"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q23a_num"
-0.145881688149129,-0.051494740625482,0.976378843782803,0.197222581915811
0.38130395873884,-0.051494740625482,0.976378843782803,-1.18333549149487
NA,NA,NA,NA
-1.53173079323677,-1.41610536720076,0.976378843782803,0.197222581915811
-0.776375999368831,NA,NA,0.197222581915811
-1.22849557081482,-1.41610536720076,0.976378843782803,-2.56389356490555
-0.269202608377276,-0.051494740625482,-1.03978006740506,0.197222581915811
0.804760569050368,-0.051494740625482,0.976378843782803,0.197222581915811
NA,NA,NA,NA
1.07965012804891,-0.051494740625482,0.976378843782803,0.197222581915811
-1.79129309870966,-0.051494740625482,0.976378843782803,0.197222581915811
-1.61720648916678,1.31311588594979,0.976378843782803,-2.56389356490555
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.92023050694332,NA,NA,-2.56389356490555
-0.901759873239628,-0.051494740625482,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
0.745718583574394,-0.051494740625482,0.976378843782803,0.197222581915811
NA,NA,NA,NA
-0.136040329454106,-1.41610536720076,0.976378843782803,0.197222581915811
-0.599955046084346,1.31311588594979,0.976378843782803,0.197222581915811
-1.19867258598958,-0.051494740625482,0.304325873386848,0.197222581915811
NA,NA,NA,NA
0.898626820910327,-0.051494740625482,0.976378843782803,1.57778065532649
-1.72595004810174,-1.41610536720076,0.976378843782803,0.197222581915811
-0.0172207626297239,1.31311588594979,0.976378843782803,0.197222581915811
0.0724389889929998,-0.051494740625482,-1.03978006740506,0.197222581915811
1.61106981233394,-0.051494740625482,-1.03978006740506,0.197222581915811
0.744343299664562,1.31311588594979,-1.03978006740506,0.197222581915811
0.244434089210357,1.31311588594979,-1.03978006740506,0.197222581915811
0.540789743920966,NA,NA,0.197222581915811
1.22479525669697,1.31311588594979,-1.03978006740506,0.197222581915811
-0.465020592592816,-1.41610536720076,0.976378843782803,-1.18333549149487
0.391874783649337,-0.051494740625482,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
1.40054285512728,1.31311588594979,0.976378843782803,0.197222581915811
0.257463721380369,-0.051494740625482,0.304325873386848,-1.18333549149487
-0.380226418220066,-0.051494740625482,-1.03978006740506,1.57778065532649
NA,NA,NA,NA
NA,NA,NA,NA
0.574588653881286,-0.051494740625482,-1.03978006740506,0.197222581915811
-0.148048697811294,-1.41610536720076,0.976378843782803,1.57778065532649
0.116918909540293,-0.051494740625482,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
NA,NA,NA,NA
0.159274672468339,-0.051494740625482,-1.03978006740506,0.197222581915811
-1.03567202587667,-0.051494740625482,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
0.196225133517691,-1.41610536720076,0.976378843782803,1.57778065532649
-0.83820327504151,-0.051494740625482,0.976378843782803,-2.56389356490555
NA,NA,NA,NA
-0.160485568079067,-1.41610536720076,0.976378843782803,1.57778065532649
1.40031126150207,1.31311588594979,0.976378843782803,0.197222581915811
-1.59475481498619,-1.41610536720076,0.976378843782803,0.197222581915811
-1.78323006275856,-1.41610536720076,-1.03978006740506,-1.18333549149487
-0.428110928021662,-1.41610536720076,0.976378843782803,-1.18333549149487
-1.19919086607824,-0.051494740625482,0.976378843782803,-1.18333549149487
NA,NA,NA,NA
-1.0383624267614,2.67772651252507,0.976378843782803,0.197222581915811
0.739583815480225,1.31311588594979,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
NA,NA,NA,NA
1.04131927195583,-0.051494740625482,-1.03978006740506,-1.18333549149487
0.587836638876733,-0.051494740625482,-1.03978006740506,0.197222581915811
-0.166770318323451,-1.41610536720076,0.976378843782803,0.197222581915811
0.799258359332177,-0.051494740625482,-1.03978006740506,1.57778065532649
NA,NA,NA,NA
NA,NA,NA,NA
0.431960499418762,-0.051494740625482,-1.03978006740506,0.197222581915811
1.17544772185359,1.31311588594979,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
1.79341231053966,-0.051494740625482,-1.03978006740506,0.197222581915811
NA,NA,NA,NA
0.620390839583496,-0.051494740625482,-1.03978006740506,0.197222581915811
1.01164523223915,-0.051494740625482,-1.03978006740506,0.197222581915811
0.354745784766892,1.31311588594979,-1.03978006740506,0.197222581915811
1.6973596785608,1.31311588594979,-1.03978006740506,1.57778065532649
NA,NA,NA,NA
NA,NA,NA,NA
