"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA
-1.19861765218288,-1.08859351564021,-1.37257753556296,0.909466799497334,1.89104565914049,0.906494207773362,1.31170490310428,1.18908803217369
0.724204312653463,-1.08859351564021,-1.37257753556296,-1.9098802789444,-0.714395026786407,-1.64817128686066,0.2127089032061,-0.0849348594409784
NA,NA,NA,NA,NA,NA,NA,NA
0.372185787479997,0.378641222831377,1.28679143959028,0.909466799497334,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
-0.706173618061453,-1.08859351564021,1.28679143959028,0.909466799497334,-0.714395026786407,-0.370838539543648,-0.886287096692083,-2.63298064267032
-0.763444158459198,-1.08859351564021,1.28679143959028,0.909466799497334,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
-0.712721834344404,-1.08859351564021,-0.0428930479863426,-0.500206739723534,0.588325316177041,-0.370838539543648,-0.886287096692083,-1.35895775105565
0.335216657776648,-1.08859351564021,-0.0428930479863426,-0.500206739723534,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
NA,NA,NA,NA,NA,NA,NA,NA
0.752516924385321,1.84587596130296,1.28679143959028,-0.500206739723534,-0.714395026786407,-0.370838539543648,0.2127089032061,1.18908803217369
1.33667783827467,0.378641222831377,-0.0428930479863426,-0.500206739723534,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
-1.79538300288562,-1.08859351564021,-1.37257753556296,0.909466799497334,0.588325316177041,0.906494207773362,0.2127089032061,-0.0849348594409784
-0.0320615575429528,0.378641222831377,-0.0428930479863426,0.909466799497334,-2.01711536974985,-1.64817128686066,-1.98528309659027,-0.0849348594409784
0.269724878512613,-1.08859351564021,-1.37257753556296,-0.500206739723534,0.588325316177041,0.906494207773362,0.2127089032061,-0.0849348594409784
-0.752616865835411,-1.08859351564021,-0.0428930479863426,0.909466799497334,1.89104565914049,-1.64817128686066,1.31170490310428,1.18908803217369
-0.696663539943415,0.378641222831377,-0.0428930479863426,-0.500206739723534,0.588325316177041,0.906494207773362,0.2127089032061,-0.0849348594409784
-1.34822963268269,0.378641222831377,-0.0428930479863426,0.909466799497334,1.89104565914049,2.18382695509037,1.31170490310428,1.18908803217369
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.353715987525387,1.84587596130296,-1.37257753556296,0.909466799497334,-0.714395026786407,-1.64817128686066,-0.886287096692083,1.18908803217369
0.644889348942165,0.378641222831377,1.28679143959028,0.909466799497334,0.588325316177041,0.906494207773362,0.2127089032061,NA
2.91216536193123,0.378641222831377,1.28679143959028,-1.9098802789444,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
0.404819056473827,0.378641222831377,1.28679143959028,0.909466799497334,0.588325316177041,0.906494207773362,1.31170490310428,-0.0849348594409784
-1.40582567584498,1.84587596130296,-1.37257753556296,0.909466799497334,0.588325316177041,0.906494207773362,1.31170490310428,1.18908803217369
-0.502340014820029,0.378641222831377,-0.0428930479863426,0.909466799497334,0.588325316177041,0.906494207773362,1.31170490310428,-0.0849348594409784
0.0813932047575513,0.378641222831377,-0.0428930479863426,-0.500206739723534,0.588325316177041,0.906494207773362,1.31170490310428,-0.0849348594409784
1.20894758049717,0.378641222831377,-0.0428930479863426,-0.500206739723534,-0.714395026786407,-0.370838539543648,0.2127089032061,-0.0849348594409784
1.02930838476102,0.378641222831377,-0.0428930479863426,-0.500206739723534,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
-0.868552735965898,-1.08859351564021,-1.37257753556296,-1.9098802789444,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
0.268101055504524,1.84587596130296,-0.0428930479863426,-0.500206739723534,0.588325316177041,-0.370838539543648,-0.886287096692083,-0.0849348594409784
1.00136485449526,0.378641222831377,-0.0428930479863426,-0.500206739723534,-0.714395026786407,-1.64817128686066,-0.886287096692083,-2.63298064267032
-0.85326280822809,-1.08859351564021,1.28679143959028,0.909466799497334,1.89104565914049,0.906494207773362,1.31170490310428,1.18908803217369
0.298205913291479,-1.08859351564021,-1.37257753556296,-1.9098802789444,-0.714395026786407,0.906494207773362,0.2127089032061,-1.35895775105565
0.89246360938722,0.378641222831377,-0.0428930479863426,-0.500206739723534,-0.714395026786407,-0.370838539543648,-0.886287096692083,-0.0849348594409784
-0.542575684801764,NA,NA,NA,NA,NA,NA,NA
NA,0.378641222831377,1.28679143959028,0.909466799497334,-0.714395026786407,0.906494207773362,1.31170490310428,1.18908803217369
