Termo,Item,Categoria,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
TX_RESP_Q21b_B,TX_RESP_Q21b,B,2.5769710296415576,3.4737521616257974,0.7418407847598071,0.4582642730028381,,-4.231583207145006,9.38552526642812
TX_RESP_Q02_F,TX_RESP_Q02,F,9.239685101974596,14.160761387147687,0.6524850500171931,0.5141575845638007,,-18.515407216834873,36.99477742078406
TX_RESP_Q21b_C,TX_RESP_Q21b,C,2.439871779059502,3.7610771345976826,0.6487162298840999,0.5165906140117866,,-4.9318394047519565,9.81158296287096
TX_RESP_Q23c_B,TX_RESP_Q23c,B,-2.518711531236386,3.9512600021126425,-0.6374451516452201,0.5239023295337888,,-10.263181135377165,5.225758072904393
TX_RESP_Q19_C,TX_RESP_Q19,C,-5.382494985952882,8.766689523860592,-0.6139712112882709,0.5392988573679549,,-22.56520645271964,11.800216480813877
TX_RESP_Q22g_B,TX_RESP_Q22g,B,-1.584964525799271,2.721331462925598,-0.5824224455536692,0.5603428144994687,,-6.918774193133443,3.7488451415349013
TX_RESP_Q12b_D,TX_RESP_Q12b,D,4.150656596764697,7.203525159822684,0.5761979731694122,0.5645412675153001,,-9.968252716487765,18.269565910017157
TX_RESP_Q12d_B,TX_RESP_Q12d,B,3.0250334157826697,5.365146762126575,0.5638305063967424,0.5729278850940571,,-7.490654237985419,13.540721069550758
TX_RESP_Q16_B,TX_RESP_Q16,B,1.3149603246004529,2.357709283868443,0.5577279326155573,0.5770878425802632,,-3.306149871781695,5.9360705209826
TX_RESP_Q21c_C,TX_RESP_Q21c,C,2.9815682277331326,5.3983049420062175,0.5523156360679891,0.5807891312978912,,-7.599109458599052,13.562245914065318
TX_RESP_Q23f_D,TX_RESP_Q23f,D,-3.915185710653276,7.164212233588617,-0.5464921449838351,0.5847839995852542,,-17.957041688486967,10.126670267180414
TX_RESP_Q23a_C,TX_RESP_Q23a,C,3.0022139285187444,5.6657288024056776,0.5298901576870392,0.5962424256755006,,-8.102614524196383,14.107042381233871
TX_RESP_Q23i_B,TX_RESP_Q23i,B,1.9633317399872654,3.8283910495040283,0.5128346907617019,0.6081192802575162,,-5.54031471704063,9.46697819701516
TX_RESP_Q23h_D,TX_RESP_Q23h,D,-5.735731711811902,11.195468040292223,-0.5123262101387044,0.6084749840038259,,-27.678849070784658,16.207385647160855
TX_RESP_Q10c_B,TX_RESP_Q10c,B,3.9826258858944343,7.879401093130164,0.5054477921382601,0.6132958103118922,,-11.461000256640686,19.426252028429555
TX_RESP_Q22h_D,TX_RESP_Q22h,D,-3.5185337607249294,6.986155537915738,-0.5036437768424857,0.6145629643153308,,-17.211398615039776,10.174331093589917
TX_RESP_Q22c_C,TX_RESP_Q22c,C,2.260409072068594,4.543981795301697,0.49745117253897675,0.6189214435771888,,-6.645795246722733,11.16661339085992
TX_RESP_Q22h_B,TX_RESP_Q22h,B,-1.7283629115351964,3.5102944972367456,-0.4923697749279268,0.6225078864936708,,-8.608540126119218,5.151814303048825
TX_RESP_Q10e_C,TX_RESP_Q10e,C,-4.061033054028086,8.372222111617273,-0.4850603579177633,0.6276826064325545,,-20.47058839279794,12.348522284741765
TX_RESP_Q11c_B,TX_RESP_Q11c,B,1.7660200328615805,3.7204534041221815,0.474678712789379,0.6350638684684609,,-5.526068639217895,9.058108704941056
TX_RESP_Q22d_C,TX_RESP_Q22d,C,2.5851391446684557,5.683137265820036,0.4548788853326137,0.6492419813159538,,-8.553809896338812,13.724088185675726
TX_RESP_Q02_B,TX_RESP_Q02,B,4.776989517060257,11.356308391715201,0.42064633614082086,0.6740551015861767,,-17.481374930701534,27.03535396482205
TX_RESP_Q16_H,TX_RESP_Q16,H,-2.523585648567909,6.245558748959622,-0.4040608294635424,0.6862078969513379,,-14.764880796528768,9.71770949939295
TX_RESP_Q17_B,TX_RESP_Q17,B,0.8134467814690791,2.060124929114132,0.3948531324354523,0.6929901755543648,,-3.224398079594619,4.851291642532777
TX_RESP_Q10c_C,TX_RESP_Q10c,C,-2.7571676061445074,7.9176229364991055,-0.3482317392805308,0.7277000094723627,,-18.275708561682755,12.76137334939374
TX_RESP_Q23c_C,TX_RESP_Q23c,C,-1.6459814445610923,4.783314751058453,-0.3441089558651496,0.7307977658515925,,-11.02127835663566,7.729315467513475
TX_RESP_Q12c_B,TX_RESP_Q12c,B,-6.889365789289489,22.337573147340162,-0.30842051389588115,0.7577920463724768,,-50.6710091580762,36.89227757949723
TX_RESP_Q09_C,TX_RESP_Q09,C,-1.7384525300061147,5.692904917854083,-0.3053717838416696,0.7601123651983135,,-12.896546169000116,9.419641108987888
TX_RESP_Q22d_B,TX_RESP_Q22d,B,1.5824512759033604,5.327111099962521,0.2970561803966307,0.7664521149867926,,-8.85868648002318,12.023589031829903
TX_RESP_Q12d_D,TX_RESP_Q12d,D,1.9768377986564523,6.928122217940877,0.28533529526042234,0.7754145683926212,,-11.602281748507666,15.555957345820572
TX_RESP_Q22b_C,TX_RESP_Q22b,C,-1.03783869626246,3.771412017571505,-0.2751857106640783,0.7831998236552563,,-8.429806250702608,6.354128858177689
TX_RESP_Q10f_B,TX_RESP_Q10f,B,-0.8882388950262893,3.600040791975456,-0.24673023067021543,0.8051404008201145,,-7.944318847298182,6.167841057245604
TX_RESP_Q12f_C,TX_RESP_Q12f,C,1.0542042469293322,4.90044686589091,0.21512410516416774,0.8296908226949568,,-8.55067161021685,10.659080104075516
TX_RESP_Q14_C,TX_RESP_Q14,C,-0.773313636627363,3.73723308116952,-0.20692143621541642,0.8360906737479873,,-8.09829047571962,6.551663202464895
TX_RESP_Q23e_B,TX_RESP_Q23e,B,0.8964910611303553,4.403344830026006,0.20359319920104024,0.8386905417160603,,-7.734064805720616,9.527046927981326
TX_RESP_Q23c_D,TX_RESP_Q23c,D,-1.4833242282496335,7.345184445707941,-0.20194513006632445,0.8399785930461121,,-15.8798857418372,12.913237285337932
TX_RESP_Q01_B,TX_RESP_Q01,B,-0.5699952315948402,2.8976422119012235,-0.19671001107512529,0.8440729387171161,,-6.2493739669212385,5.109383503731557
LOCALIZACAO_Rural,NA,NA,-0.2256231494027856,1.1979947951614762,-0.18833399803909343,0.8506324862403649,,-2.5736929479192794,2.1224466491137077
TX_RESP_Q12f_D,TX_RESP_Q12f,D,-1.4279554106910655,8.18046282380016,-0.17455679971267463,0.8614442173489771,,-17.46166254533938,14.605751723957248
TX_RESP_Q22e_D,TX_RESP_Q22e,D,0.9374971975959132,6.4107286292815315,0.146238789973704,0.8837464993446419,,-11.627530915795887,13.502525310987714
TX_RESP_Q12c_C,TX_RESP_Q12c,C,-3.0100342243582334,21.680662642939517,-0.13883497353981825,0.8895934689519995,,-45.50413300451969,39.484064555803215
TX_RESP_Q08_D,TX_RESP_Q08,D,0.6880107328486673,5.16463693861231,0.13321570151522197,0.8940351740095691,,-9.43467766683146,10.810699132528795
TX_RESP_Q09_F,TX_RESP_Q09,F,0.5135467768718787,4.850831165150759,0.10586779036163757,0.9156970576871191,,-8.994082306823609,10.021175860567366
TX_RESP_Q23e_C,TX_RESP_Q23e,C,0.4508648165934883,4.590280866340218,0.09822161861589049,0.9217654086990281,,-8.546085681433338,9.447815314620316
TX_RESP_Q11a_B,TX_RESP_Q11a,B,-0.246707203129764,2.546124300297694,-0.09689519207719705,0.922818595488891,,-5.237110831713244,4.743696425453716
TX_RESP_Q22e_B,TX_RESP_Q22e,B,0.5424585751442981,6.001380063704308,0.09038897210077201,0.9279864810763899,,-11.220246349716145,12.305163500004742
TX_RESP_Q21c_D,TX_RESP_Q21c,D,0.4580660223960341,5.526930918952391,0.08287891220519522,0.9339554836171319,,-10.374718578750652,11.29085062354272
TX_RESP_Q14_B,TX_RESP_Q14,B,0.19775871162597133,2.6219953559402964,0.07542298317879796,0.9398851416905378,,-4.94135218601701,5.336869609268952
TX_RESP_Q17_C,TX_RESP_Q17,C,-0.17726246011352664,2.4170286371213523,-0.07333899871564774,0.941543133509383,,-4.9146385888713775,4.560113668644324
TX_RESP_Q12f_B,TX_RESP_Q12f,B,0.20418223767581364,3.0032149660501033,0.06798788630983642,0.9458015553874417,,-5.682119095782388,6.0904835711340155
TX_RESP_Q23f_C,TX_RESP_Q23f,C,0.32690397560471085,5.146335847260753,0.06352169491206301,0.9493569480563097,,-9.759914285026364,10.413722236235786
TX_RESP_Q12a_C,TX_RESP_Q12a,C,-0.5544941700360292,9.18678615138615,-0.06035779661120818,0.9518762415804377,,-18.560595026752882,17.451606686680822
TX_RESP_Q12c_D,TX_RESP_Q12c,D,1.2659748762290775,21.68852285622601,0.058370728362704544,0.9534587171706905,,-41.2435299219739,43.77547967443206
TX_RESP_Q09_D,TX_RESP_Q09,D,0.29047402641260256,4.9839067572993825,0.05828239583077614,0.9535290683720352,,-9.477983217894186,10.058931270719393
TIPO_ESCOLA_Privada,NA,NA,-0.10760833494756313,4.372412511156765,-0.0246107462809117,0.9803677156576589,,-8.677536856814822,8.462320186919694
TX_RESP_Q22d_D,TX_RESP_Q22d,D,0.08425071163103864,7.513939243081173,0.011212588883868953,0.9910548689697315,,-14.643070204808058,14.811571628070137
TX_RESP_Q13f_B,TX_RESP_Q13f,B,-0.025365567575375666,3.1243109246203904,-0.008118771846773742,0.9935229764542116,,-6.149014979831341,6.098283844680589
