"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num"
0.784064012984045,1.58784380164666,-1.67127577605652,0.422422737757171
-0.871937317083244,1.58784380164666,0.77992869549304,1.21899132895641
0.171354479199469,1.58784380164666,0.77992869549304,1.21899132895641
NA,NA,NA,NA
0.0626771743641748,0.128744092025404,-1.67127577605652,-1.1707144446413
0.268923982837326,0.128744092025404,-0.445673540281738,-1.1707144446413
-1.04977345882654,0.128744092025404,-1.67127577605652,-1.1707144446413
0.588494427194066,-1.33035561759585,-0.445673540281738,0.422422737757171
-1.18962650347088,1.58784380164666,-1.67127577605652,-1.1707144446413
-0.856077896911805,1.58784380164666,0.77992869549304,-0.374145853442065
-2.55494301352987,1.58784380164666,-0.445673540281738,-1.1707144446413
0.748985367088785,0.128744092025404,-0.445673540281738,0.422422737757171
NA,NA,NA,NA
-0.134922343142621,-1.33035561759585,NA,-1.1707144446413
1.19943423174679,1.58784380164666,0.77992869549304,1.21899132895641
-2.37719979053624,0.128744092025404,-1.67127577605652,-1.1707144446413
-0.756219289836836,1.58784380164666,0.77992869549304,0.422422737757171
NA,NA,NA,NA
0.895511544721875,0.128744092025404,-0.445673540281738,0.422422737757171
0.951874431538894,0.128744092025404,0.77992869549304,0.422422737757171
-0.999232911839972,0.128744092025404,-1.67127577605652,NA
-1.96162718581591,0.128744092025404,-1.67127577605652,NA
-1.13495073478274,1.58784380164666,-0.445673540281738,1.21899132895641
0.573091373394807,0.128744092025404,0.77992869549304,0.422422737757171
-1.48949449962668,0.128744092025404,-0.445673540281738,-1.1707144446413
-0.49482587811564,0.128744092025404,-0.445673540281738,-1.1707144446413
-0.8780601154443,0.128744092025404,0.77992869549304,-0.374145853442065
0.0980552480253712,0.128744092025404,-0.445673540281738,1.21899132895641
0.533002967569919,0.128744092025404,0.77992869549304,-1.1707144446413
NA,NA,NA,NA
NA,NA,NA,NA
-1.84762624383851,NA,NA,1.21899132895641
0.677941149152997,-1.33035561759585,-1.67127577605652,1.21899132895641
0.00116513075184591,0.128744092025404,0.77992869549304,1.21899132895641
-1.78610593536764,0.128744092025404,0.77992869549304,-1.1707144446413
0.830262829252777,-1.33035561759585,0.77992869549304,1.21899132895641
1.29487676185948,0.128744092025404,0.77992869549304,1.21899132895641
-0.330542511366113,0.128744092025404,-1.67127577605652,-1.1707144446413
0.932885459901088,1.58784380164666,-0.445673540281738,1.21899132895641
0.460662947256193,-1.33035561759585,-1.67127577605652,-1.1707144446413
1.2090345489855,-1.33035561759585,0.77992869549304,-0.374145853442065
0.955831031093808,-1.33035561759585,0.77992869549304,-0.374145853442065
0.0584892899585736,-1.33035561759585,0.77992869549304,1.21899132895641
0.486857826028711,-1.33035561759585,-1.67127577605652,1.21899132895641
-0.312168924977247,0.128744092025404,0.77992869549304,0.422422737757171
1.16140981035517,0.128744092025404,0.77992869549304,-0.374145853442065
-0.353471571582944,0.128744092025404,0.77992869549304,-1.1707144446413
0.94202425694427,0.128744092025404,0.77992869549304,-0.374145853442065
0.112106725707476,0.128744092025404,-1.67127577605652,-0.374145853442065
0.94653531418556,0.128744092025404,0.77992869549304,-0.374145853442065
1.20207435740684,0.128744092025404,0.77992869549304,0.422422737757171
-0.478831202878372,-1.33035561759585,-0.445673540281738,-0.374145853442065
-0.483823402326263,0.128744092025404,0.77992869549304,-1.1707144446413
-0.236887270967013,-1.33035561759585,-0.445673540281738,0.422422737757171
0.508570583935392,-1.33035561759585,-0.445673540281738,1.21899132895641
0.71341731412839,-1.33035561759585,0.77992869549304,-1.1707144446413
-0.798300444885731,0.128744092025404,0.77992869549304,-0.374145853442065
-0.735610312220733,1.58784380164666,NA,1.21899132895641
1.06959759592652,0.128744092025404,0.77992869549304,0.422422737757171
1.30952297201478,0.128744092025404,0.77992869549304,1.21899132895641
0.445217557140775,-1.33035561759585,-1.67127577605652,-1.1707144446413
0.0671386611954446,-1.33035561759585,0.77992869549304,1.21899132895641
0.359217374895881,0.128744092025404,0.77992869549304,1.21899132895641
NA,NA,NA,NA
0.978260339116455,0.128744092025404,0.77992869549304,-0.374145853442065
-0.385190411925821,0.128744092025404,0.77992869549304,-0.374145853442065
-1.16940263827652,1.58784380164666,-1.67127577605652,-1.1707144446413
0.147319595903897,-1.33035561759585,0.77992869549304,-1.1707144446413
0.871138008379395,0.128744092025404,0.77992869549304,1.21899132895641
0.350177699931565,0.128744092025404,0.77992869549304,-1.1707144446413
-0.662644580270197,-1.33035561759585,0.77992869549304,-1.1707144446413
NA,NA,NA,NA
1.65663469869667,-1.33035561759585,0.77992869549304,-1.1707144446413
-2.12461268865816,1.58784380164666,0.77992869549304,NA
0.940856475538296,-1.33035561759585,-0.445673540281738,1.21899132895641
0.889413522195242,0.128744092025404,0.77992869549304,1.21899132895641
NA,NA,NA,NA
