"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q23g_num"
1.20889152234296,-0.19643831550179,-0.772136963430402,-0.858391237186763
-0.48257813252512,-0.19643831550179,0.411246860957497,1.47970298981718
-1.44176927522095,-1.39214980116486,0.411246860957497,0.31065587631521
-1.42705235869624,-1.39214980116486,1.59463068534539,1.47970298981718
0.48187710872247,0.99927317016128,-0.772136963430402,0.31065587631521
-0.303004714281723,-1.39214980116486,-0.772136963430402,0.31065587631521
0.592351295174253,-1.39214980116486,-0.772136963430402,-2.02743835068874
-0.322798181224107,-0.19643831550179,0.411246860957497,0.31065587631521
0.673019915382784,-0.19643831550179,0.411246860957497,-0.858391237186763
1.41737817797909,-0.19643831550179,-0.772136963430402,-2.02743835068874
-2.23381465291779,-0.19643831550179,1.59463068534539,1.47970298981718
0.513483219582422,0.99927317016128,-0.772136963430402,0.31065587631521
-0.766178311040984,-0.19643831550179,1.59463068534539,1.47970298981718
0.451633909533981,0.99927317016128,-0.772136963430402,0.31065587631521
1.07964009510902,-0.19643831550179,-0.772136963430402,1.47970298981718
0.447225764985615,-0.19643831550179,1.59463068534539,1.47970298981718
-0.716308746377437,0.99927317016128,0.411246860957497,0.31065587631521
-1.25984176682845,-1.39214980116486,0.411246860957497,0.31065587631521
-2.15155804264453,-0.19643831550179,1.59463068534539,1.47970298981718
0.76986044600118,-1.39214980116486,-0.772136963430402,-0.858391237186763
1.23009110511443,-0.19643831550179,1.59463068534539,-0.858391237186763
-0.705024662206748,0.99927317016128,0.411246860957497,0.31065587631521
NA,NA,NA,NA
0.88268760845473,-0.19643831550179,-0.772136963430402,-0.858391237186763
-1.4021630294491,-1.39214980116486,-0.772136963430402,0.31065587631521
0.310534598315035,-1.39214980116486,0.411246860957497,0.31065587631521
-0.0801614656207458,-1.39214980116486,1.59463068534539,1.47970298981718
-1.31189493646706,0.99927317016128,0.411246860957497,0.31065587631521
-1.31550283437859,-0.19643831550179,1.59463068534539,1.47970298981718
1.52036715127723,-0.19643831550179,0.411246860957497,-0.858391237186763
0.938786308950105,-0.19643831550179,-0.772136963430402,0.31065587631521
-0.967151342766523,-1.39214980116486,-0.772136963430402,1.47970298981718
-0.445071373604831,-0.19643831550179,0.411246860957497,-0.858391237186763
-0.751374986201027,-0.19643831550179,1.59463068534539,0.31065587631521
0.786429075390394,-1.39214980116486,-1.9555207878183,-2.02743835068874
