"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.278892861971533,2.1650635094611,0.258198889747161,-0.77372424144592,0.0645497224367905,-0.370479286817474,0,-0.817533841453003,0.141233170716508,1.42701213602535,-0.356753034006338
-1.64409113872686,0.433012701892219,-1.03279555898864,-0.77372424144592,0.0645497224367905,-0.370479286817474,0,0.125774437146616,0.141233170716508,-0.356753034006338,3.21077730605704
-1.824555140741,0.433012701892219,NA,NA,0.0645497224367905,-1.4819171472699,0,0.125774437146616,-2.11849756074762,NA,NA
-0.471144264985021,0.433012701892219,-1.03279555898864,NA,0.0645497224367905,-0.370479286817474,-1.93649167310371,-0.817533841453003,-0.988632195015556,3.21077730605704,1.42701213602535
0.324577368470647,0.433012701892219,1.54919333848297,-0.77372424144592,1.03279555898864,0.740958573634948,0,-0.817533841453003,0.141233170716508,-0.356753034006338,-0.356753034006338
0.780031406852924,0.433012701892219,0.258198889747161,1.39270363460266,0.0645497224367905,-0.370479286817474,0,0.125774437146616,-0.988632195015556,-0.356753034006338,-0.356753034006338
-1.16365475584801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.965724816104792,0.433012701892219,-1.03279555898864,1.39270363460266,-1.87194195066692,0.740958573634948,0,-1.76084212005262,0.141233170716508,-0.356753034006338,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.094426985474603,0.433012701892219,0.258198889747161,-0.77372424144592,-1.87194195066692,-2.59335500772232,-1.93649167310371,-1.76084212005262,0.141233170716508,-0.356753034006338,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.463898748137381,-1.29903810567666,1.54919333848297,1.39270363460266,1.03279555898864,0.740958573634948,0,0.125774437146616,0.141233170716508,-0.356753034006338,-0.356753034006338
0.833987055905665,-1.29903810567666,-1.03279555898864,0.670561009253131,0.0645497224367905,0.740958573634948,0,1.06908271574623,1.27109853644857,-0.356753034006338,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.790946634437466,NA,-1.03279555898864,-0.77372424144592,NA,NA,0,NA,-0.988632195015556,-0.356753034006338,-0.356753034006338
0.629663332636012,0.433012701892219,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.37030427326048,-1.29903810567666,1.54919333848297,1.39270363460266,-0.903696114115064,-0.370479286817474,1.93649167310371,1.06908271574623,1.27109853644857,-0.356753034006338,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.339612580538143,0.433012701892219,0.258198889747161,-0.77372424144592,1.03279555898864,0.740958573634948,1.93649167310371,1.06908271574623,1.27109853644857,-0.356753034006338,-0.356753034006338
1.7851163884589,0.433012701892219,0.258198889747161,-0.0515816160963948,1.03279555898864,0.740958573634948,0,0.125774437146616,0.141233170716508,-0.356753034006338,-0.356753034006338
-0.0321438735864155,-1.29903810567666,-1.03279555898864,-0.77372424144592,-0.903696114115064,0.740958573634948,0,1.06908271574623,-0.988632195015556,-0.356753034006338,-0.356753034006338
0.738389317615549,-1.29903810567666,0.258198889747161,-0.77372424144592,1.03279555898864,0.740958573634948,0,1.06908271574623,1.27109853644857,-0.356753034006338,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
