"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10a_num","Spearman",0.239583963031026,-0.467102546628834,"OK"
"TX_RESP_Q21a_num","Spearman",0.75907211527659,0.552052447473883,"OK"
"TX_RESP_Q21b_num","Spearman",0.0838918202732044,0.463872417981248,"OK"
"TX_RESP_Q22f_num","Spearman",0.126239945004954,0.352341339043677,"OK"
"TX_RESP_Q22g_num","Spearman",-0.342349476646892,0.423484323713497,"OK"
"TX_RESP_Q23a_num","Spearman",0.216930457818656,0.352511993955316,"OK"
"TX_RESP_Q23e_num","Spearman",-0.0875185734200534,0.534421927054369,"OK"
"TX_RESP_Q23f_num","Spearman",0.121708714960081,0.547689217320362,"OK"
"TX_RESP_Q19_num","Spearman",-0.0422577127364258,-0.319951253575796,"OK"
"TX_RESP_Q20_num","Spearman",-0.585571162204758,-0.50709255283711,"OK"
