"PROFICIENCIA_LP_SAEB","TX_RESP_Q23f_num"
0.0219374114679078,NA
1.86034983868249,NA
-1.78154730318212,1.43437208454971
0.114324368109781,0.324763490841443
-0.484755597545658,0.324763490841443
-0.12751482358136,0.324763490841443
-1.21175680859404,NA
0.1277898372285,-1.89445369657509
0.144469464489539,0.324763490841443
NA,1.43437208454971
NA,NA
0.968894714567163,-1.89445369657509
-2.04863837317176,0.324763490841443
-0.296708425423337,-0.784845102866821
-1.21597583445977,0.324763490841443
-0.837995275808055,-1.89445369657509
-0.0494005973982648,-0.784845102866821
-0.696736330259575,-1.89445369657509
-1.36521226330693,0.324763490841443
NA,NA
NA,NA
1.09205049135615,-1.89445369657509
NA,NA
0.411532630688534,0.324763490841443
0.0335735454846489,0.324763490841443
1.12385851336014,NA
-1.0448176459719,0.324763490841443
-1.51640470500955,0.324763490841443
-0.328744023105384,0.324763490841443
NA,NA
-0.315549096046271,0.324763490841443
NA,NA
NA,NA
NA,NA
1.38982129201606,1.43437208454971
NA,NA
1.56149692824182,0.324763490841443
-0.191443226363141,0.324763490841443
0.70492335462398,-1.89445369657509
0.661177557067474,-0.784845102866821
0.586486864885996,0.324763490841443
NA,NA
0.193288841500371,1.43437208454971
NA,NA
-1.25101948805391,NA
-0.985870459538529,0.324763490841443
-0.72612779046119,1.43437208454971
0.626123147263531,0.324763490841443
NA,NA
NA,NA
1.53775337453752,-0.784845102866821
NA,NA
-0.265382425814083,0.324763490841443
0.990838999893627,0.324763490841443
0.0401328848756555,0.324763490841443
0.625703401764685,0.324763490841443
1.56635148632262,NA
NA,NA
NA,NA
-0.578563932752493,0.324763490841443
0.837355621904206,-0.784845102866821
1.48717767604451,-0.784845102866821
-1.38724782052962,1.43437208454971
