"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21e_num","TX_RESP_Q19_num"
0.297218557004464,0.903014407427613,0.922650523175166,-0.28116552785513
-0.0809725248102274,0.903014407427613,0.922650523175166,-0.28116552785513
-0.169051726306708,0.903014407427613,0.922650523175166,-0.28116552785513
1.14242826805006,0.903014407427613,0.922650523175166,-0.28116552785513
1.48008838428148,-0.41925668916282,-1.24829188429581,-0.28116552785513
0.311790050325723,0.903014407427613,-1.24829188429581,-0.28116552785513
-0.25544638190132,-1.74152778575325,-2.3337630880313,-0.28116552785513
-0.843297949013812,0.903014407427613,0.922650523175166,-0.28116552785513
2.00242424930414,-1.74152778575325,-0.162820680560323,-0.28116552785513
-0.125785535395796,-0.41925668916282,-0.162820680560323,-0.28116552785513
-1.48673063319719,-0.41925668916282,-0.162820680560323,-0.28116552785513
NA,NA,NA,NA
NA,NA,NA,NA
-1.76120285868584,0.903014407427613,-0.162820680560323,3.46770817687994
0.798863447904338,-1.74152778575325,NA,NA
-0.652605397936815,0.903014407427613,-0.162820680560323,-0.28116552785513
-0.948004449012863,-0.41925668916282,-0.162820680560323,-0.28116552785513
1.32597398922972,-0.41925668916282,0.922650523175166,-0.28116552785513
NA,NA,NA,NA
0.201086632082208,-0.41925668916282,0.922650523175166,-0.28116552785513
1.17373677717318,0.903014407427613,-0.162820680560323,-0.28116552785513
0.798548248253926,-1.74152778575325,0.922650523175166,-0.28116552785513
-0.46151126024008,0.903014407427613,-0.162820680560323,-0.28116552785513
0.190187775493414,-1.74152778575325,0.922650523175166,-0.28116552785513
1.6407728884866,-1.74152778575325,0.922650523175166,-0.28116552785513
0.248669873933667,0.903014407427613,0.922650523175166,-0.28116552785513
-0.3659455083298,-0.41925668916282,-0.162820680560323,-0.28116552785513
0.0101559320148192,-0.41925668916282,-1.24829188429581,-0.28116552785513
-0.320652711701582,-0.41925668916282,-0.162820680560323,-0.28116552785513
-0.0666847132629999,0.903014407427613,-0.162820680560323,-0.28116552785513
-0.735463994263284,0.903014407427613,-2.3337630880313,-0.28116552785513
-1.62714440163129,0.903014407427613,-0.162820680560323,3.46770817687994
-1.23052354967985,0.903014407427613,-1.24829188429581,3.46770817687994
-0.811223611888435,-0.41925668916282,-0.162820680560323,-0.28116552785513
1.02018040936018,-0.41925668916282,0.922650523175166,-0.28116552785513
-0.803625004876368,-0.41925668916282,-2.3337630880313,-0.28116552785513
1.8836435867688,-0.41925668916282,0.922650523175166,-0.28116552785513
-1.8219193636069,0.903014407427613,-0.162820680560323,-0.28116552785513
-0.090556883353915,-1.74152778575325,0.922650523175166,-0.28116552785513
0.785111461142193,0.903014407427613,0.922650523175166,-0.28116552785513
0.755690620086486,0.903014407427613,0.922650523175166,-0.28116552785513
-0.184617860311308,-0.41925668916282,0.922650523175166,-0.28116552785513
0.180336089381929,0.903014407427613,-0.162820680560323,-0.28116552785513
-1.40394092087092,0.903014407427613,-1.24829188429581,-0.28116552785513
NA,NA,NA,NA
NA,NA,NA,NA
