"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num"
1.07714954157685,-1.5318478811831,-0.553241184520568,-1.57336211084625,0.561304002591872,0.559963679209552
0.362719575684098,-0.0747242868869802,0.715959179967794,0.419563229559,-0.654854669690517,-1.67989103762866
0.120707843486011,1.38239930740914,0.715959179967794,-0.576899440643625,-0.654854669690517,-0.559963679209552
-0.340358615227423,-0.0747242868869802,0.715959179967794,0.419563229559,0.561304002591872,0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.311929241286538,-0.0747242868869802,-1.82244154900893,-0.576899440643625,0.561304002591872,-0.559963679209552
-1.54031029878702,NA,NA,NA,NA,NA
-1.1403613647188,1.38239930740914,0.715959179967794,1.41602589976162,-0.654854669690517,0.559963679209552
1.60387573970801,-1.5318478811831,-1.82244154900893,0.419563229559,-0.654854669690517,-0.559963679209552
0.728537039313268,-0.0747242868869802,-1.82244154900893,-1.57336211084625,-1.87101334197291,-0.559963679209552
0.502444248116072,-0.0747242868869802,0.715959179967794,-1.57336211084625,-0.654854669690517,-1.67989103762866
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.98967616086724,-0.0747242868869802,-1.82244154900893,-0.576899440643625,0.561304002591872,-0.559963679209552
NA,NA,NA,NA,NA,NA
1.32152103627365,-0.0747242868869802,0.715959179967794,-0.576899440643625,-0.654854669690517,1.67989103762866
NA,NA,NA,NA,NA,NA
-0.490145325650561,-1.5318478811831,0.715959179967794,-0.576899440643625,-0.654854669690517,0.559963679209552
0.939446260098572,-0.0747242868869802,-1.82244154900893,0.419563229559,0.561304002591872,-1.67989103762866
-0.964793466579529,-0.0747242868869802,0.715959179967794,-0.576899440643625,0.561304002591872,0.559963679209552
NA,NA,NA,NA,NA,NA
-0.953082108093855,1.38239930740914,0.715959179967794,1.41602589976162,1.77746267487426,1.67989103762866
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.17128409571053,1.38239930740914,0.715959179967794,NA,NA,NA
-1.01418465292584,-0.0747242868869802,0.715959179967794,-0.576899440643625,-0.654854669690517,0.559963679209552
0.69245284484044,1.38239930740914,0.715959179967794,0.419563229559,-0.654854669690517,-0.559963679209552
NA,NA,NA,NA,NA,NA
0.47326950948992,-0.0747242868869802,0.715959179967794,1.41602589976162,1.77746267487426,1.67989103762866
NA,NA,NA,NA,NA,NA
-1.58217527343656,-0.0747242868869802,0.715959179967794,NA,-0.654854669690517,-0.559963679209552
0.354807537481805,-0.0747242868869802,-0.553241184520568,-0.576899440643625,-0.654854669690517,-0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.992712189792133,-0.0747242868869802,0.715959179967794,-0.576899440643625,1.77746267487426,0.559963679209552
-1.08154739994478,-0.0747242868869802,-1.82244154900893,0.419563229559,0.561304002591872,1.67989103762866
NA,NA,NA,NA,NA,NA
-0.584381766945291,-0.0747242868869802,0.715959179967794,1.41602589976162,-0.654854669690517,-0.559963679209552
NA,NA,NA,NA,NA,NA
-0.844688428885453,1.38239930740914,0.715959179967794,1.41602589976162,1.77746267487426,1.67989103762866
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.546423008119488,-0.0747242868869802,-0.553241184520568,-0.576899440643625,-0.654854669690517,-0.559963679209552
-1.78480664036893,NA,NA,1.41602589976162,1.77746267487426,NA
-1.06297406323528,-0.0747242868869802,-0.553241184520568,1.41602589976162,0.561304002591872,0.559963679209552
NA,NA,NA,NA,NA,NA
1.48326254414413,-1.5318478811831,-1.82244154900893,0.419563229559,-0.654854669690517,0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0300202609482572,1.38239930740914,0.715959179967794,0.419563229559,-0.654854669690517,-0.559963679209552
1.17632272649195,-1.5318478811831,-0.553241184520568,-0.576899440643625,-0.654854669690517,-1.67989103762866
-0.116608113857241,-1.5318478811831,-0.553241184520568,0.419563229559,-0.654854669690517,-0.559963679209552
NA,NA,NA,NA,NA,NA
0.194569268598959,1.38239930740914,0.715959179967794,-1.57336211084625,-0.654854669690517,-0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.508026506108444,1.38239930740914,0.715959179967794,-1.57336211084625,-0.654854669690517,-0.559963679209552
0.378708452696505,-0.0747242868869802,-0.553241184520568,0.419563229559,-0.654854669690517,-0.559963679209552
1.15103220131157,-0.0747242868869802,0.715959179967794,0.419563229559,0.561304002591872,-0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.28703496804711,-0.0747242868869802,0.715959179967794,0.419563229559,0.561304002591872,-0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
