"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
-0.0926099488775395,0.0667237198792192,0.559963679209552,0.56502441756765,1.13266606594929
0.753687511652276,-1.26775067770517,-1.67989103762866,-1.47982585553432,1.13266606594929
-0.327688125234607,1.40119811746361,-0.559963679209552,-1.47982585553432,-0.141583258243661
0.00575261669019723,0.0667237198792192,0.559963679209552,-1.47982585553432,-0.141583258243661
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.145377501809961,-2.60222507528956,-0.559963679209552,0.56502441756765,-0.141583258243661
-1.15177240637266,1.40119811746361,NA,NA,NA
-0.107445474932129,0.0667237198792192,0.559963679209552,-0.457400718983335,1.13266606594929
-0.951294763040734,0.0667237198792192,-0.559963679209552,1.58744955411864,-0.141583258243661
1.44366869020372,0.0667237198792192,-0.559963679209552,0.56502441756765,NA
0.167357566417488,-1.26775067770517,-1.67989103762866,-1.47982585553432,-0.141583258243661
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.27293976959363,0.0667237198792192,-0.559963679209552,-0.457400718983335,1.13266606594929
NA,NA,NA,NA,NA
0.729770057853483,1.40119811746361,1.67989103762866,-1.47982585553432,-0.141583258243661
NA,NA,NA,NA,NA
0.43981432763256,0.0667237198792192,0.559963679209552,0.56502441756765,NA
2.10548824000158,-1.26775067770517,-1.67989103762866,-0.457400718983335,-0.141583258243661
-1.08673659490394,0.0667237198792192,0.559963679209552,0.56502441756765,-0.141583258243661
NA,NA,NA,NA,NA
-1.44502082309823,1.40119811746361,1.67989103762866,1.58744955411864,1.13266606594929
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.137371903926417,0.0667237198792192,NA,NA,NA
-1.21559560619269,0.0667237198792192,0.559963679209552,0.56502441756765,-0.141583258243661
0.604019023388445,-1.26775067770517,-0.559963679209552,-0.457400718983335,-0.141583258243661
NA,NA,NA,NA,NA
1.19752917289494,1.40119811746361,1.67989103762866,1.58744955411864,1.13266606594929
NA,NA,NA,NA,NA
-1.20466416594194,0.0667237198792192,-0.559963679209552,-0.457400718983335,1.13266606594929
1.1266684316783,0.0667237198792192,-0.559963679209552,-0.457400718983335,-0.141583258243661
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.959751275883795,0.0667237198792192,0.559963679209552,0.56502441756765,-0.141583258243661
-1.73321874614956,1.40119811746361,1.67989103762866,1.58744955411864,-1.41583258243661
NA,NA,NA,NA,NA
-1.28611242960614,0.0667237198792192,-0.559963679209552,0.56502441756765,-1.41583258243661
NA,NA,NA,NA,NA
0.358777484556863,1.40119811746361,1.67989103762866,0.56502441756765,1.13266606594929
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.425064790061232,0.0667237198792192,-0.559963679209552,-0.457400718983335,-0.141583258243661
-0.220064004321791,NA,NA,NA,NA
-1.10051488877987,0.0667237198792192,0.559963679209552,0.56502441756765,-0.141583258243661
NA,NA,NA,NA,NA
-0.140686881991655,1.40119811746361,0.559963679209552,0.56502441756765,1.13266606594929
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.857054695436164,0.0667237198792192,-0.559963679209552,-1.47982585553432,-0.141583258243661
1.73821125975483,-1.26775067770517,-1.67989103762866,-0.457400718983335,1.13266606594929
-1.32522461908208,-1.26775067770517,-0.559963679209552,1.58744955411864,-0.141583258243661
NA,NA,NA,NA,NA
0.0689274752748458,0.0667237198792192,-0.559963679209552,-0.457400718983335,-0.141583258243661
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.714051799561863,-1.26775067770517,-0.559963679209552,-0.457400718983335,-0.141583258243661
-0.704398608333242,0.0667237198792192,-0.559963679209552,0.56502441756765,-0.141583258243661
0.42282486563924,0.0667237198792192,-0.559963679209552,0.56502441756765,-0.141583258243661
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.809512748103644,-1.26775067770517,-0.559963679209552,0.56502441756765,1.13266606594929
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.602436380393852,1.40119811746361,1.67989103762866,-1.47982585553432,-2.69008190662956
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.46029007375415,-1.26775067770517,0.559963679209552,-1.47982585553432,-2.69008190662956
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.478794682626882,0.0667237198792192,0.559963679209552,0.56502441756765,-1.41583258243661
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
