"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
1.13933529503147,1.40319347584503,0.0681550683424609,0.468973366634788,-0.160356745147455,0,0.296078262731896,-0.136321915806942,0.752627930482864,-1.13389341902768,-0.099705014106599,-0.0932054649001803,-0.215428579534056,-0.550502477878397
0.719817599276379,-1.04107903046567,NA,NA,-1.28285396117964,0,-0.888234788195688,1.13601596505785,0.752627930482864,0.850420064270761,-0.099705014106599,-0.0932054649001803,-0.215428579534056,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.581835129400538,0.181057222689681,0.954170956794453,0.468973366634788,0.962140470884728,1.22474487139159,1.48039131365948,1.13601596505785,0.752627930482864,0.850420064270761,1.29616518338578,1.21167104370234,1.7952381627838,1.0398380137703
-1.29999424046782,1.40319347584503,-0.817860820109531,0.468973366634788,0.962140470884728,0,0.296078262731896,-1.40865979667173,0.752627930482864,-1.13389341902768,-0.099705014106599,-0.0932054649001803,-0.215428579534056,-0.550502477878397
-0.0586151858544358,-1.04107903046567,-0.817860820109531,0.468973366634788,0.962140470884728,1.22474487139159,1.48039131365948,1.13601596505785,0.752627930482864,0.850420064270761,-0.099705014106599,1.21167104370234,-0.215428579534056,-0.550502477878397
0.380899743028802,-1.04107903046567,1.84018684524644,0.468973366634788,-1.28285396117964,0,-0.888234788195688,1.13601596505785,0.752627930482864,0.850420064270761,-1.49557521159898,-0.0932054649001803,1.7952381627838,-0.550502477878397
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.21187124603823,0.181057222689681,0.0681550683424609,0.468973366634788,0.962140470884728,1.22474487139159,1.48039131365948,1.13601596505785,0.752627930482864,0.850420064270761,1.29616518338578,1.21167104370234,-0.215428579534056,1.0398380137703
-0.599090552515398,0.181057222689681,-0.817860820109531,-2.85647414223007,0.962140470884728,1.22474487139159,0.296078262731896,1.13601596505785,0.752627930482864,0.850420064270761,-0.099705014106599,-0.0932054649001803,-0.215428579534056,2.63017850541901
-0.77951723042299,-1.04107903046567,-0.817860820109531,-2.85647414223007,-0.160356745147455,-1.22474487139159,-0.888234788195688,-0.136321915806942,NA,0.850420064270761,1.29616518338578,1.21167104370234,1.7952381627838,1.0398380137703
1.18056310143215,-1.04107903046567,1.84018684524644,0.468973366634788,-1.28285396117964,-1.22474487139159,-0.888234788195688,-1.40865979667173,-1.27946748182087,-1.13389341902768,-0.099705014106599,-0.0932054649001803,-0.215428579534056,-0.550502477878397
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.727584726467181,-1.04107903046567,1.84018684524644,0.468973366634788,-1.28285396117964,0,0.296078262731896,-0.136321915806942,0.752627930482864,0.850420064270761,-0.099705014106599,-0.0932054649001803,-0.215428579534056,-0.550502477878397
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
