"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22a_num","TX_RESP_Q23d_num"
NA,NA,NA,NA
-0.330913115591978,NA,-0.116332424168081,-1.19352744112383
-0.851272367898229,0.258323713969946,-0.116332424168081,-0.0253942008749752
-1.233000755287,0.258323713969946,0.977192363011885,1.14273903937388
1.68611688963174,0.258323713969946,-1.20985721134805,-0.0253942008749752
-1.66839125978837,NA,-0.116332424168081,-0.0253942008749752
0.834529004554225,0.258323713969946,-0.116332424168081,1.14273903937388
0.202223503701491,0.258323713969946,0.977192363011885,-0.0253942008749752
-1.37233111394196,0.258323713969946,0.977192363011885,-0.0253942008749752
-0.00677597781799261,0.258323713969946,-1.20985721134805,-0.0253942008749752
-1.3250583533218,0.258323713969946,0.977192363011885,1.14273903937388
NA,NA,NA,NA
0.208942818535501,0.258323713969946,-0.116332424168081,1.14273903937388
-0.822844306718235,-3.78874780489254,-0.116332424168081,-1.19352744112383
NA,NA,NA,NA
NA,NA,NA,NA
-0.41949426139425,0.258323713969946,0.977192363011885,1.14273903937388
0.716489023109233,0.258323713969946,-0.116332424168081,-0.0253942008749752
-1.46378686210548,0.258323713969946,0.977192363011885,-2.36166068137269
0.446202725489846,0.258323713969946,0.977192363011885,1.14273903937388
-0.314692285122185,0.258323713969946,-1.20985721134805,-1.19352744112383
0.330892167569493,0.258323713969946,NA,NA
-0.0371574122158068,0.258323713969946,0.977192363011885,-1.19352744112383
-0.728883491589383,0.258323713969946,0.977192363011885,1.14273903937388
-0.751942438898225,0.258323713969946,0.977192363011885,1.14273903937388
0.280277578097984,0.258323713969946,NA,NA
0.766183682206997,0.258323713969946,-1.20985721134805,-0.0253942008749752
-1.26192112101898,0.258323713969946,-0.116332424168081,-1.19352744112383
0.427680073703175,0.258323713969946,-1.20985721134805,-0.0253942008749752
-0.782796365706858,0.258323713969946,-0.116332424168081,-0.0253942008749752
0.171869792132919,0.258323713969946,-0.116332424168081,-0.0253942008749752
0.975765201456596,0.258323713969946,-1.20985721134805,-0.0253942008749752
2.77811384393592,0.258323713969946,-1.20985721134805,1.14273903937388
-0.53600455190614,0.258323713969946,-0.116332424168081,1.14273903937388
NA,NA,NA,NA
-0.228639961963453,0.258323713969946,0.977192363011885,-1.19352744112383
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.22273251745594,0.258323713969946,-0.116332424168081,-0.0253942008749752
-1.31166990339155,0.258323713969946,-1.20985721134805,-2.36166068137269
NA,NA,NA,NA
-0.792524906283298,-3.78874780489254,0.977192363011885,-0.0253942008749752
0.234187406309542,0.258323713969946,-2.30338199852801,-0.0253942008749752
1.52858857161096,0.258323713969946,-1.20985721134805,1.14273903937388
1.50996298642338,0.258323713969946,-2.30338199852801,NA
0.115284238918973,0.258323713969946,0.977192363011885,1.14273903937388
0.440804566405773,0.258323713969946,0.977192363011885,-0.0253942008749752
0.277401653353058,0.258323713969946,0.977192363011885,-0.0253942008749752
-0.367623171289042,0.258323713969946,0.977192363011885,-0.0253942008749752
1.48719704155511,0.258323713969946,0.977192363011885,1.14273903937388
0.0353995368467388,0.258323713969946,0.977192363011885,-0.0253942008749752
2.07600192845614,0.258323713969946,0.977192363011885,1.14273903937388
NA,NA,NA,NA
NA,NA,NA,NA
-1.04858596847242,0.258323713969946,0.977192363011885,-2.36166068137269
0.595272180176676,0.258323713969946,-0.116332424168081,-0.0253942008749752
-1.36021892955859,-3.78874780489254,-0.116332424168081,-0.0253942008749752
NA,NA,NA,NA
1.02403444901984,0.258323713969946,-1.20985721134805,-0.0253942008749752
-0.355624499375999,0.258323713969946,-1.20985721134805,-1.19352744112383
