"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16099386361978,0.557305223914629,0.485912657903775,0.769366346227811,-1.0823286856966,-1.51180539605981,-1.19023807142381,0.434613493680177,0.54139029200371,-0.624521052740937,1.38673192617522,-0.449088713139072
-0.767038222254068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.868810921044912,0.557305223914629,0.485912657903775,0.769366346227811,-1.0823286856966,-1.51180539605981,-2.38047614284762,0.434613493680177,0.54139029200371,-0.624521052740937,0.426686746515452,-0.449088713139072
0.943340660568543,0.557305223914629,0.485912657903775,0.769366346227811,-1.0823286856966,-1.51180539605981,-1.19023807142381,0.434613493680177,-0.54139029200371,-0.624521052740937,-0.533358433144314,-0.449088713139072
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.12328314166538,0.557305223914629,0.485912657903775,0.769366346227811,-1.0823286856966,-0.274873708374511,0,-0.869226987360353,-0.54139029200371,-1.64646459358974,-0.533358433144314,-0.449088713139072
0.764511835598642,0.557305223914629,0.485912657903775,0.769366346227811,0.0636663932762705,-0.274873708374511,0,0.434613493680177,-0.54139029200371,0.397422488107869,-0.533358433144314,-0.449088713139072
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.98785657978461,-0.875765351865846,-0.97182531580755,-1.29577489891,1.20966147224914,0.962057979310787,1.19023807142381,0.434613493680177,1.62417087601113,1.41936602895667,1.38673192617522,2.09574732798233
1.0665052190188,0.557305223914629,0.485912657903775,0.0809859311818749,-1.0823286856966,-0.274873708374511,0,-0.869226987360353,-1.62417087601113,0.397422488107869,-1.49340361280408,-0.449088713139072
1.51787603266024,0.557305223914629,-0.97182531580755,0.769366346227811,0.0636663932762705,-0.274873708374511,0,-0.869226987360353,-0.54139029200371,-0.624521052740937,-1.49340361280408,-0.449088713139072
-1.67926110914468,0.557305223914629,0.485912657903775,NA,1.20966147224914,0.962057979310787,1.19023807142381,1.73845397472071,1.62417087601113,1.41936602895667,1.38673192617522,NA
1.05370771478107,0.557305223914629,0.485912657903775,0.769366346227811,-1.0823286856966,0.962057979310787,0,-0.869226987360353,-0.54139029200371,0.397422488107869,-1.49340361280408,-0.449088713139072
-0.809547712881327,0.557305223914629,-2.42956328951888,-1.29577489891,0.0636663932762705,-0.274873708374511,0,0.434613493680177,-0.54139029200371,0.397422488107869,0.426686746515452,-0.449088713139072
-0.145326818015596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0462873892631,-2.30883592764632,-2.42956328951888,-1.29577489891,1.20966147224914,0.962057979310787,1.19023807142381,-0.869226987360353,-0.54139029200371,0.397422488107869,0.426686746515452,2.09574732798233
0.623758190126572,-2.30883592764632,0.485912657903775,0.769366346227811,0.0636663932762705,-1.51180539605981,0,-0.869226987360353,-0.54139029200371,-1.64646459358974,-0.533358433144314,-0.449088713139072
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.598441625431076,0.557305223914629,0.485912657903775,-1.29577489891,0.0636663932762705,0.962057979310787,0,0.434613493680177,0.54139029200371,0.397422488107869,-0.533358433144314,-0.449088713139072
-0.513907383155701,-0.875765351865846,0.485912657903775,NA,1.20966147224914,0.962057979310787,1.19023807142381,0.434613493680177,1.62417087601113,1.41936602895667,1.38673192617522,NA
-0.670395476759004,0.557305223914629,0.485912657903775,0.769366346227811,1.20966147224914,0.962057979310787,1.19023807142381,1.73845397472071,0.54139029200371,0.397422488107869,0.426686746515452,-0.449088713139072
NA,NA,NA,-1.29577489891,NA,NA,NA,NA,NA,NA,NA,2.09574732798233
0.494036727915317,-0.875765351865846,0.485912657903775,-1.29577489891,-1.0823286856966,-0.274873708374511,-1.19023807142381,-2.17306746840088,-1.62417087601113,-1.64646459358974,0.426686746515452,-0.449088713139072
0.141976600917559,0.557305223914629,0.485912657903775,0.769366346227811,1.20966147224914,0.962057979310787,0,0.434613493680177,0.54139029200371,0.397422488107869,-0.533358433144314,-0.449088713139072
