"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num"
-0.858930340228386,-0.11214240933482,1.1209103316216,1.57151038896808,1.68739364029183,1.36881988779868,1.29623099302477,1.53206406882836,1.10554159678513
0.685544781097578,1.14945969568191,0.169194012320241,0.561253710345741,-1.20528117163702,-0.618176723521984,-0.0602898136290589,0.376296437957843,-0.315869027652895
1.45979913127645,1.14945969568191,-0.782522306981115,-1.45925964689893,-1.20528117163702,-0.618176723521984,-0.0602898136290589,0.376296437957843,-0.315869027652895
1.13870563752177,-0.11214240933482,0.169194012320241,-0.449002968276593,-0.241056234327404,-0.618176723521984,-0.0602898136290589,-1.93523882378319,-1.73727965209092
-0.524174950681226,-1.37374451435155,0.169194012320241,-0.449002968276593,-0.241056234327404,0.375321582138348,-0.0602898136290589,0.376296437957843,-0.315869027652895
-0.0487467707588693,1.14945969568191,1.1209103316216,-1.45925964689893,-0.241056234327404,-0.618176723521984,-0.0602898136290589,-0.779471192912674,-1.73727965209092
-1.71619587608046,1.14945969568191,1.1209103316216,1.57151038896808,1.68739364029183,1.36881988779868,1.29623099302477,0.376296437957843,-0.315869027652895
-0.425950664555613,-1.37374451435155,-0.782522306981115,-1.45925964689893,-1.20528117163702,-0.618176723521984,-2.77333142693672,-1.93523882378319,-0.315869027652895
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.664187422729145,-0.11214240933482,1.1209103316216,1.57151038896808,1.68739364029183,1.36881988779868,-0.0602898136290589,-1.93523882378319,-0.315869027652895
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0219679083152516,-0.11214240933482,0.169194012320241,-0.449002968276593,0.723168702982211,0.375321582138348,-0.0602898136290589,-0.779471192912674,-0.315869027652895
0.889238957996203,1.14945969568191,-1.73423862628247,-0.449002968276593,-1.20528117163702,-1.61167502918232,-1.41681062028289,-1.93523882378319,-1.73727965209092
-0.570517108639145,1.14945969568191,1.1209103316216,1.57151038896808,1.68739364029183,1.36881988779868,1.29623099302477,1.53206406882836,1.10554159678513
0.32663734220182,-0.11214240933482,-0.782522306981115,-0.449002968276593,-1.20528117163702,-1.61167502918232,-0.0602898136290589,-0.779471192912674,-0.315869027652895
1.48559973170627,-1.37374451435155,-0.782522306981115,-0.449002968276593,-0.241056234327404,-0.618176723521984,-1.41681062028289,-0.779471192912674,-3.15869027652895
0.831176693138269,-1.37374451435155,0.169194012320241,0.561253710345741,-1.20528117163702,-0.618176723521984,-2.77333142693672,0.376296437957843,-1.73727965209092
-1.90568198525776,1.14945969568191,1.1209103316216,1.57151038896808,1.68739364029183,1.36881988779868,-0.0602898136290589,0.376296437957843,1.10554159678513
-1.25555661242371,-0.11214240933482,1.1209103316216,0.561253710345741,-1.20528117163702,-0.618176723521984,1.29623099302477,0.376296437957843,1.10554159678513
0.724311165087278,-0.11214240933482,0.169194012320241,-0.449002968276593,0.723168702982211,1.36881988779868,-0.0602898136290589,0.376296437957843,-0.315869027652895
-0.512154881916248,-0.11214240933482,-0.782522306981115,0.561253710345741,-0.241056234327404,-0.618176723521984,-0.0602898136290589,0.376296437957843,-0.315869027652895
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.58236571074804,-1.37374451435155,-0.782522306981115,-0.449002968276593,-0.241056234327404,-0.618176723521984,-0.0602898136290589,-0.779471192912674,-0.315869027652895
0.438217996119844,1.14945969568191,1.1209103316216,-0.449002968276593,0.723168702982211,0.375321582138348,-0.0602898136290589,-0.779471192912674,-0.315869027652895
-0.580071603009411,1.14945969568191,1.1209103316216,-0.449002968276593,-0.241056234327404,0.375321582138348,1.29623099302477,0.376296437957843,-0.315869027652895
-1.76600077950619,1.14945969568191,1.1209103316216,1.57151038896808,0.723168702982211,1.36881988779868,1.29623099302477,1.53206406882836,1.10554159678513
-0.293159196463067,-0.11214240933482,0.169194012320241,-0.449002968276593,-0.241056234327404,-0.618176723521984,-0.0602898136290589,0.376296437957843,-0.315869027652895
