"PROFICIENCIA_MT_SAEB","TX_RESP_Q23f_num"
NA,NA
1.91675990551871,1.12531234553946
1.78028381792391,1.12531234553946
-0.838790744187467,-1.43574333741242
-0.543877450435154,-0.155215495936477
0.0623975850739869,-0.155215495936477
-0.970739389662634,-0.155215495936477
0.516311261116795,1.12531234553946
0.120545345381806,1.12531234553946
0.694481917592698,-0.155215495936477
0.438701407921618,1.12531234553946
NA,NA
NA,NA
NA,NA
1.57367306144215,-2.71627117888836
1.51287252121744,1.12531234553946
0.136149829113078,-0.155215495936477
-1.56101303769286,-0.155215495936477
0.100029061994643,-0.155215495936477
0.519284067660565,-1.43574333741242
-1.0352092616699,-1.43574333741242
-0.582246262866071,-0.155215495936477
0.730682677334059,1.12531234553946
-0.773181945635271,1.12531234553946
0.195121204693571,-0.155215495936477
0.275678715874574,-1.43574333741242
0.100253406217465,1.12531234553946
0.762097155668555,-0.155215495936477
-1.19814410216966,-0.155215495936477
-2.11285514223524,-1.43574333741242
NA,NA
-0.441995730375442,-0.155215495936477
NA,NA
0.823286740716556,1.12531234553946
0.139710932280188,-0.155215495936477
NA,NA
NA,NA
NA,NA
-1.31540910530756,-0.155215495936477
0.652277500993897,-0.155215495936477
-1.59788365846535,-0.155215495936477
-0.0792522850336802,1.12531234553946
