"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num"
0.140543511353802,0.277350098112615,0.277350098112615,-1.59202707124193,1.02128584237633,0.75955452531275,-0.171184197004365,1.32796469874096,0.594574487851546,1.03774904332554,0.385164443259822,-0.223374237314982,-0.277350098112615,-0.318297535060383,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.568815891994946,0.277350098112615,0.277350098112615,0.707567587218634,1.02128584237633,0.75955452531275,0.941513083524009,-0.829977936713103,-0.693670235826803,-0.889499179993322,0.385164443259822,-0.223374237314982,-0.277350098112615,-0.318297535060383,1.52542553961938
1.63837519206431,0.277350098112615,0.277350098112615,0.707567587218634,-0.970221550257514,0.75955452531275,0.941513083524009,1.32796469874096,1.8828192115299,1.03774904332554,0.385164443259822,-0.223374237314982,0.924500327042048,1.06099178353461,1.52542553961938
0.151237137703104,0.277350098112615,0.277350098112615,0.707567587218634,-0.970221550257514,0.75955452531275,0.941513083524009,0.248993381013931,0.594574487851546,-0.889499179993322,0.385164443259822,1.2285583052324,0.924500327042048,1.06099178353461,-0.277350098112614
1.16982273506994,0.277350098112615,0.277350098112615,0.707567587218634,-0.970221550257514,0.75955452531275,0.941513083524009,0.248993381013931,0.594574487851546,1.03774904332554,0.385164443259822,1.2285583052324,0.924500327042048,1.06099178353461,1.52542553961938
-1.2266436545602,0.277350098112615,-3.32820117735137,-0.442229742011646,-0.306385752712899,-1.2152872405004,-1.28388147753274,0.248993381013931,0.594574487851546,1.03774904332554,0.385164443259822,-0.223374237314982,-0.277350098112615,1.06099178353461,-0.277350098112614
-0.770884010508434,0.277350098112615,0.277350098112615,0.707567587218634,1.02128584237633,0.75955452531275,-0.171184197004365,-0.829977936713103,-0.693670235826803,-0.889499179993322,-1.28388147753274,-0.223374237314982,-1.47920052326728,-0.318297535060383,-0.277350098112614
-1.69972321605923,0.277350098112615,0.277350098112615,-1.59202707124193,-0.970221550257514,-1.2152872405004,0.941513083524009,0.248993381013931,-0.693670235826803,-0.889499179993322,-1.28388147753274,-0.223374237314982,0.924500327042048,-1.69758685365538,-2.08012573584461
0.502338168276621,0.277350098112615,0.277350098112615,0.707567587218634,1.02128584237633,0.75955452531275,-0.171184197004365,0.248993381013931,-0.693670235826803,-0.889499179993322,0.385164443259822,-1.67530677986236,-1.47920052326728,-0.318297535060383,-0.277350098112614
0.109076656155118,0.277350098112615,0.277350098112615,0.707567587218634,1.02128584237633,0.75955452531275,-0.171184197004365,-0.829977936713103,0.594574487851546,1.03774904332554,2.05421036405238,1.2285583052324,0.924500327042048,1.06099178353461,-0.277350098112614
-1.38424408332027,0.277350098112615,0.277350098112615,-1.59202707124193,1.02128584237633,-1.2152872405004,-2.39657875806111,-1.90894925444014,-1.98191495950515,-0.889499179993322,-1.28388147753274,-1.67530677986236,-1.47920052326728,-1.69758685365538,-0.277350098112614
0.614753329162645,-3.32820117735137,0.277350098112615,-0.442229742011646,-0.970221550257514,-1.2152872405004,-0.171184197004365,1.32796469874096,0.594574487851546,1.03774904332554,0.385164443259822,1.2285583052324,0.924500327042048,-0.318297535060383,-0.277350098112614
0.186532342667645,0.277350098112615,0.277350098112615,0.707567587218634,-0.970221550257514,-1.2152872405004,-0.171184197004365,-0.829977936713103,-0.693670235826803,-0.889499179993322,-1.28388147753274,-0.223374237314982,-0.277350098112615,-0.318297535060383,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
