"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num"
0.834334418951188,0.277350098112615,0.699062073642556,0,-0.0647750275631297,-1.59202707124193,0.75955452531275,0.385164443259822,-0.223374237314982,0,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.405033610537773,0.277350098112615,0.699062073642556,0,-0.906850385883814,0.707567587218634,0.75955452531275,0.385164443259822,-0.223374237314982,-1.73205080756888,1.52542553961938
-0.795197754901634,0.277350098112615,0.699062073642556,0,-0.0647750275631297,0.707567587218634,0.75955452531275,0.385164443259822,-0.223374237314982,1.73205080756888,1.52542553961938
0.918967784726587,0.277350098112615,0.699062073642556,1.73205080756888,1.61937568907824,0.707567587218634,0.75955452531275,0.385164443259822,1.2285583052324,0,-0.277350098112614
1.33081701505201,0.277350098112615,0.699062073642556,0,0.777300330757555,0.707567587218634,0.75955452531275,0.385164443259822,1.2285583052324,0,1.52542553961938
-1.72278549793799,-3.32820117735137,-0.815572419249648,-1.73205080756888,-0.906850385883814,-0.442229742011646,-1.2152872405004,0.385164443259822,-0.223374237314982,1.73205080756888,-0.277350098112614
0.366547902115615,0.277350098112615,-0.815572419249648,0,0.777300330757555,0.707567587218634,0.75955452531275,-1.28388147753274,-0.223374237314982,-1.73205080756888,-0.277350098112614
-2.04031606687703,0.277350098112615,-0.815572419249648,0,-0.906850385883814,-1.59202707124193,-1.2152872405004,-1.28388147753274,-0.223374237314982,0,-2.08012573584461
0.412228839004695,0.277350098112615,0.699062073642556,1.73205080756888,0.777300330757555,0.707567587218634,0.75955452531275,0.385164443259822,-1.67530677986236,0,-0.277350098112614
0.23105655896304,0.277350098112615,0.699062073642556,0,1.61937568907824,0.707567587218634,0.75955452531275,2.05421036405238,1.2285583052324,0,-0.277350098112614
-0.43493264828829,0.277350098112615,0.699062073642556,0,-0.906850385883814,-1.59202707124193,-1.2152872405004,-1.28388147753274,-1.67530677986236,0,-0.277350098112614
0.461664458376532,0.277350098112615,-0.815572419249648,0,-0.906850385883814,-0.442229742011646,-1.2152872405004,0.385164443259822,1.2285583052324,0,-0.277350098112614
0.0325813802775074,0.277350098112615,-2.33020691214185,-1.73205080756888,-0.906850385883814,0.707567587218634,-1.2152872405004,-1.28388147753274,-0.223374237314982,0,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
