"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22b_num"
0.847923576000739,-0.115444905181668,-1.52183726039103
0.323612642279821,-0.115444905181668,-0.634098858496262
0.381382248544718,-1.46230213230112,1.14137794529327
-0.525245031321885,-1.46230213230112,0.253639543398505
0.850952801575225,-0.115444905181668,0.253639543398505
0.237129310857093,-0.115444905181668,-0.634098858496262
0.852039377900488,1.23141232193779,0.253639543398505
2.22908445660248,-1.46230213230112,-0.634098858496262
0.0077688638491097,1.23141232193779,-0.634098858496262
-0.529926136639598,-0.115444905181668,0.253639543398505
1.2820626772679,-0.115444905181668,-0.634098858496262
NA,NA,NA
NA,NA,NA
-1.69110499019162,1.23141232193779,0.253639543398505
-0.724865337866716,-0.115444905181668,1.14137794529327
NA,NA,NA
0.391317144801867,-1.46230213230112,-0.634098858496262
-0.207302973125729,1.23141232193779,1.14137794529327
NA,NA,NA
0.34229014320936,-1.46230213230112,-1.52183726039103
0.40235774280896,-0.115444905181668,0.253639543398505
NA,NA,NA
-1.2064103508152,-1.46230213230112,1.14137794529327
-1.1390376796656,1.23141232193779,-0.634098858496262
1.35918374551283,-0.115444905181668,0.253639543398505
0.29426751539565,-0.115444905181668,-1.52183726039103
0.714858065988531,-1.46230213230112,-0.634098858496262
-1.60399761297512,-0.115444905181668,-1.52183726039103
NA,NA,NA
-1.61844624081284,1.23141232193779,1.14137794529327
NA,NA,NA
-0.852467097607005,1.23141232193779,1.14137794529327
-0.558541502470502,-1.46230213230112,1.14137794529327
-1.3243723448215,1.23141232193779,-0.634098858496262
-1.08222691921114,1.23141232193779,1.14137794529327
0.407723107482764,-0.115444905181668,1.14137794529327
NA,NA,NA
1.01002881033955,-0.115444905181668,-1.52183726039103
NA,NA,NA
-0.86918876115107,-0.115444905181668,1.14137794529327
0.114177840331289,-0.115444905181668,1.14137794529327
1.00140074804574,1.23141232193779,-1.52183726039103
1.62350284171825,-0.115444905181668,-0.634098858496262
-0.739930681836825,1.23141232193779,1.14137794529327
NA,NA,NA
