"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num"
0.97873042731218,-1.06657033205376
-0.109904535629475,-1.06657033205376
-0.811843481422155,-1.06657033205376
-0.993991087286574,NA
NA,NA
NA,NA
0.0140074335989565,-1.06657033205376
-2.17203096810443,1.00383090075648
-2.3673650219946,1.00383090075648
-1.00873459765837,NA
0.17179628596074,1.00383090075648
0.067365123798803,1.00383090075648
0.110632195377423,1.00383090075648
1.23412161881079,-1.06657033205376
-0.69679284855162,1.00383090075648
1.45012922178664,-1.06657033205376
0.568047023315498,-1.06657033205376
NA,NA
0.0273246916723093,1.00383090075648
1.85617943858591,-1.06657033205376
-0.262192344829765,-1.06657033205376
0.932837315087868,1.00383090075648
0.196027022781555,NA
NA,NA
0.885740186719463,1.00383090075648
-0.396279337623561,-1.06657033205376
1.53142394187757,-1.06657033205376
-0.583832332745876,1.00383090075648
1.45102800609787,1.00383090075648
-1.52074631324984,1.00383090075648
0.23020772848216,1.00383090075648
1.05415135348653,-1.06657033205376
-1.05918215436387,1.00383090075648
-0.43542659733583,-1.06657033205376
-0.210325607319347,NA
-0.623891034994447,NA
-1.32102239696989,1.00383090075648
1.10053816165422,0.313697156486399
1.56421216732358,-0.376436587783679
0.326236119251037,1.00383090075648
0.0800606944124177,-0.376436587783679
-0.284847749182471,-1.06657033205376
0.760686108372152,1.00383090075648
0.111466279297661,1.00383090075648
0.328545704269858,-1.06657033205376
-0.958171732827028,-1.06657033205376
0.744945341254306,1.00383090075648
-1.96104193614069,-1.06657033205376
-0.406108361315061,NA
0.256589105292825,1.00383090075648
NA,NA
NA,NA
NA,NA
0.374066065739084,-1.06657033205376
NA,NA
NA,NA
NA,NA
-0.500513580081302,-1.06657033205376
-1.29916028333097,NA
0.840671318721544,-1.06657033205376
1.10854007247627,-1.06657033205376
0.601974564514606,-1.06657033205376
0.849891313178381,-1.06657033205376
1.06476946526043,1.00383090075648
NA,NA
0.0698336286811384,-0.376436587783679
1.29363581167571,-1.06657033205376
0.926607681603579,-1.06657033205376
0.555507579199627,1.00383090075648
0.346722613491817,0.313697156486399
1.89532528903256,-1.06657033205376
0.500644843654203,1.00383090075648
1.92620061256482,-1.06657033205376
-0.625872865096022,NA
1.77684264141202,0.313697156486399
1.42514035039604,-1.06657033205376
0.936642055427507,NA
0.20199503617066,1.00383090075648
0.801764590451154,1.00383090075648
0.596450998268735,-1.06657033205376
0.822896679336209,1.00383090075648
1.04684572053997,-1.06657033205376
0.307187151433615,-1.06657033205376
0.130843002032328,1.00383090075648
1.62980409497188,1.00383090075648
1.37159558018584,-1.06657033205376
NA,NA
0.861865314631815,NA
-1.27812384834951,NA
NA,NA
-0.703926878244139,-1.06657033205376
-1.2399133476237,-1.06657033205376
2.11874686224911,1.00383090075648
0.916103519020813,-1.06657033205376
0.195101512754564,-1.06657033205376
-1.61344679876599,1.00383090075648
-0.171326018511133,-1.06657033205376
-0.450279829101909,-1.06657033205376
-0.934469848093584,-1.06657033205376
1.67851312121801,1.00383090075648
-0.0699147364032798,-1.06657033205376
-0.980137905632321,NA
0.37814508439898,1.00383090075648
1.52168634429283,0.313697156486399
0.792834351070882,-1.06657033205376
NA,NA
-1.77508538730525,1.00383090075648
1.31353436533513,-1.06657033205376
NA,NA
1.79138925724507,1.00383090075648
0.0142015347719235,-1.06657033205376
-0.773676592434021,NA
0.823455075670572,1.00383090075648
-0.72187593941475,-1.06657033205376
0.194981951666432,0.313697156486399
-0.898912113729224,1.00383090075648
NA,NA
NA,NA
1.29452895892448,-1.06657033205376
0.342140059194699,NA
0.856105469906366,-1.06657033205376
-0.253750214661324,0.313697156486399
-0.234924867098405,-1.06657033205376
0.12092678003092,1.00383090075648
NA,NA
NA,NA
-0.415267832846838,-1.06657033205376
NA,NA
0.199713611298675,1.00383090075648
1.58752021264863,-1.06657033205376
1.30017206109302,-1.06657033205376
NA,NA
-0.728213885027712,-1.06657033205376
-0.469954737341371,1.00383090075648
0.0998425055149366,-1.06657033205376
2.92600732408672,-1.06657033205376
0.216590875638399,1.00383090075648
-0.5743043130904,1.00383090075648
-0.994514327476944,-1.06657033205376
NA,NA
0.425050904960192,-0.376436587783679
0.140276777049822,-1.06657033205376
0.70917380116383,-1.06657033205376
0.604894562868249,-1.06657033205376
NA,NA
2.12477255486658,-1.06657033205376
-0.736037146267644,1.00383090075648
0.478813708693348,-1.06657033205376
-1.07981350097748,1.00383090075648
NA,NA
1.20389893625088,NA
-0.265582157107705,1.00383090075648
-0.485054112446331,-1.06657033205376
1.80180058445547,-1.06657033205376
0.0461331532133091,1.00383090075648
0.984438229871715,-1.06657033205376
NA,NA
1.70727718870126,1.00383090075648
1.04933672334122,-1.06657033205376
-0.432899029124965,NA
NA,NA
-0.839621566284267,NA
NA,NA
NA,NA
-0.00484745821095604,-0.376436587783679
-0.385032517227309,-1.06657033205376
0.8391227119692,-1.06657033205376
1.17378738435087,-1.06657033205376
0.914360785930044,1.00383090075648
0.695360028615874,1.00383090075648
0.509343007186285,-1.06657033205376
-0.655141902647564,1.00383090075648
-0.00324680929269732,-1.06657033205376
NA,NA
0.575777449183062,NA
0.480951665292666,1.00383090075648
-0.809013499909652,-1.06657033205376
0.714233190547862,1.00383090075648
-0.431039553477293,-1.06657033205376
-0.54091689810358,-1.06657033205376
NA,NA
0.550218907333177,-1.06657033205376
-0.20727618301827,1.00383090075648
NA,NA
NA,NA
-1.05760679673031,-1.06657033205376
NA,NA
NA,NA
-0.457202896764999,1.00383090075648
-1.10293869408903,-1.06657033205376
-0.568419295379818,-1.06657033205376
NA,NA
-2.11912477137589,1.00383090075648
-0.386614896023491,-1.06657033205376
1.40412782259912,NA
-0.137973759668307,NA
-1.66860205758829,1.00383090075648
-1.34240485699067,1.00383090075648
0.559299636148732,-1.06657033205376
0.574394808622305,-1.06657033205376
0.282637115289244,-1.06657033205376
-1.07989508739039,1.00383090075648
0.0557722783632285,-1.06657033205376
-0.442522677518581,-1.06657033205376
0.781726796315909,-1.06657033205376
0.520281777218441,NA
-0.400974431846195,NA
0.799668811158448,1.00383090075648
-0.589128000609486,1.00383090075648
NA,NA
0.275038908734886,1.00383090075648
0.724758441783935,0.313697156486399
1.59271602397725,1.00383090075648
-0.858878727930802,-1.06657033205376
0.485259941269525,-1.06657033205376
-1.09886813102282,NA
0.672151839825804,NA
NA,NA
0.515434784294909,1.00383090075648
-0.698468037554713,1.00383090075648
0.735123363890879,NA
0.342035974862871,1.00383090075648
-1.12897545512598,0.313697156486399
0.137563512928765,0.313697156486399
0.52349857697672,-1.06657033205376
NA,NA
1.55794737769529,-1.06657033205376
1.09740294830885,-1.06657033205376
-0.768084123165775,-1.06657033205376
-0.0102795731846159,NA
0.0694749705821993,NA
-1.20967800683871,0.313697156486399
0.727343714388631,1.00383090075648
NA,NA
0.529278126255317,1.00383090075648
0.420784831455403,-1.06657033205376
0.344092370214739,-1.06657033205376
NA,NA
1.7164170060108,-1.06657033205376
NA,NA
-0.487486051919056,1.00383090075648
NA,NA
NA,NA
0.639964213186235,1.00383090075648
NA,NA
1.85717528606635,1.00383090075648
-0.388392785258255,-1.06657033205376
0.842907747755688,-1.06657033205376
-2.03277911749461,1.00383090075648
-1.46680206656879,1.00383090075648
-1.02389869831977,1.00383090075648
-0.191427103771751,-1.06657033205376
-0.0467628175759692,1.00383090075648
NA,NA
-1.1095410783284,NA
NA,NA
-0.359268625244995,1.00383090075648
-2.03993987290289,1.00383090075648
0.305770738829021,1.00383090075648
-1.2184535038214,1.00383090075648
-0.00948910100206087,1.00383090075648
-0.728050737367354,1.00383090075648
0.147745582822203,NA
-1.09912411405554,1.00383090075648
-0.305318766666947,1.00383090075648
NA,NA
NA,NA
-0.022589759983526,1.00383090075648
-0.556467766679847,1.00383090075648
-0.193085431918383,NA
-0.272652920840307,1.00383090075648
-1.14703141915965,1.00383090075648
-1.82384366235152,1.00383090075648
NA,NA
NA,NA
-1.65172902104541,1.00383090075648
-0.10721238532718,1.00383090075648
NA,NA
-2.00985084408726,1.00383090075648
NA,NA
-0.952545516680402,1.00383090075648
-1.91277879146887,1.00383090075648
-0.581467912195369,1.00383090075648
-0.886012602248798,1.00383090075648
-1.18698885560762,1.00383090075648
-1.82390695347689,1.00383090075648
-1.78367242017743,1.00383090075648
-1.88176704599202,NA
-1.7946421437222,1.00383090075648
NA,NA
-0.606434285667054,1.00383090075648
NA,NA
-0.8290667708012,1.00383090075648
0.33714116757027,-0.376436587783679
-0.427943724072761,1.00383090075648
-0.372539478214892,1.00383090075648
NA,NA
-1.43183931911386,1.00383090075648
-0.492944892608481,1.00383090075648
NA,NA
-1.53919891005767,1.00383090075648
-0.297512391448933,1.00383090075648
-0.823441963920188,1.00383090075648
-1.50715616095638,-1.06657033205376
-1.17134233312776,1.00383090075648
-1.02025992417172,1.00383090075648
-1.52117953659907,NA
-0.551944300876717,-1.06657033205376
-0.257775756724235,1.00383090075648
NA,NA
NA,NA
NA,NA
-1.38449181960973,-1.06657033205376
0.473108699499585,1.00383090075648
NA,NA
0.754287690165047,1.00383090075648
0.347444182651996,NA
NA,NA
1.19028769530412,-0.376436587783679
-1.7935998911383,NA
-0.324287582502533,1.00383090075648
-0.44757220204331,-0.376436587783679
-0.284195108210124,-1.06657033205376
0.881659783959408,-1.06657033205376
1.00441834477859,-1.06657033205376
0.942722583576669,-1.06657033205376
-0.396457962040224,-0.376436587783679
1.98799482103611,-1.06657033205376
NA,NA
-0.419607062336305,-1.06657033205376
NA,NA
NA,NA
0.00934188362331695,1.00383090075648
-1.00403530080435,1.00383090075648
0.877426048067385,-1.06657033205376
-0.917201562876698,1.00383090075648
0.231327364847575,-1.06657033205376
NA,NA
NA,NA
1.48291744723265,-1.06657033205376
0.623756475840777,-1.06657033205376
-0.279718047510449,-1.06657033205376
