"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num"
0.772276940361985,-0.429211091701013,0.698491011504695
0.83874569530558,-0.429211091701013,-0.708328913075183
0.529478626654092,-0.429211091701013,-0.708328913075183
-0.158403142233286,-0.429211091701013,-0.708328913075183
-1.56008127997266,-0.429211091701013,-2.11514883765506
0.163052689265511,-0.429211091701013,-0.708328913075183
NA,NA,NA
0.354225891466587,-1.61779565333459,0.698491011504695
NA,NA,NA
-1.53912384064498,-0.429211091701013,NA
-1.16226795627699,-0.429211091701013,-0.708328913075183
NA,NA,NA
-1.09794950706494,-1.61779565333459,-3.52196876223494
-0.097047890246071,0.759373469932562,-0.708328913075183
-0.833612648529176,-0.429211091701013,0.698491011504695
-0.704819387656581,1.94795803156614,-2.11514883765506
-0.25566485255368,-1.61779565333459,-0.708328913075183
-1.18037532363222,-1.61779565333459,0.698491011504695
NA,NA,NA
-1.37013015256211,-0.429211091701013,-2.11514883765506
NA,NA,NA
-1.01197828067497,-0.429211091701013,0.698491011504695
1.05183007127975,-0.429211091701013,0.698491011504695
-0.33036000741194,NA,NA
-0.491660695235469,0.759373469932562,-0.708328913075183
NA,NA,NA
-0.397573979987882,-0.429211091701013,-2.11514883765506
0.467209576253617,-0.429211091701013,-0.708328913075183
-0.438410948097826,-1.61779565333459,-0.708328913075183
-1.61451097180239,-0.429211091701013,-0.708328913075183
-0.396019212284286,-0.429211091701013,0.698491011504695
-0.728998420804266,NA,NA
-0.598346503983367,-0.429211091701013,0.698491011504695
0.480011610820573,-0.429211091701013,0.698491011504695
0.491419648394039,-0.429211091701013,0.698491011504695
0.293432884061153,-0.429211091701013,0.698491011504695
-1.52482358087157,0.759373469932562,0.698491011504695
0.501234109458464,-0.429211091701013,-2.11514883765506
0.920526094062809,-1.61779565333459,-0.708328913075183
NA,NA,NA
-0.157909658481067,-0.429211091701013,0.698491011504695
1.12523769168186,-0.429211091701013,-0.708328913075183
1.16777361186957,0.759373469932562,0.698491011504695
0.205249253825114,-0.429211091701013,-2.11514883765506
-0.611972501020273,-0.429211091701013,0.698491011504695
0.743027681712125,0.759373469932562,0.698491011504695
0.677452757165711,-0.429211091701013,-0.708328913075183
-0.676173396589278,0.759373469932562,0.698491011504695
1.06296864128139,-0.429211091701013,0.698491011504695
-0.997795574544607,-1.61779565333459,0.698491011504695
NA,NA,NA
0.393589030776821,1.94795803156614,0.698491011504695
0.357042690121922,0.759373469932562,0.698491011504695
-0.366451652991015,-0.429211091701013,-2.11514883765506
-0.205967157824729,0.759373469932562,-2.11514883765506
0.397381725959937,0.759373469932562,0.698491011504695
-0.389388623203041,-0.429211091701013,-2.11514883765506
0.913063792827954,-0.429211091701013,0.698491011504695
