"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
0.0904197399427571,1.16555439417764,1.41719096545178,1.22031157911302,-0.0265316796746822,0.478306657456258
-0.661000608302403,-0.132449362974731,1.41719096545178,1.22031157911302,-0.0265316796746822,1.62624263535128
0.593388783642568,-1.4304531201271,-1.82210266986657,-2.09525195659028,-2.57357292844415,-1.81756529833378
0.696236892698755,-0.132449362974731,0.337426420345661,-0.990064111355845,-0.0265316796746822,-0.669629320438761
-0.88671425652237,-0.132449362974731,0.337426420345661,1.22031157911302,-0.0265316796746822,-0.669629320438761
-0.785299057693,1.16555439417764,1.41719096545178,1.22031157911302,-0.0265316796746822,-1.81756529833378
0.383109366112023,1.16555439417764,1.41719096545178,1.22031157911302,-0.0265316796746822,1.62624263535128
-1.38523347291504,1.16555439417764,1.41719096545178,1.22031157911302,1.24698894471005,-0.669629320438761
-0.887010898691187,-0.132449362974731,-0.742338124760455,-0.990064111355845,1.24698894471005,0.478306657456258
0.131452018060924,-0.132449362974731,-0.742338124760455,-0.990064111355845,-1.30005230405942,0.478306657456258
NA,NA,NA,NA,NA,NA
0.414161524566026,1.16555439417764,0.337426420345661,1.22031157911302,1.24698894471005,0.478306657456258
NA,NA,NA,NA,NA,NA
0.129704741149624,-0.132449362974731,-0.742338124760455,-0.990064111355845,-0.0265316796746822,-0.669629320438761
-0.556141229308286,-1.4304531201271,-0.742338124760455,-0.990064111355845,-0.0265316796746822,0.478306657456258
0.12251019468134,1.16555439417764,0.337426420345661,1.22031157911302,1.24698894471005,-0.669629320438761
NA,-0.132449362974731,1.41719096545178,0.115123733878586,-0.0265316796746822,0.478306657456258
0.917082945803412,-0.132449362974731,-0.742338124760455,0.115123733878586,-0.0265316796746822,-1.81756529833378
0.655260393241845,1.16555439417764,-0.742338124760455,0.115123733878586,-1.30005230405942,-0.669629320438761
-1.81183970333902,1.16555439417764,0.337426420345661,-0.990064111355845,-0.0265316796746822,0.478306657456258
0.222775491209891,1.16555439417764,-0.742338124760455,-0.990064111355845,-0.0265316796746822,0.478306657456258
-0.133905893664258,-0.132449362974731,0.337426420345661,0.115123733878586,-0.0265316796746822,0.478306657456258
-1.42276576786034,1.16555439417764,NA,NA,NA,NA
1.19503234858973,-2.72845687727947,-0.742338124760455,-0.990064111355845,-2.57357292844415,-0.669629320438761
0.735540957498711,-0.132449362974731,-0.742338124760455,0.115123733878586,-0.0265316796746822,1.62624263535128
1.34983456771056,-1.4304531201271,0.337426420345661,-0.990064111355845,-0.0265316796746822,0.478306657456258
0.337932083401223,-0.132449362974731,-0.742338124760455,0.115123733878586,-0.0265316796746822,-0.669629320438761
-1.77856263123145,-0.132449362974731,1.41719096545178,1.22031157911302,1.24698894471005,0.478306657456258
1.28053977026026,-1.4304531201271,-0.742338124760455,-0.990064111355845,-1.30005230405942,-1.81756529833378
-1.41586240986375,1.16555439417764,1.41719096545178,-2.09525195659028,-2.57357292844415,1.62624263535128
0.731432692321109,-0.132449362974731,1.41719096545178,0.115123733878586,-0.0265316796746822,0.478306657456258
-0.0224316426435291,-0.132449362974731,0.337426420345661,1.22031157911302,-0.0265316796746822,-0.669629320438761
-0.586295256363284,1.16555439417764,0.337426420345661,1.22031157911302,1.24698894471005,-0.669629320438761
1.90436442226334,-2.72845687727947,-1.82210266986657,-0.990064111355845,-0.0265316796746822,-0.669629320438761
0.458262432499794,-0.132449362974731,0.337426420345661,-0.990064111355845,1.24698894471005,0.478306657456258
1.83281342544156,-0.132449362974731,-0.742338124760455,0.115123733878586,-0.0265316796746822,-0.669629320438761
-0.559140446219808,-0.132449362974731,0.337426420345661,0.115123733878586,-0.0265316796746822,0.478306657456258
0.377434818596577,-0.132449362974731,-0.742338124760455,-0.990064111355845,-0.0265316796746822,0.478306657456258
0.0811417837838989,-0.132449362974731,0.337426420345661,0.115123733878586,1.24698894471005,0.478306657456258
-1.13476683250578,-0.132449362974731,0.337426420345661,1.22031157911302,-0.0265316796746822,0.478306657456258
-0.215545889317876,1.16555439417764,0.337426420345661,-0.990064111355845,1.24698894471005,0.478306657456258
-0.266516118334911,-0.132449362974731,-0.742338124760455,0.115123733878586,-0.0265316796746822,0.478306657456258
-0.204066149024518,1.16555439417764,1.41719096545178,1.22031157911302,-0.0265316796746822,0.478306657456258
-0.975693053802697,-0.132449362974731,-1.82210266986657,1.22031157911302,1.24698894471005,1.62624263535128
2.08102656898105,-1.4304531201271,-0.742338124760455,-0.990064111355845,-1.30005230405942,-1.81756529833378
-2.24093756729177,-0.132449362974731,-1.82210266986657,0.115123733878586,-0.0265316796746822,0.478306657456258
0.259355239519214,1.16555439417764,-0.742338124760455,1.22031157911302,1.24698894471005,1.62624263535128
-0.481004499665039,-0.132449362974731,0.337426420345661,0.115123733878586,1.24698894471005,0.478306657456258
1.71625384531703,-1.4304531201271,-0.742338124760455,0.115123733878586,-0.0265316796746822,-1.81756529833378
-0.170183521760773,-0.132449362974731,-0.742338124760455,-0.990064111355845,-1.30005230405942,-0.669629320438761
-0.116150140972129,-0.132449362974731,1.41719096545178,0.115123733878586,-0.0265316796746822,-0.669629320438761
NA,NA,NA,NA,NA,NA
