"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num"
-2.07121035475662,-0.100925182877386,1.69558249578132,0.758287544405155,-1.66200327976836,-0.983135384342609
1.25161239483057,-0.100925182877386,0.565194165260439,-1.26381257400859,-0.237429039966908,0.346988959179744
-1.08950499175682,-0.100925182877386,0.565194165260439,0.758287544405155,-0.237429039966908,-0.983135384342609
0.289717135445987,-1.16063960308993,0.565194165260439,-0.252762514801718,-1.66200327976836,0.346988959179744
1.03622913843497,NA,1.69558249578132,1.76933760361203,1.18714519983454,0.346988959179744
0.128644163704009,0.958789237335163,0.565194165260439,-0.252762514801718,-1.66200327976836,0.346988959179744
-0.485583255756377,0.958789237335163,0.565194165260439,1.76933760361203,-0.237429039966908,0.346988959179744
0.39614905329896,0.958789237335163,-1.69558249578132,-1.26381257400859,-0.237429039966908,1.6771133027021
0.444228552384687,0.958789237335163,-0.565194165260439,0.758287544405155,1.18714519983454,0.346988959179744
0.570620314154568,NA,-0.565194165260439,-1.26381257400859,-0.237429039966908,0.346988959179744
-1.07096385050127,-0.100925182877386,0.565194165260439,-0.252762514801718,-1.66200327976836,0.346988959179744
0.362190716833075,0.958789237335163,0.565194165260439,1.76933760361203,-0.237429039966908,0.346988959179744
-1.15990829572006,0.958789237335163,1.69558249578132,-0.252762514801718,-0.237429039966908,0.346988959179744
-1.57512497952176,-2.22035402330248,-0.565194165260439,-0.252762514801718,-0.237429039966908,-0.983135384342609
-0.895423237888657,-2.22035402330248,-0.565194165260439,-0.252762514801718,1.18714519983454,-2.31325972786496
-0.0107181205969383,-0.100925182877386,-0.565194165260439,-0.252762514801718,1.18714519983454,-0.983135384342609
0.76584980957819,0.958789237335163,-1.69558249578132,-0.252762514801718,1.18714519983454,-2.31325972786496
0.0566610555622931,-1.16063960308993,-0.565194165260439,0.758287544405155,1.18714519983454,0.346988959179744
2.01178930023911,0.958789237335163,-0.565194165260439,-1.26381257400859,1.18714519983454,0.346988959179744
0.258822833376782,-0.100925182877386,0.565194165260439,0.758287544405155,-0.237429039966908,1.6771133027021
0.849551584413848,-0.100925182877386,-1.69558249578132,-1.26381257400859,-0.237429039966908,NA
0.389370781370482,-0.100925182877386,-0.565194165260439,-1.26381257400859,1.18714519983454,0.346988959179744
0.841250573181633,-0.100925182877386,-0.565194165260439,-0.252762514801718,-0.237429039966908,0.346988959179744
-1.29425032031067,NA,0.565194165260439,0.758287544405155,-0.237429039966908,0.346988959179744
