"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
1.29291608099297,0.861378658000023,0.196945972552848,-0.49194246773181,0.0758952518347964
-0.286231318832945,0.861378658000023,0.196945972552848,0.833569181434455,0.0758952518347964
NA,NA,NA,NA,NA
0.22272866299558,-0.682601955396244,0.196945972552848,-0.49194246773181,-1.38129358339329
0.118724319072323,0.861378658000023,0.196945972552848,0.833569181434455,0.0758952518347964
1.67787251238463,0.861378658000023,1.32069652182498,-0.49194246773181,0.0758952518347964
-0.872175200071356,-0.682601955396244,0.196945972552848,-0.49194246773181,-1.38129358339329
0.313653420108907,-0.682601955396244,0.196945972552848,-0.49194246773181,1.53308408706288
-0.430429439749349,-0.682601955396244,-0.926804576719286,-1.81745411689807,0.0758952518347964
0.0988973611539911,0.861378658000023,0.196945972552848,0.833569181434455,-1.38129358339329
NA,NA,NA,NA,NA
0.166725256667225,-0.682601955396244,-0.926804576719286,0.833569181434455,-1.38129358339329
1.51752950550729,-0.682601955396244,-0.926804576719286,-0.49194246773181,0.0758952518347964
1.77371288706816,-0.682601955396244,-0.926804576719286,-0.49194246773181,0.0758952518347964
NA,NA,NA,NA,NA
1.01871909767363,-0.682601955396244,-0.926804576719286,-0.49194246773181,0.0758952518347964
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.617800568346491,0.861378658000023,0.196945972552848,0.833569181434455,0.0758952518347964
-0.889176778519049,0.861378658000023,1.32069652182498,0.833569181434455,0.0758952518347964
-0.671336939283463,-0.682601955396244,-0.926804576719286,-0.49194246773181,0.0758952518347964
0.0389304225217831,0.861378658000023,0.196945972552848,0.833569181434455,0.0758952518347964
-0.586653583498822,-0.682601955396244,1.32069652182498,0.833569181434455,1.53308408706288
-3.62806908486534,2.40535927139629,1.32069652182498,2.15908083060072,0.0758952518347964
0.768438734098925,0.861378658000023,-0.926804576719286,-0.49194246773181,0.0758952518347964
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.01509852711905,0.861378658000023,1.32069652182498,-0.49194246773181,0.0758952518347964
