"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num"
-1.75057162489409,-1.99481447587363,1.14017542509914,1.30568692179689,1.19241998750855,1.27380827598036,0.0497441645356625
-1.62718727522671,-0.908748816786875,1.14017542509914,1.30568692179689,1.19241998750855,1.27380827598036,0.0497441645356625
-1.52750463068536,-1.99481447587363,1.14017542509914,1.30568692179689,1.19241998750855,1.27380827598036,0.0497441645356625
0.991624863782464,0.177316842299878,-1.14017542509914,-1.08056848700432,-0.949893888354272,-0.71183403657726,0.0497441645356625
-0.589112841999055,-0.908748816786875,1.14017542509914,1.30568692179689,1.19241998750855,1.27380827598036,0.0497441645356625
-0.0478222846771515,0.177316842299878,0,-1.08056848700432,0.121263049577141,0.28098711970155,0.0497441645356625
1.42448807781881,1.26338250138663,0,1.30568692179689,1.19241998750855,0.28098711970155,0.0497441645356625
0.0960583143816374,0.177316842299878,0,-1.08056848700432,0.121263049577141,-1.70465519285607,-1.26847619565939
NA,NA,NA,NA,NA,NA,NA
-0.00420781542926077,0.177316842299878,-1.14017542509914,-1.08056848700432,-2.02105082628568,-1.70465519285607,-1.26847619565939
-0.799440473738453,0.177316842299878,1.14017542509914,0.112559217396284,1.19241998750855,1.27380827598036,1.36796452473072
NA,NA,NA,NA,NA,NA,NA
0.333921283056969,-0.908748816786875,-1.14017542509914,-1.08056848700432,-0.949893888354272,-0.71183403657726,-1.26847619565939
0.793604429586709,1.26338250138663,-1.14017542509914,-1.08056848700432,-2.02105082628568,-0.71183403657726,-2.58669655585445
1.53521899704311,0.177316842299878,0,0.112559217396284,0.121263049577141,0.28098711970155,0.0497441645356625
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.0886705990026617,-0.908748816786875,1.14017542509914,-1.08056848700432,0.121263049577141,0.28098711970155,1.36796452473072
1.32629798314792,0.177316842299878,0,-1.08056848700432,-2.02105082628568,-1.70465519285607,-1.26847619565939
0.72485865478116,-0.908748816786875,1.14017542509914,1.30568692179689,1.19241998750855,1.27380827598036,1.36796452473072
1.80235319110595,1.26338250138663,0,-1.08056848700432,-0.949893888354272,-1.70465519285607,-1.26847619565939
-0.00510721240257675,-0.908748816786875,0,-1.08056848700432,-0.949893888354272,-0.71183403657726,0.0497441645356625
-0.423382613572099,1.26338250138663,-1.14017542509914,-1.08056848700432,0.121263049577141,-0.71183403657726,-1.26847619565939
0.306994830884911,0.177316842299878,-2.28035085019828,-1.08056848700432,-0.949893888354272,-1.70465519285607,-1.26847619565939
-0.833700172996701,0.177316842299878,0,0.112559217396284,0.121263049577141,0.28098711970155,-1.26847619565939
0.0533069006160309,1.26338250138663,-1.14017542509914,0.112559217396284,1.19241998750855,1.27380827598036,1.36796452473072
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.557333257767923,NA,1.14017542509914,-1.08056848700432,-0.949893888354272,-0.71183403657726,0.0497441645356625
1.00068428774887,NA,-1.14017542509914,-1.08056848700432,-0.949893888354272,-0.71183403657726,0.0497441645356625
1.86621217790563,0.177316842299878,-1.14017542509914,-1.08056848700432,-0.949893888354272,-0.71183403657726,-1.26847619565939
NA,NA,NA,NA,NA,NA,NA
-0.51165868796846,-0.908748816786875,1.14017542509914,1.30568692179689,1.19241998750855,1.27380827598036,1.36796452473072
0.396949864589402,-0.908748816786875,0,-1.08056848700432,0.121263049577141,1.27380827598036,0.0497441645356625
NA,NA,NA,NA,NA,NA,NA
-1.38938602556487,-0.908748816786875,0,1.30568692179689,-0.949893888354272,-1.70465519285607,0.0497441645356625
1.69921212856504,1.26338250138663,0,0.112559217396284,0.121263049577141,0.28098711970155,-1.26847619565939
