"PROFICIENCIA_LP_SAEB","TX_RESP_Q22d_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.926749781045197,0.41612518928824,-0.423108708278356,-0.144149994031289,-0.832868156995268,0.832868156995268
NA,NA,NA,NA,NA,NA
-0.80868627964029,-0.957087935362951,-2.75020660380931,1.44149994031289,0.783875912466134,-0.783875912466134
1.96227121053444,-0.957087935362951,0.740440239487123,1.44149994031289,-0.832868156995268,-0.783875912466134
0.00130356449934116,0.41612518928824,-1.58665765604384,-0.144149994031289,-0.832868156995268,2.44961222645667
0.732188161302554,-0.957087935362951,-0.423108708278356,1.44149994031289,0.783875912466134,-0.783875912466134
-0.270116873261395,0.41612518928824,-0.423108708278356,-0.144149994031289,-0.832868156995268,-0.783875912466134
0.599672524209753,0.41612518928824,-0.423108708278356,-0.144149994031289,-0.832868156995268,0.832868156995268
-0.456603561957288,1.78933831393943,-0.423108708278356,-1.72979992837547,0.783875912466134,-0.783875912466134
NA,NA,NA,NA,NA,NA
1.54346045189658,-0.957087935362951,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
1.40475622653454,0.41612518928824,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.41096454107624,0.41612518928824,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
-1.60218030448503,1.78933831393943,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
-0.00391992857318148,-0.957087935362951,-0.423108708278356,1.44149994031289,0.783875912466134,-0.783875912466134
-1.51460436894761,1.78933831393943,0.740440239487123,-1.72979992837547,0.783875912466134,-0.783875912466134
-1.24350617670882,0.41612518928824,0.740440239487123,-0.144149994031289,-0.832868156995268,2.44961222645667
0.225314786263046,-0.957087935362951,-2.75020660380931,-0.144149994031289,-0.832868156995268,0.832868156995268
0.0925393950469802,-0.957087935362951,-0.423108708278356,-1.72979992837547,-2.44961222645667,0.832868156995268
-0.978520950387669,0.41612518928824,-0.423108708278356,-0.144149994031289,-2.44961222645667,0.832868156995268
0.254654766531264,-0.957087935362951,0.740440239487123,-0.144149994031289,0.783875912466134,0.832868156995268
0.145949784803363,0.41612518928824,0.740440239487123,-0.144149994031289,0.783875912466134,0.832868156995268
0.264273070174608,-0.957087935362951,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
-0.538898466973929,-0.957087935362951,0.740440239487123,-1.72979992837547,0.783875912466134,0.832868156995268
-0.951933307381208,-0.957087935362951,-0.423108708278356,-0.144149994031289,-0.832868156995268,-0.783875912466134
0.659521437987025,-0.957087935362951,0.740440239487123,1.44149994031289,0.783875912466134,-0.783875912466134
-0.375305027679783,-0.957087935362951,0.740440239487123,-1.72979992837547,-0.832868156995268,-0.783875912466134
-0.53092102511361,0.41612518928824,-0.423108708278356,-0.144149994031289,-0.832868156995268,0.832868156995268
0.661946545933341,0.41612518928824,0.740440239487123,1.44149994031289,0.783875912466134,-0.783875912466134
1.0248050607598,0.41612518928824,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
0.636812350200013,0.41612518928824,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
-0.181597210168824,-0.957087935362951,-0.423108708278356,-0.144149994031289,-0.832868156995268,0.832868156995268
0.289308604702569,1.78933831393943,0.740440239487123,-0.144149994031289,0.783875912466134,-0.783875912466134
1.01219931611123,-0.957087935362951,0.740440239487123,1.44149994031289,0.783875912466134,0.832868156995268
-2.53839853624286,1.78933831393943,-1.58665765604384,1.44149994031289,-0.832868156995268,0.832868156995268
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
