"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num"
0.230401289585926,0.942331997690807,-0.255907337699733,-0.371801105631903,0.139671865579814,1.24489128029491
-1.34493577391304,-1.23681074696918,1.09674573299886,-0.371801105631903,0.139671865579814,-0.343418284219285
-0.184251581077326,-1.23681074696918,-0.255907337699733,-0.371801105631903,-1.15229289103347,-1.93172784873348
-0.677332912875259,0.942331997690807,1.09674573299886,0.84500251279978,1.4316366221931,1.24489128029491
-0.709377301915702,-1.23681074696918,1.09674573299886,2.06180613123146,1.4316366221931,1.24489128029491
-0.690125954238932,-0.147239374639189,-1.60856040839833,-0.371801105631903,0.139671865579814,1.24489128029491
-1.53603624542958,-0.147239374639189,1.09674573299886,0.84500251279978,1.4316366221931,1.24489128029491
1.09973856189095,0.942331997690807,-0.255907337699733,-1.58860472406359,0.139671865579814,-0.343418284219285
-0.954867925356776,0.942331997690807,-0.255907337699733,0.84500251279978,1.4316366221931,-0.343418284219285
1.01656659329787,-0.147239374639189,-1.60856040839833,0.84500251279978,0.139671865579814,-0.343418284219285
-0.329567040398426,-2.32638211929918,-0.255907337699733,-0.371801105631903,0.139671865579814,-0.343418284219285
0.0128762738068998,0.942331997690807,-0.255907337699733,-1.58860472406359,0.139671865579814,-0.343418284219285
-0.112890531119776,0.942331997690807,1.09674573299886,-0.371801105631903,1.4316366221931,-0.343418284219285
1.35102274535392,-0.147239374639189,-0.255907337699733,-0.371801105631903,-2.44425764764676,-0.343418284219285
1.69033156554696,0.942331997690807,-0.255907337699733,-1.58860472406359,0.139671865579814,-0.343418284219285
0.354985557548415,-0.147239374639189,1.09674573299886,NA,0.139671865579814,-1.93172784873348
-1.656256693493,-0.147239374639189,1.09674573299886,-0.371801105631903,-1.15229289103347,1.24489128029491
1.26984950252033,-0.147239374639189,-0.255907337699733,0.84500251279978,0.139671865579814,1.24489128029491
-1.63905530696181,-1.23681074696918,-0.255907337699733,0.84500251279978,0.139671865579814,1.24489128029491
1.36307642068461,0.942331997690807,-0.255907337699733,-0.371801105631903,0.139671865579814,-0.343418284219285
1.28709543453118,0.942331997690807,-0.255907337699733,-0.371801105631903,-1.15229289103347,-0.343418284219285
-0.65307860659566,0.942331997690807,1.09674573299886,2.06180613123146,1.4316366221931,-0.343418284219285
1.0148194969493,0.942331997690807,-0.255907337699733,-0.371801105631903,0.139671865579814,-0.343418284219285
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.38252300573664,-0.147239374639189,-1.60856040839833,-1.58860472406359,-1.15229289103347,-1.93172784873348
NA,NA,NA,NA,NA,NA
-0.368764576516496,-0.147239374639189,-0.255907337699733,0.84500251279978,0.139671865579814,-0.343418284219285
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.340771689200085,-0.147239374639189,1.09674573299886,-0.371801105631903,-1.15229289103347,1.24489128029491
-0.867677323909549,-2.32638211929918,-0.255907337699733,-0.371801105631903,0.139671865579814,-0.343418284219285
-0.907247877891725,0.942331997690807,1.09674573299886,0.84500251279978,0.139671865579814,-0.343418284219285
-0.559666836817539,0.942331997690807,1.09674573299886,2.06180613123146,1.4316366221931,1.24489128029491
-0.0955566399766892,-1.23681074696918,-0.255907337699733,-0.371801105631903,-1.15229289103347,1.24489128029491
1.38021879051862,0.942331997690807,-0.255907337699733,-0.371801105631903,0.139671865579814,-0.343418284219285
-0.897846558453021,-1.23681074696918,1.09674573299886,0.84500251279978,1.4316366221931,1.24489128029491
NA,NA,NA,NA,NA,NA
-0.503717775005905,-0.147239374639189,1.09674573299886,-0.371801105631903,0.139671865579814,-0.343418284219285
NA,NA,NA,NA,NA,NA
0.184852344179209,0.942331997690807,-0.255907337699733,-0.371801105631903,-1.15229289103347,-1.93172784873348
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.442970635502173,-1.23681074696918,-2.96121347909692,-0.371801105631903,-1.15229289103347,-0.343418284219285
1.93907584822175,-0.147239374639189,-1.60856040839833,-1.58860472406359,-1.15229289103347,-0.343418284219285
0.978064989349001,0.942331997690807,-0.255907337699733,0.84500251279978,-1.15229289103347,-0.343418284219285
