"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23i_num"
0.536867426197735,0.941557836385228,-0.255907337699733,0.139671865579814,1.02445055377963
-1.45939339081262,-0.71737739915065,1.09674573299886,0.139671865579814,-0.554910716630632
0.266363844827129,-0.71737739915065,-0.255907337699733,-1.15229289103347,-0.554910716630632
-0.813310755450836,0.941557836385228,1.09674573299886,1.4316366221931,1.02445055377963
-1.26855903986667,0.941557836385228,1.09674573299886,1.4316366221931,-0.554910716630632
0.333118344549837,0.941557836385228,-1.60856040839833,0.139671865579814,1.02445055377963
-1.82707202248724,-0.71737739915065,1.09674573299886,1.4316366221931,-0.554910716630632
0.324924518786632,0.941557836385228,-0.255907337699733,0.139671865579814,1.02445055377963
-0.220823622798788,0.941557836385228,-0.255907337699733,1.4316366221931,1.02445055377963
2.29890318807489,0.941557836385228,-1.60856040839833,0.139671865579814,-0.554910716630632
-0.388980453444502,0.941557836385228,-0.255907337699733,0.139671865579814,-0.554910716630632
-0.0437023176686842,-0.71737739915065,-0.255907337699733,0.139671865579814,1.02445055377963
-0.185216276940637,-0.71737739915065,1.09674573299886,1.4316366221931,1.02445055377963
1.88997457314472,0.941557836385228,-0.255907337699733,-2.44425764764676,-0.554910716630632
0.352456409587917,0.941557836385228,-0.255907337699733,0.139671865579814,1.02445055377963
-0.477912585908965,-0.71737739915065,1.09674573299886,0.139671865579814,-0.554910716630632
-1.05108179501731,-0.71737739915065,1.09674573299886,-1.15229289103347,-0.554910716630632
0.607645178157893,0.941557836385228,-0.255907337699733,0.139671865579814,1.02445055377963
0.317924448304391,0.941557836385228,-0.255907337699733,0.139671865579814,-0.554910716630632
2.32502472367691,-0.71737739915065,-0.255907337699733,0.139671865579814,1.02445055377963
0.0603632865580881,-2.37631263468653,-0.255907337699733,-1.15229289103347,1.02445055377963
-1.09363633430255,-0.71737739915065,1.09674573299886,1.4316366221931,-0.554910716630632
1.2233475233975,0.941557836385228,-0.255907337699733,0.139671865579814,-0.554910716630632
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.438686192008733,0.941557836385228,-1.60856040839833,-1.15229289103347,-0.554910716630632
NA,NA,NA,NA,NA
-0.202442594158626,-0.71737739915065,-0.255907337699733,0.139671865579814,1.02445055377963
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.231530899787883,-2.37631263468653,1.09674573299886,-1.15229289103347,1.02445055377963
-0.188446215643317,-0.71737739915065,-0.255907337699733,0.139671865579814,1.02445055377963
-0.0256360956291506,-0.71737739915065,1.09674573299886,0.139671865579814,-0.554910716630632
-0.874597673046085,-0.71737739915065,1.09674573299886,1.4316366221931,-0.554910716630632
-0.0829022617765201,0.941557836385228,-0.255907337699733,-1.15229289103347,-0.554910716630632
-0.552588911102215,-0.71737739915065,-0.255907337699733,0.139671865579814,-0.554910716630632
-0.96292283459324,-0.71737739915065,1.09674573299886,1.4316366221931,-0.554910716630632
NA,NA,NA,NA,NA
0.00876240009206919,-0.71737739915065,1.09674573299886,0.139671865579814,-0.554910716630632
NA,NA,NA,NA,NA
0.0649191844444369,-0.71737739915065,-0.255907337699733,-1.15229289103347,1.02445055377963
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.12444223177408,0.941557836385228,-2.96121347909692,-1.15229289103347,-3.71363325745115
0.838534495418833,0.941557836385228,-1.60856040839833,-1.15229289103347,-0.554910716630632
2.06475495899967,0.941557836385228,-0.255907337699733,-1.15229289103347,-0.554910716630632
