"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",135,23,17.04
"TX_RESP_Q21c_num",135,22,16.3
"TX_RESP_Q21e_num",135,22,16.3
"TX_RESP_Q19_num",135,22,16.3
"TX_RESP_Q20_num",135,22,16.3
"TX_RESP_Q21a_num",135,21,15.56
"TX_RESP_Q21d_num",135,21,15.56
"TX_RESP_Q22d_num",135,19,14.07
"TX_RESP_Q22e_num",135,17,12.59
"TX_RESP_Q22f_num",135,17,12.59
"TX_RESP_Q23b_num",135,17,12.59
"TX_RESP_Q23f_num",135,17,12.59
"TX_RESP_Q10d_num",135,16,11.85
"TX_RESP_Q10e_num",135,16,11.85
"TX_RESP_Q22a_num",135,16,11.85
"TX_RESP_Q22b_num",135,16,11.85
"TX_RESP_Q22c_num",135,16,11.85
"TX_RESP_Q22g_num",135,16,11.85
"TX_RESP_Q22h_num",135,16,11.85
"TX_RESP_Q23a_num",135,16,11.85
"TX_RESP_Q23c_num",135,16,11.85
"TX_RESP_Q23d_num",135,16,11.85
"TX_RESP_Q23e_num",135,16,11.85
"TX_RESP_Q23g_num",135,16,11.85
"TX_RESP_Q23h_num",135,16,11.85
"TX_RESP_Q23i_num",135,16,11.85
"TX_RESP_Q10a_num",135,15,11.11
"TX_RESP_Q10b_num",135,15,11.11
"TX_RESP_Q10c_num",135,15,11.11
"TX_RESP_Q10f_num",135,15,11.11
"TX_RESP_Q01",135,0,0
"TX_RESP_Q02",135,0,0
"TX_RESP_Q03",135,0,0
"TX_RESP_Q04",135,0,0
"TX_RESP_Q05a",135,0,0
"TX_RESP_Q05b",135,0,0
"TX_RESP_Q05c",135,0,0
"TX_RESP_Q06",135,0,0
"TX_RESP_Q07a",135,0,0
"TX_RESP_Q07b",135,0,0
"TX_RESP_Q07c",135,0,0
"TX_RESP_Q07d",135,0,0
"TX_RESP_Q07e",135,0,0
"TX_RESP_Q08",135,0,0
"TX_RESP_Q09",135,0,0
"TX_RESP_Q10a",135,0,0
"TX_RESP_Q10b",135,0,0
"TX_RESP_Q10c",135,0,0
"TX_RESP_Q10d",135,0,0
"TX_RESP_Q10e",135,0,0
"TX_RESP_Q10f",135,0,0
"TX_RESP_Q11a",135,0,0
"TX_RESP_Q11b",135,0,0
"TX_RESP_Q11c",135,0,0
"TX_RESP_Q12a",135,0,0
"TX_RESP_Q12b",135,0,0
"TX_RESP_Q12c",135,0,0
"TX_RESP_Q12d",135,0,0
"TX_RESP_Q12e",135,0,0
"TX_RESP_Q12f",135,0,0
"TX_RESP_Q12g",135,0,0
"TX_RESP_Q13a",135,0,0
"TX_RESP_Q13b",135,0,0
"TX_RESP_Q13c",135,0,0
"TX_RESP_Q13d",135,0,0
"TX_RESP_Q13e",135,0,0
"TX_RESP_Q13f",135,0,0
"TX_RESP_Q13g",135,0,0
"TX_RESP_Q13h",135,0,0
"TX_RESP_Q13i",135,0,0
"TX_RESP_Q14",135,0,0
"TX_RESP_Q15a",135,0,0
"TX_RESP_Q15b",135,0,0
"TX_RESP_Q16",135,0,0
"TX_RESP_Q17",135,0,0
"TX_RESP_Q18",135,0,0
"TX_RESP_Q19",135,0,0
"TX_RESP_Q20",135,0,0
"TX_RESP_Q21a",135,0,0
"TX_RESP_Q21b",135,0,0
"TX_RESP_Q21c",135,0,0
"TX_RESP_Q21d",135,0,0
"TX_RESP_Q21e",135,0,0
"TX_RESP_Q22a",135,0,0
"TX_RESP_Q22b",135,0,0
"TX_RESP_Q22c",135,0,0
"TX_RESP_Q22d",135,0,0
"TX_RESP_Q22e",135,0,0
"TX_RESP_Q22f",135,0,0
"TX_RESP_Q22g",135,0,0
"TX_RESP_Q22h",135,0,0
"TX_RESP_Q23a",135,0,0
"TX_RESP_Q23b",135,0,0
"TX_RESP_Q23c",135,0,0
"TX_RESP_Q23d",135,0,0
"TX_RESP_Q23e",135,0,0
"TX_RESP_Q23f",135,0,0
"TX_RESP_Q23g",135,0,0
"TX_RESP_Q23h",135,0,0
"TX_RESP_Q23i",135,0,0
"TX_RESP_Q24",135,0,0
"TX_RESP_Q25",135,0,0
