"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.709164295151304,1.45431903640471,1.48062995013616,-0.524404424085076
-0.473302031511902,-0.543179399139108,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA
-0.00533580222123108,-1.54192861691102,-0.241735502063046,-0.524404424085076
0.796572094783886,-1.54192861691102,-0.241735502063046,-0.524404424085076
1.59598531609403,1.45431903640471,-0.241735502063046,-0.524404424085076
-1.13854901023212,-0.543179399139108,-0.241735502063046,NA
0.145674031807294,0.455569818632801,-0.241735502063046,1.57321327225523
NA,NA,NA,NA
-0.835955648124097,0.455569818632801,-0.241735502063046,-0.524404424085076
0.564289621193537,1.45431903640471,-3.68646640646145,-0.524404424085076
0.237197305382631,-1.54192861691102,-0.241735502063046,-0.524404424085076
0.432146299610237,-0.543179399139108,1.48062995013616,-0.524404424085076
0.961436405698233,-0.543179399139108,1.48062995013616,-0.524404424085076
NA,NA,NA,NA
NA,NA,NA,NA
1.95874943882782,-0.543179399139108,1.48062995013616,-0.524404424085076
-1.44861218063282,1.45431903640471,-0.241735502063046,3.67083096859553
-1.69037182142185,0.455569818632801,-0.241735502063046,-0.524404424085076
1.87896422180082,0.455569818632801,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA
-0.0114045652410926,1.45431903640471,1.48062995013616,-0.524404424085076
NA,NA,NA,NA
NA,NA,NA,NA
0.777599359596552,-0.543179399139108,1.48062995013616,-0.524404424085076
NA,NA,NA,NA
1.35845570263604,1.45431903640471,1.48062995013616,-0.524404424085076
NA,NA,NA,NA
-0.810698815052437,-0.543179399139108,-0.241735502063046,1.57321327225523
0.69876043994474,-0.543179399139108,-0.241735502063046,1.57321327225523
0.581599239250889,-1.54192861691102,-0.241735502063046,-0.524404424085076
-0.757367470917451,-0.543179399139108,1.48062995013616,1.57321327225523
NA,NA,NA,NA
-1.34851130024128,1.45431903640471,-0.241735502063046,1.57321327225523
-1.04255345760322,1.45431903640471,-0.241735502063046,-0.524404424085076
0.177503951478509,1.45431903640471,-0.241735502063046,-0.524404424085076
0.465960919363449,-1.54192861691102,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA
0.882793000776231,-0.543179399139108,1.48062995013616,-0.524404424085076
-0.21103405131788,0.455569818632801,-0.241735502063046,-0.524404424085076
-0.1279268834104,-0.543179399139108,-1.96410095426225,1.57321327225523
-2.18756000056869,1.45431903640471,-0.241735502063046,1.57321327225523
1.67689249974593,-0.543179399139108,1.48062995013616,-0.524404424085076
NA,NA,NA,NA
NA,NA,NA,NA
-1.44542904673123,-0.543179399139108,-0.241735502063046,1.57321327225523
0.852256433600152,-0.543179399139108,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA
-0.450759441688283,-0.543179399139108,-0.241735502063046,-0.524404424085076
0.281919867809312,-0.543179399139108,-0.241735502063046,-0.524404424085076
1.05609326283853,-0.543179399139108,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA
0.00995231417418238,-0.543179399139108,-0.241735502063046,-0.524404424085076
-0.133810092458658,0.455569818632801,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA
0.34462352505467,1.45431903640471,-0.241735502063046,1.57321327225523
0.657480269932901,-1.54192861691102,-0.241735502063046,-0.524404424085076
0.138381286763581,1.45431903640471,-1.96410095426225,1.57321327225523
NA,NA,NA,NA
-1.34918700969121,1.45431903640471,-0.241735502063046,-0.524404424085076
-0.668474851326616,0.455569818632801,1.48062995013616,1.57321327225523
-1.28057890391826,0.455569818632801,-0.241735502063046,-0.524404424085076
0.594116465338226,-0.543179399139108,-0.241735502063046,-0.524404424085076
0.137755127650284,-0.543179399139108,-0.241735502063046,-0.524404424085076
0.210640023092431,-0.543179399139108,-0.241735502063046,-0.524404424085076
-0.808187157912173,0.455569818632801,-1.96410095426225,1.57321327225523
NA,NA,NA,NA
NA,NA,NA,NA
-0.354651963593104,-0.543179399139108,-0.241735502063046,-0.524404424085076
1.48306689148791,-0.543179399139108,1.48062995013616,-0.524404424085076
0.821858683402965,0.455569818632801,-0.241735502063046,-0.524404424085076
-1.43910386388748,-0.543179399139108,-0.241735502063046,-0.524404424085076
0.0613060549505771,-0.543179399139108,-0.241735502063046,-0.524404424085076
-1.20316510770795,1.45431903640471,-0.241735502063046,-0.524404424085076
-1.3436537197977,-0.543179399139108,-0.241735502063046,-0.524404424085076
1.43531843827395,-1.54192861691102,1.48062995013616,-0.524404424085076
NA,NA,NA,NA
NA,NA,NA,NA
