"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.597223797084046,1.45431903640471,1.61910600508081,-0.431768821311929,1.48062995013616,-0.524404424085076
0.0746874602162472,-0.543179399139108,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA,NA,NA
0.51507393673292,-1.54192861691102,0.420547014306703,0.798772319427068,-0.241735502063046,-0.524404424085076
-0.46571037917422,-1.54192861691102,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
0.666821437754124,1.45431903640471,1.61910600508081,2.02931346016607,-0.241735502063046,-0.524404424085076
-0.498615877656191,-0.543179399139108,-1.9765709672415,-1.66230996205093,-0.241735502063046,NA
-1.45512246779557,0.455569818632801,0.420547014306703,2.02931346016607,-0.241735502063046,1.57321327225523
NA,NA,NA,NA,NA,NA
1.2515945551455,0.455569818632801,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
-0.421701757034617,1.45431903640471,-0.7780119764674,-0.431768821311929,-3.68646640646145,-0.524404424085076
0.842088852579111,-1.54192861691102,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
0.412041880605453,-0.543179399139108,-0.7780119764674,-0.431768821311929,1.48062995013616,-0.524404424085076
0.998468382797537,-0.543179399139108,-0.7780119764674,-0.431768821311929,1.48062995013616,-0.524404424085076
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.28174439109898,-0.543179399139108,-0.7780119764674,-0.431768821311929,1.48062995013616,-0.524404424085076
-1.12957061480589,1.45431903640471,-0.7780119764674,-0.431768821311929,-0.241735502063046,3.67083096859553
-1.05188702553111,0.455569818632801,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
1.04317411734119,0.455569818632801,0.420547014306703,0.798772319427068,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA,NA,NA
-2.21165071238236,1.45431903640471,1.61910600508081,2.02931346016607,1.48062995013616,-0.524404424085076
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.43580381628057,-0.543179399139108,-0.7780119764674,-0.431768821311929,1.48062995013616,-0.524404424085076
NA,NA,NA,NA,NA,NA
0.4554375092493,1.45431903640471,1.61910600508081,0.798772319427068,1.48062995013616,-0.524404424085076
NA,NA,NA,NA,NA,NA
0.297704658604986,-0.543179399139108,0.420547014306703,0.798772319427068,-0.241735502063046,1.57321327225523
0.844505877688415,-0.543179399139108,-0.7780119764674,-0.431768821311929,-0.241735502063046,1.57321327225523
1.18592021696732,-1.54192861691102,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
-0.79868146053248,-0.543179399139108,0.420547014306703,-0.431768821311929,1.48062995013616,1.57321327225523
NA,NA,NA,NA,NA,NA
-1.3118567765454,1.45431903640471,1.61910600508081,2.02931346016607,-0.241735502063046,1.57321327225523
-1.23882507522749,1.45431903640471,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
0.708799528211405,1.45431903640471,-0.7780119764674,-1.66230996205093,-0.241735502063046,-0.524404424085076
0.332028818554487,-1.54192861691102,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA,NA,NA
0.893840165616502,-0.543179399139108,-0.7780119764674,-0.431768821311929,1.48062995013616,-0.524404424085076
0.0868181528206762,0.455569818632801,0.420547014306703,0.798772319427068,-0.241735502063046,-0.524404424085076
-1.52731461196701,-0.543179399139108,0.420547014306703,0.798772319427068,-1.96410095426225,1.57321327225523
-2.08253808573648,1.45431903640471,1.61910600508081,2.02931346016607,-0.241735502063046,1.57321327225523
1.18373437579646,-0.543179399139108,-0.7780119764674,-0.431768821311929,1.48062995013616,-0.524404424085076
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0695019290263139,-0.543179399139108,0.420547014306703,0.798772319427068,-0.241735502063046,1.57321327225523
0.0363279028123932,-0.543179399139108,-0.7780119764674,-0.431768821311929,-0.241735502063046,-0.524404424085076
NA,NA,NA,NA,NA,NA
