"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.636616705041486,1.03509833901353,0,-0.52545638988472,-0.69827548466366,0.946684805630745,0.0834576187615803,1.65468930278216,-2.043559728424,-1.99047669854163,0.428174419288838,-0.511766315719159
0.979795730702164,1.03509833901353,1.04880884817015,-0.52545638988472,0.139655096932732,0.946684805630745,0.0834576187615803,-2.12745767500564,0.291937104060571,0.205911382607755,-0.856348838577675,2.55883157859579
0.336356788096774,-1.03509833901353,NA,NA,NA,-1.23797243813251,-1.16840666266212,-0.866742015743038,0.291937104060571,1.30410542318245,NA,NA
-0.0326329188557782,1.03509833901353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.61994712167801,1.03509833901353,1.04880884817015,-0.52545638988472,-0.69827548466366,NA,NA,0.393973643519563,0.291937104060571,0.205911382607755,0.428174419288838,-0.511766315719159
-0.218389377324882,-1.03509833901353,-1.04880884817015,-0.52545638988472,0.977585678529124,-1.23797243813251,-1.16840666266212,-0.866742015743038,-0.875811312181713,0.205911382607755,0.428174419288838,-0.511766315719159
-0.195122446758108,-1.03509833901353,-1.04880884817015,-0.52545638988472,0.139655096932732,-1.23797243813251,-1.16840666266212,0.393973643519563,0.291937104060571,0.205911382607755,-0.856348838577675,-0.511766315719159
2.09886608271666,-1.03509833901353,NA,NA,NA,-1.23797243813251,-1.16840666266212,0.393973643519563,1.45968552030286,-0.892282657966937,NA,NA
-1.19706282515364,0,0,0.735638945838608,-0.69827548466366,-0.145643816250884,0.0834576187615803,0.393973643519563,0.291937104060571,0.205911382607755,1.71269767715535,-0.511766315719159
1.0380846738435,-1.03509833901353,-1.04880884817015,-0.52545638988472,0.977585678529124,-1.23797243813251,-1.16840666266212,0.393973643519563,0.291937104060571,0.205911382607755,-0.856348838577675,-0.511766315719159
0.786688982196552,-1.03509833901353,-1.04880884817015,-0.52545638988472,0.977585678529124,-0.145643816250884,0.0834576187615803,-2.12745767500564,0.291937104060571,0.205911382607755,0.428174419288838,-0.511766315719159
-1.7138235931601,1.03509833901353,0,1.99673428156194,-1.53620606626005,0.946684805630745,1.33532190018528,0.393973643519563,-2.043559728424,-0.892282657966937,-0.856348838577675,-0.511766315719159
0.871391780418269,1.03509833901353,NA,NA,NA,-0.145643816250884,0.0834576187615803,0.393973643519563,0.291937104060571,1.30410542318245,NA,NA
0.289902002528511,1.03509833901353,0,-0.52545638988472,-1.53620606626005,0.946684805630745,1.33532190018528,0.393973643519563,0.291937104060571,0.205911382607755,-0.856348838577675,1.02353263143832
-0.571281867405642,NA,2.0976176963403,1.99673428156194,0.977585678529124,0.946684805630745,1.33532190018528,0.393973643519563,-0.875811312181713,-1.99047669854163,-0.856348838577675,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.161646641485962,-1.03509833901353,NA,NA,NA,0.946684805630745,1.33532190018528,0.393973643519563,1.45968552030286,1.30410542318245,NA,NA
-0.377855826610756,0,0,-0.52545638988472,0.977585678529124,0.946684805630745,0.0834576187615803,0.393973643519563,0.291937104060571,0.205911382607755,1.71269767715535,1.02353263143832
