"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
-0.277012147345859,0.924500327042048,0.946099833582532,0.699112689968279,-0.32479917717646,-0.86475959252988,-0.511766315719159,-1.12715192588216,-0.258984885141406,-0.946099833582532,-0.526234811584218,-0.277350098112614
-0.277035043868964,0.924500327042048,0.946099833582532,0.699112689968279,-0.32479917717646,-0.86475959252988,-0.511766315719159,0.704469953676347,-0.258984885141406,0.591312395989083,0.61394061351492,-0.277350098112614
-0.277126839656972,-0.277350098112615,0.946099833582532,NA,0.730798148647035,1.2430919142617,1.02353263143832,-0.211340986102904,NA,0.591312395989083,0.61394061351492,-0.277350098112614
3.328200823985,-0.277350098112615,-0.591312395989083,0.699112689968279,-1.38039650299996,-0.86475959252988,-0.511766315719159,0.704469953676347,0.776954655424218,0.591312395989083,-0.526234811584218,-0.277350098112614
-0.27745308779327,0.924500327042048,-0.591312395989083,0.699112689968279,-0.32479917717646,-0.86475959252988,1.02353263143832,0.704469953676347,0.776954655424218,0.591312395989083,0.61394061351492,-0.277350098112614
-0.276673470110362,0.924500327042048,0.946099833582532,NA,-2.43599382882345,-0.86475959252988,-0.511766315719159,0.704469953676347,0.776954655424218,0.591312395989083,0.61394061351492,-0.277350098112614
-0.27785965931616,0.924500327042048,0.946099833582532,-0.838935227961934,0.730798148647035,1.2430919142617,-0.511766315719159,-2.04296286566141,-1.29492442570703,0.591312395989083,0.61394061351492,-0.277350098112614
-0.277372821787519,-1.47920052326728,-0.591312395989083,0.699112689968279,0.730798148647035,0.540474745331175,1.02353263143832,-1.12715192588216,0.776954655424218,-0.946099833582532,0.61394061351492,-0.277350098112614
-0.276859234643867,0.924500327042048,0.946099833582532,0.699112689968279,0.730798148647035,-0.86475959252988,-0.511766315719159,0.704469953676347,0.776954655424218,0.591312395989083,-0.526234811584218,-0.277350098112614
-0.276959131292701,-0.277350098112615,-0.591312395989083,0.699112689968279,-0.32479917717646,1.2430919142617,NA,0.704469953676347,-0.258984885141406,0.591312395989083,-0.526234811584218,-0.277350098112614
-0.27784200481282,-0.277350098112615,-0.591312395989083,-0.838935227961934,0.730798148647035,0.540474745331175,1.02353263143832,0.704469953676347,0.776954655424218,0.591312395989083,0.61394061351492,-0.277350098112614
-0.278185491302647,-1.47920052326728,-2.1287246255607,-1.60795918692704,0.730798148647035,-0.86475959252988,1.02353263143832,0.704469953676347,-0.258984885141406,-0.946099833582532,0.61394061351492,3.32820117735137
-0.277821892053858,-1.47920052326728,-0.591312395989083,-1.60795918692704,0.730798148647035,1.2430919142617,-2.04706526287664,-1.12715192588216,-2.33086396627266,-2.48351206315415,-2.80658566178249,-0.277350098112614
