"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",0.31894646037225,0.354384955969167,"OK"
"TX_RESP_Q10f_num","Spearman",0.311799787400808,0.385164443259822,"OK"
"TX_RESP_Q21b_num","Spearman",0.0211880575387909,0.815740215243451,"OK"
"TX_RESP_Q21c_num","Spearman",0.267192244559548,-0.698343366462455,"OK"
"TX_RESP_Q21d_num","Spearman",0.218979560580544,-0.364965934300906,"OK"
"TX_RESP_Q23a_num","Spearman",-0.3579305937364,-0.381273893327904,"OK"
"TX_RESP_Q23c_num","Spearman",-0.107268864693798,0.350201293559163,"OK"
"TX_RESP_Q23d_num","Spearman",-0.300909260537963,0.457077357779184,"OK"
"TX_RESP_Q23h_num","Spearman",0.175932887637249,0.365399074323518,"OK"
"TX_RESP_Q23i_num","Spearman",-0.156301629646653,-0.411487963763637,"OK"
"TX_RESP_Q20_num","Spearman",-0.462910049886276,-0.462910049886276,"OK"
