"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",216,55,25.46
"TX_RESP_Q21c_num",216,54,25
"TX_RESP_Q21e_num",216,54,25
"TX_RESP_Q21a_num",216,52,24.07
"TX_RESP_Q21d_num",216,52,24.07
"TX_RESP_Q19_num",216,52,24.07
"TX_RESP_Q20_num",216,51,23.61
"TX_RESP_Q10a_num",216,45,20.83
"TX_RESP_Q10d_num",216,45,20.83
"TX_RESP_Q22e_num",216,44,20.37
"TX_RESP_Q22f_num",216,44,20.37
"TX_RESP_Q22g_num",216,44,20.37
"TX_RESP_Q22h_num",216,44,20.37
"TX_RESP_Q23c_num",216,44,20.37
"TX_RESP_Q10b_num",216,43,19.91
"TX_RESP_Q10e_num",216,43,19.91
"TX_RESP_Q23b_num",216,43,19.91
"TX_RESP_Q23e_num",216,43,19.91
"TX_RESP_Q23g_num",216,43,19.91
"TX_RESP_Q23i_num",216,43,19.91
"TX_RESP_Q10c_num",216,42,19.44
"TX_RESP_Q10f_num",216,42,19.44
"TX_RESP_Q22a_num",216,42,19.44
"TX_RESP_Q22c_num",216,42,19.44
"TX_RESP_Q22d_num",216,42,19.44
"TX_RESP_Q23a_num",216,42,19.44
"TX_RESP_Q23d_num",216,42,19.44
"TX_RESP_Q23f_num",216,42,19.44
"TX_RESP_Q23h_num",216,42,19.44
"TX_RESP_Q22b_num",216,41,18.98
"TX_RESP_Q01",216,0,0
"TX_RESP_Q02",216,0,0
"TX_RESP_Q03",216,0,0
"TX_RESP_Q04",216,0,0
"TX_RESP_Q05a",216,0,0
"TX_RESP_Q05b",216,0,0
"TX_RESP_Q05c",216,0,0
"TX_RESP_Q06",216,0,0
"TX_RESP_Q07a",216,0,0
"TX_RESP_Q07b",216,0,0
"TX_RESP_Q07c",216,0,0
"TX_RESP_Q07d",216,0,0
"TX_RESP_Q07e",216,0,0
"TX_RESP_Q08",216,0,0
"TX_RESP_Q09",216,0,0
"TX_RESP_Q10a",216,0,0
"TX_RESP_Q10b",216,0,0
"TX_RESP_Q10c",216,0,0
"TX_RESP_Q10d",216,0,0
"TX_RESP_Q10e",216,0,0
"TX_RESP_Q10f",216,0,0
"TX_RESP_Q11a",216,0,0
"TX_RESP_Q11b",216,0,0
"TX_RESP_Q11c",216,0,0
"TX_RESP_Q12a",216,0,0
"TX_RESP_Q12b",216,0,0
"TX_RESP_Q12c",216,0,0
"TX_RESP_Q12d",216,0,0
"TX_RESP_Q12e",216,0,0
"TX_RESP_Q12f",216,0,0
"TX_RESP_Q12g",216,0,0
"TX_RESP_Q13a",216,0,0
"TX_RESP_Q13b",216,0,0
"TX_RESP_Q13c",216,0,0
"TX_RESP_Q13d",216,0,0
"TX_RESP_Q13e",216,0,0
"TX_RESP_Q13f",216,0,0
"TX_RESP_Q13g",216,0,0
"TX_RESP_Q13h",216,0,0
"TX_RESP_Q13i",216,0,0
"TX_RESP_Q14",216,0,0
"TX_RESP_Q15a",216,0,0
"TX_RESP_Q15b",216,0,0
"TX_RESP_Q16",216,0,0
"TX_RESP_Q17",216,0,0
"TX_RESP_Q18",216,0,0
"TX_RESP_Q19",216,0,0
"TX_RESP_Q20",216,0,0
"TX_RESP_Q21a",216,0,0
"TX_RESP_Q21b",216,0,0
"TX_RESP_Q21c",216,0,0
"TX_RESP_Q21d",216,0,0
"TX_RESP_Q21e",216,0,0
"TX_RESP_Q22a",216,0,0
"TX_RESP_Q22b",216,0,0
"TX_RESP_Q22c",216,0,0
"TX_RESP_Q22d",216,0,0
"TX_RESP_Q22e",216,0,0
"TX_RESP_Q22f",216,0,0
"TX_RESP_Q22g",216,0,0
"TX_RESP_Q22h",216,0,0
"TX_RESP_Q23a",216,0,0
"TX_RESP_Q23b",216,0,0
"TX_RESP_Q23c",216,0,0
"TX_RESP_Q23d",216,0,0
"TX_RESP_Q23e",216,0,0
"TX_RESP_Q23f",216,0,0
"TX_RESP_Q23g",216,0,0
"TX_RESP_Q23h",216,0,0
"TX_RESP_Q23i",216,0,0
"TX_RESP_Q24",216,0,0
"TX_RESP_Q25",216,0,0
