"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num"
-1.26363946453297,-2.67236393068606
0.569575031650988,0.759306356689396
0.716504123005937,-0.384583739102421
-0.865565550666029,-2.67236393068606
-1.88867653544834,-2.67236393068606
1.41130238173957,0.759306356689396
1.78082791800197,-0.384583739102421
-1.4405969106503,NA
-1.25029338837864,-0.384583739102421
-0.589959990536458,-1.52847383489424
-0.293074384605084,0.759306356689396
NA,NA
-1.03974489711837,-1.52847383489424
NA,NA
-1.62532822789156,-0.384583739102421
-0.670274270165458,-0.384583739102421
-1.66380867197859,-2.67236393068606
0.585468173177203,-0.384583739102421
-1.08610670586601,-0.384583739102421
-1.03803502744891,-1.52847383489424
1.82070941100689,NA
0.391483007654158,0.759306356689396
-0.392902810035122,-0.384583739102421
NA,NA
0.194959952530416,0.759306356689396
-0.38503859285641,-1.52847383489424
0.0253589007076323,NA
-2.3669812335784,-0.384583739102421
-0.542240562086592,0.759306356689396
-1.80795852188707,-1.52847383489424
NA,NA
NA,NA
-0.391878030014928,0.759306356689396
NA,NA
-1.78593847712651,-0.384583739102421
-0.0554242981964704,-1.52847383489424
1.5720178617079,0.759306356689396
0.576094230243111,0.759306356689396
0.118797377209385,-1.52847383489424
0.388012967651007,0.759306356689396
0.277033281471285,-0.384583739102421
1.42688327716977,-0.384583739102421
1.6639203307205,0.759306356689396
-1.02736412454882,-0.384583739102421
-1.00233154124539,0.759306356689396
0.670866286756963,0.759306356689396
0.409113463124745,0.759306356689396
0.12540121294887,0.759306356689396
1.1594839081528,0.759306356689396
0.984370127735041,0.759306356689396
0.205753233645787,0.759306356689396
1.52861370295331,-0.384583739102421
0.743006407433864,NA
0.314520977698623,0.759306356689396
0.140106009067582,0.759306356689396
-2.00114649557891,-2.67236393068606
NA,NA
1.44448969295023,-0.384583739102421
-0.679836897679478,0.759306356689396
0.795190886549871,0.759306356689396
2.03677636052921,-0.384583739102421
1.62734302876846,0.759306356689396
0.757513343201461,0.759306356689396
0.913181588505462,0.759306356689396
0.690914537175932,-0.384583739102421
0.428167823902542,-1.52847383489424
-0.381896783890034,0.759306356689396
NA,NA
-1.64410810440093,-1.52847383489424
-0.0884091819300846,0.759306356689396
0.471287201595689,0.759306356689396
-0.15904186041457,-0.384583739102421
0.280769813272491,0.759306356689396
-0.0140445180106602,0.759306356689396
-0.386447655004345,-1.52847383489424
NA,NA
0.795909150141126,0.759306356689396
0.975716752714831,NA
0.555809236623626,0.759306356689396
NA,NA
-0.708307509585216,-1.52847383489424
NA,NA
NA,NA
NA,NA
-0.589862773033124,0.759306356689396
0.472119830172181,0.759306356689396
-1.93369220458758,-0.384583739102421
0.48917725665611,0.759306356689396
-0.212232830287386,0.759306356689396
-1.14918971759043,-0.384583739102421
-2.16435871949523,0.759306356689396
NA,NA
NA,NA
0.716871257651775,0.759306356689396
1.25470314857426,-0.384583739102421
-0.0283261491522309,0.759306356689396
-1.81125814581402,0.759306356689396
0.275456086810111,0.759306356689396
0.962034432293684,0.759306356689396
0.18179573102678,-0.384583739102421
0.439969858578024,0.759306356689396
1.44126440937764,0.759306356689396
0.0809894424156533,0.759306356689396
-1.34948476202033,-0.384583739102421
0.90829906100993,-1.52847383489424
0.377491887241106,0.759306356689396
-0.0426317992242652,0.759306356689396
-0.51639135590709,0.759306356689396
-0.362788655584234,-0.384583739102421
0.055107062294165,-0.384583739102421
-1.95735118324803,0.759306356689396
0.663175910998905,0.759306356689396
-1.37652229284767,-2.67236393068606
-0.115002933434605,0.759306356689396
0.667183501724097,0.759306356689396
-0.340892151580104,0.759306356689396
-0.429234193015462,0.759306356689396
NA,-0.384583739102421
0.411057771672094,0.759306356689396
-0.121550738842784,-0.384583739102421
0.709007040473063,0.759306356689396
-0.158410538293305,0.759306356689396
-0.561964006813236,0.759306356689396
1.13236288195958,0.759306356689396
-0.0231611033985589,0.759306356689396
0.723313832326579,NA
-0.696583240608536,0.759306356689396
-1.46378354469119,-0.384583739102421
-0.555280121811984,0.759306356689396
1.85255058260914,0.759306356689396
0.96609348622425,-1.52847383489424
0.938232481831942,-0.384583739102421
0.29998200977052,-0.384583739102421
-0.233097724342089,0.759306356689396
0.329847961686738,-0.384583739102421
NA,NA
0.885915306947984,-0.384583739102421
-0.122519467772011,-0.384583739102421
0.0447163733295844,NA
