"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-0.439794686251258,-1.33333333333333,0.50395263067897,-1.66666666666667,0.333333333333333,-1.15470053837925,1.33333333333333,0.266666666666667,-0.18490006540841
0.159021681559677,-1.33333333333333,-1.76383420737639,-0.666666666666667,0.333333333333333,1.15470053837925,-0.666666666666667,0.266666666666667,-0.18490006540841
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.131302439984497,0.666666666666667,0.50395263067897,-0.666666666666667,0.333333333333333,0,-0.666666666666667,-0.933333333333333,-0.18490006540841
1.29189596708458,-1.33333333333333,0.50395263067897,0.333333333333333,0.333333333333333,-1.15470053837925,-0.666666666666667,0.266666666666667,-0.18490006540841
-0.844988834407363,0.666666666666667,0.50395263067897,0.333333333333333,-1.16666666666667,0,-0.666666666666667,0.266666666666667,-0.18490006540841
-1.16330363657734,0.666666666666667,0.50395263067897,1.33333333333333,0.333333333333333,1.15470053837925,1.33333333333333,0.266666666666667,-0.18490006540841
1.12197871172578,0.666666666666667,-1.76383420737639,-0.666666666666667,-1.16666666666667,-1.15470053837925,-0.666666666666667,-2.13333333333333,1.47920052326728
-1.17338383045166,0.666666666666667,0.50395263067897,1.33333333333333,1.83333333333333,1.15470053837925,1.33333333333333,1.46666666666667,1.47920052326728
1.17987706730208,0.666666666666667,0.50395263067897,0.333333333333333,-1.16666666666667,0,-0.666666666666667,0.266666666666667,-1.8490006540841
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
