"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-2.17486843755507,-1.66921373999974,-5.19946946895745,1.13687062930174,1.3739821374139,1.74197668142277,2.20994147341435,2.45779744437398,1.36000231588501,1.36984327141294,4.29936656328911,5.29465138921661
-0.952240018640191,-0.238459105714248,NA,-0.0392024354931635,1.3739821374139,0.593855686848672,-0.037456635142616,0.659409070441799,-0.151111368431668,0.124531206492085,1.9961344758128,-0.182574185835055
-1.35844037758358,-1.66921373999974,0.185695338177051,1.13687062930174,-0.854097004338372,0.593855686848672,-0.037456635142616,0.659409070441799,-0.151111368431668,1.36984327141294,-0.307097611663508,-0.182574185835055
-0.501132996559944,1.19229552857124,0.185695338177051,-0.0392024354931635,1.3739821374139,1.74197668142277,2.20994147341435,0.659409070441799,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
0.245434204162877,-0.238459105714248,0.185695338177051,1.13687062930174,-1.96813657521451,-1.70238630229953,-1.1611556894211,-1.13897930349038,-3.17333873706503,-1.12078085842877,-0.307097611663508,-0.182574185835055
2.32154297537169,1.19229552857124,0.185695338177051,-1.21527550028807,-0.854097004338372,0.593855686848672,-0.037456635142616,-1.13897930349038,-0.151111368431668,-1.12078085842877,-0.307097611663508,-0.182574185835055
-0.85421864784363,-0.238459105714248,0.185695338177051,1.13687062930174,1.3739821374139,1.74197668142277,2.20994147341435,0.659409070441799,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
0.237841957681572,-0.238459105714248,0.185695338177051,-0.0392024354931635,0.259942566537765,-0.554265307725427,-1.1611556894211,-1.13897930349038,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
0.178810520951206,-1.66921373999974,0.185695338177051,-1.21527550028807,-1.96813657521451,-0.554265307725427,-1.1611556894211,-1.13897930349038,1.36000231588501,-1.12078085842877,-0.307097611663508,-0.182574185835055
-0.706685808261315,-0.238459105714248,0.185695338177051,-0.0392024354931635,-0.854097004338372,-0.554265307725427,-0.037456635142616,0.659409070441799,1.36000231588501,0.124531206492085,-0.307097611663508,-0.182574185835055
-1.59984607032554,-1.66921373999974,0.185695338177051,1.13687062930174,1.3739821374139,1.74197668142277,-0.037456635142616,0.659409070441799,1.36000231588501,1.36984327141294,1.9961344758128,-0.182574185835055
0.582822246078153,-0.238459105714248,0.185695338177051,-0.0392024354931635,0.259942566537765,-0.554265307725427,-0.037456635142616,0.659409070441799,1.36000231588501,1.36984327141294,-0.307097611663508,-0.182574185835055
0.188130175540829,1.19229552857124,0.185695338177051,-1.21527550028807,-0.854097004338372,-0.554265307725427,-0.037456635142616,0.659409070441799,-0.151111368431668,-1.12078085842877,-0.307097611663508,-0.182574185835055
0.210916745488886,1.19229552857124,0.185695338177051,1.13687062930174,0.259942566537765,0.593855686848672,-1.1611556894211,0.659409070441799,-0.151111368431668,1.36984327141294,-0.307097611663508,-0.182574185835055
0.624669782012201,1.19229552857124,0.185695338177051,-1.21527550028807,0.259942566537765,-0.554265307725427,-1.1611556894211,0.659409070441799,-0.151111368431668,1.36984327141294,-0.307097611663508,-0.182574185835055
0.183369563134468,1.19229552857124,0.185695338177051,1.13687062930174,0.259942566537765,-0.554265307725427,-0.037456635142616,0.659409070441799,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
-0.125038175008338,-0.238459105714248,0.185695338177051,-1.21527550028807,0.259942566537765,NA,-1.1611556894211,0.659409070441799,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
0.522267417866566,-0.238459105714248,0.185695338177051,-1.21527550028807,-1.96813657521451,-0.554265307725427,-1.1611556894211,-1.13897930349038,-0.151111368431668,-1.12078085842877,-0.307097611663508,-0.182574185835055
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.410912651504157,-0.238459105714248,0.185695338177051,-1.21527550028807,0.259942566537765,-0.554265307725427,-0.037456635142616,-1.13897930349038,-0.151111368431668,-2.36609292334962,-0.307097611663508,-0.182574185835055
-0.320533124102275,-0.238459105714248,0.185695338177051,-0.0392024354931635,-0.854097004338372,-1.70238630229953,-1.1611556894211,-1.13897930349038,-1.66222505274835,-1.12078085842877,-0.307097611663508,-0.182574185835055
-0.114920970270865,-1.66921373999974,0.185695338177051,-1.21527550028807,0.259942566537765,0.593855686848672,-0.037456635142616,-1.13897930349038,-0.151111368431668,-1.12078085842877,-0.307097611663508,-0.182574185835055
-0.798800325379509,1.19229552857124,0.185695338177051,1.13687062930174,1.3739821374139,1.74197668142277,1.08624241913587,0.659409070441799,1.36000231588501,0.124531206492085,-0.307097611663508,-0.182574185835055
0.0319021203786953,-0.238459105714248,0.185695338177051,1.13687062930174,0.259942566537765,-0.554265307725427,-0.037456635142616,0.659409070441799,-1.66222505274835,0.124531206492085,-0.307097611663508,-0.182574185835055
0.99905820310818,1.19229552857124,0.185695338177051,-0.0392024354931635,0.259942566537765,-0.554265307725427,-0.037456635142616,-1.13897930349038,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
2.28853656393856,1.19229552857124,0.185695338177051,1.13687062930174,0.259942566537765,0.593855686848672,-0.037456635142616,-1.13897930349038,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
1.31238976695903,-0.238459105714248,0.185695338177051,-1.21527550028807,0.259942566537765,-0.554265307725427,1.08624241913587,-1.13897930349038,-0.151111368431668,-1.12078085842877,-0.307097611663508,-0.182574185835055
-1.33556724084447,-0.238459105714248,0.185695338177051,-0.0392024354931635,0.259942566537765,-0.554265307725427,-0.037456635142616,0.659409070441799,1.36000231588501,1.36984327141294,-0.307097611663508,-0.182574185835055
0.335050942797776,-0.238459105714248,0.185695338177051,-0.0392024354931635,0.259942566537765,-0.554265307725427,-0.037456635142616,-1.13897930349038,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
0.173631977454284,1.19229552857124,0.185695338177051,-1.21527550028807,-0.854097004338372,-0.554265307725427,-0.037456635142616,0.659409070441799,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
-0.00499562205440191,-0.238459105714248,0.185695338177051,1.13687062930174,-0.854097004338372,-0.554265307725427,1.08624241913587,0.659409070441799,-0.151111368431668,0.124531206492085,-0.307097611663508,-0.182574185835055
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
