"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num"
NA,NA
-0.106458672965198,-1.00780970401194
-0.103668854653162,-1.00780970401194
-0.10531706359801,-1.00780970401194
-0.105154738177856,1.078122008943
9.43455205310225,NA
-0.107173193526122,1.078122008943
-0.104413884875365,-1.00780970401194
-0.105761571804259,-1.00780970401194
-0.106599096049076,-2.0507755604894
-0.105822234493734,0.0351561524655325
-0.105401286272331,0.0351561524655325
-0.106817077457461,1.078122008943
-0.105728131658914,1.078122008943
NA,NA
NA,NA
-0.108103566612905,-2.0507755604894
-0.104803780895069,0.0351561524655325
-0.105525694186391,0.0351561524655325
-0.105270735858919,0.0351561524655325
-0.105725520324174,1.078122008943
-0.105331961745186,0.0351561524655325
-0.104496102638973,1.078122008943
-0.106384054495696,0.0351561524655325
-0.104452044548018,-1.00780970401194
-0.104274749640638,0.0351561524655325
NA,NA
NA,NA
NA,NA
-0.107465414200062,1.078122008943
-0.106677975978266,1.078122008943
NA,NA
-0.103385718180897,-2.0507755604894
-0.105163296733672,0.0351561524655325
-0.104866638164407,-1.00780970401194
-0.105761532372422,1.078122008943
NA,NA
-0.1063941618091,1.078122008943
-0.105398781981257,1.078122008943
NA,NA
-0.103494653499146,1.078122008943
NA,NA
-0.102704547683389,-1.00780970401194
-0.104367716710937,1.078122008943
-0.10412406151601,-2.0507755604894
-0.104768763812144,0.0351561524655325
-0.105949931439436,-1.00780970401194
-0.103269127275734,-2.0507755604894
-0.102088699314456,-1.00780970401194
-0.102977670685989,0.0351561524655325
-0.106633690734408,1.078122008943
-0.106170193747802,1.078122008943
-0.102974229603306,1.078122008943
-0.102995150107007,-1.00780970401194
-0.103445064908405,0.0351561524655325
-0.102402856080205,-1.00780970401194
-0.102968652181649,-1.00780970401194
-0.105776404254099,1.078122008943
-0.104051070667769,0.0351561524655325
-0.105886636792437,NA
-0.106574518595218,0.0351561524655325
-0.105409535083347,1.078122008943
NA,NA
NA,NA
-0.108840443815913,1.078122008943
-0.105056794366447,0.0351561524655325
NA,NA
NA,NA
-0.102320334214513,1.078122008943
-0.106533261407389,-1.00780970401194
-0.103911482974551,1.078122008943
-0.10262964009187,0.0351561524655325
-0.102943205514423,-1.00780970401194
-0.106084777101658,1.078122008943
-0.100231123843435,-1.00780970401194
-0.103207843182165,0.0351561524655325
-0.104490938210383,-2.0507755604894
-0.103939261225438,-1.00780970401194
-0.103769077450059,0.0351561524655325
-0.1032946677867,-1.00780970401194
-0.102751949217888,1.078122008943
-0.104488644177652,1.078122008943
-0.10552647889337,0.0351561524655325
-0.104960970033037,1.078122008943
-0.10276570787232,0.0351561524655325
NA,NA
NA,NA
-0.103715223671407,-1.00780970401194
-0.104544405261468,0.0351561524655325
-0.106027140587306,1.078122008943
NA,NA
-0.103749121884371,-1.00780970401194
-0.105785764411454,0.0351561524655325
NA,NA
-0.106200692190824,1.078122008943
-0.10770446063957,0.0351561524655325
-0.105173588039921,0.0351561524655325
-0.105854197221544,0.0351561524655325
-0.105462928913475,0.0351561524655325
-0.103473169798653,1.078122008943
-0.104191859822844,0.0351561524655325
-0.102622635936358,-2.0507755604894
NA,NA
NA,NA
NA,NA
-0.105459142449553,0.0351561524655325
-0.106929252970988,1.078122008943
-0.104436829098834,0.0351561524655325
NA,NA
NA,NA
-0.106398975180148,1.078122008943
-0.101497499739433,1.078122008943
-0.105678822785663,-1.00780970401194
NA,NA
-0.10506903052879,1.078122008943
