"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23i_num"
0.890522420410065,-0.848057125376782,-0.344728919832691,1.03606084259456,-1.46508178831922,-0.831550714410285,-1.73153615867694,-1.12946491724678,-0.739726721455309,-1.15129935120212,-0.53813823519705
0.838231340697412,0.753828555890473,1.493825319275,-1.07750327629834,-0.146508178831922,-0.831550714410285,-1.73153615867694,-1.12946491724678,-1.99726214792933,-1.15129935120212,1.74894926439041
-1.36829921878004,-0.848057125376782,-0.344728919832691,1.03606084259456,1.17206543065538,0.346479464337618,0.298540717013266,1.43065556184593,-0.739726721455309,-1.15129935120212,-0.53813823519705
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.696369457668431,0.753828555890473,-0.344728919832691,0.331539469630259,-0.146508178831922,-0.831550714410285,0.298540717013266,0.150595322299571,0.517808705018716,0.354245954216038,-0.53813823519705
-0.352171014115301,-0.848057125376782,NA,0.331539469630259,1.17206543065538,0.346479464337618,1.31357915485837,1.43065556184593,1.77534413149274,1.8597912596342,-0.53813823519705
1.28178817360651,0.753828555890473,1.493825319275,1.03606084259456,-0.146508178831922,0.346479464337618,1.31357915485837,0.150595322299571,0.517808705018716,0.354245954216038,1.74894926439041
-1.23735563823462,-0.848057125376782,-0.344728919832691,-0.372981903334042,-0.146508178831922,1.52450964308552,-0.716497720831839,0.150595322299571,0.517808705018716,0.354245954216038,-0.53813823519705
-1.33381282456146,-0.848057125376782,-0.344728919832691,-1.07750327629834,1.17206543065538,1.52450964308552,1.31357915485837,1.43065556184593,0.517808705018716,0.354245954216038,-0.53813823519705
1.22448415008127,0.753828555890473,1.493825319275,1.03606084259456,-0.146508178831922,0.346479464337618,-0.716497720831839,-1.12946491724678,-0.739726721455309,0.354245954216038,-0.53813823519705
1.52370910036886,0.753828555890473,1.493825319275,1.03606084259456,-1.46508178831922,-0.831550714410285,0.298540717013266,0.150595322299571,-0.739726721455309,-1.15129935120212,1.74894926439041
-0.56821213671232,-0.848057125376782,-0.344728919832691,1.03606084259456,1.17206543065538,-0.831550714410285,-0.716497720831839,-1.12946491724678,-0.739726721455309,0.354245954216038,-0.53813823519705
-0.313697517879016,NA,NA,NA,1.17206543065538,NA,NA,NA,NA,NA,NA
0.687340725574983,-0.848057125376782,-2.18328315894038,-1.07750327629834,-1.46508178831922,-2.00958089315819,-0.716497720831839,-1.12946491724678,-0.739726721455309,-1.15129935120212,1.74894926439041
-0.962823701676022,-0.848057125376782,-0.344728919832691,-1.07750327629834,1.17206543065538,1.52450964308552,1.31357915485837,1.43065556184593,1.77534413149274,1.8597912596342,-0.53813823519705
0.674886278078589,0.753828555890473,-0.344728919832691,1.03606084259456,-1.46508178831922,-0.831550714410285,-0.716497720831839,-1.12946491724678,-0.739726721455309,-1.15129935120212,-0.53813823519705
-1.11232567390224,2.35571423715773,-0.344728919832691,-1.07750327629834,-0.146508178831922,0.346479464337618,0.298540717013266,0.150595322299571,0.517808705018716,0.354245954216038,-0.53813823519705
-0.032891714697667,0.753828555890473,-0.344728919832691,-1.07750327629834,-0.146508178831922,0.346479464337618,0.298540717013266,0.150595322299571,0.517808705018716,0.354245954216038,-0.53813823519705
0.856996709409423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.848057125376782,-0.344728919832691,-1.07750327629834,-0.146508178831922,0.346479464337618,0.298540717013266,0.150595322299571,0.517808705018716,0.354245954216038,-0.53813823519705
