"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10a_num","Spearman",0.401009754905553,0.386157541760903,"OK"
"TX_RESP_Q10b_num","Spearman",0.633173823613304,0.585793469465369,"OK"
"TX_RESP_Q21d_num","Spearman",0.178704432260769,0.387456512423792,"OK"
"TX_RESP_Q22a_num","Spearman",-0.565569064683696,-0.633646822469696,"OK"
"TX_RESP_Q22b_num","Spearman",-0.0171357026236718,-0.534322363629038,"OK"
"TX_RESP_Q22c_num","Spearman",-0.232414815371546,-0.301221833080227,"OK"
"TX_RESP_Q22d_num","Spearman",-0.25048971643406,-0.582388590709189,"OK"
"TX_RESP_Q22e_num","Spearman",-0.260940100203778,-0.423829980937046,"OK"
"TX_RESP_Q22g_num","Spearman",-0.281968619745191,-0.337065936247125,"OK"
"TX_RESP_Q23i_num","Spearman",0.532290647422377,0.626224291085149,"OK"
