"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.298352455465512,0.50395263067897,-0.105409255338946,0.384900179459751,1.1973686801785,1.09238404049722,0.50395263067897,1.47920052326728,1.05409255338946,0.957894944142799,-0.666666666666667,-0.266666666666667,1.76383420737639,-0.333333333333333
1.06771642837938,0.50395263067897,-1.05409255338946,0.384900179459751,1.1973686801785,-1.01435660903313,0.50395263067897,-0.18490006540841,1.05409255338946,-1.1973686801785,1.33333333333333,0.933333333333333,1.76383420737639,2.66666666666667
0.328315931570243,-1.76383420737639,-1.05409255338946,-0.769800358919501,-0.957894944142799,-1.01435660903313,0.50395263067897,-0.18490006540841,-0.843274042711568,-0.11973686801785,-0.666666666666667,-1.46666666666667,-0.50395263067897,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.27635583399093,0.50395263067897,-0.105409255338946,1.539600717839,0.11973686801785,-1.01435660903313,-1.76383420737639,-0.18490006540841,1.05409255338946,-0.11973686801785,1.33333333333333,0.933333333333333,-0.50395263067897,-0.333333333333333
-0.70708952346414,0.50395263067897,0.843274042711568,0.384900179459751,1.1973686801785,0.390137157320435,0.50395263067897,-0.18490006540841,-0.843274042711568,0.957894944142799,-0.666666666666667,-0.266666666666667,-0.50395263067897,-0.333333333333333
0.52959672266055,-1.76383420737639,-0.105409255338946,-0.769800358919501,0.11973686801785,1.09238404049722,0.50395263067897,-1.8490006540841,-0.843274042711568,-1.1973686801785,-0.666666666666667,0.933333333333333,-0.50395263067897,-0.333333333333333
-0.0281532849576431,0.50395263067897,0.843274042711568,0.384900179459751,-0.957894944142799,-1.01435660903313,-1.76383420737639,-0.18490006540841,-0.843274042711568,0.957894944142799,-0.666666666666667,-0.266666666666667,-0.50395263067897,-0.333333333333333
-1.84621581199908,0.50395263067897,-1.05409255338946,-1.92450089729875,-0.957894944142799,0.390137157320435,0.50395263067897,-0.18490006540841,-0.843274042711568,-1.1973686801785,-0.666666666666667,-1.46666666666667,-0.50395263067897,-0.333333333333333
-0.918878751645756,0.50395263067897,1.79195734076208,0.384900179459751,-0.957894944142799,1.09238404049722,0.50395263067897,1.47920052326728,1.05409255338946,0.957894944142799,1.33333333333333,0.933333333333333,-0.50395263067897,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
