"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-0.501214108604202,0,-0.14213381090374,0.471404520791032,0.471404520791032,0.611775290321498,0.643796306459214,0.711659994885488,0,0.711659994885488,0,-0.666666666666667,0.942809041582063,0.942809041582063,0.471404520791032,-0.333333333333333
-0.337227026797707,-1.41421356237309,-0.14213381090374,0.471404520791032,0.471404520791032,-0.764719112901873,-0.214598768819738,-0.20333142711014,0,-0.20333142711014,0,-0.666666666666667,0.942809041582063,0.942809041582063,0.471404520791032,-0.333333333333333
0.0746692267402376,1.41421356237309,1.13707048722992,-0.942809041582063,0.471404520791032,-0.764719112901873,0.643796306459214,0.711659994885488,-1.41421356237309,-0.20333142711014,0,-0.666666666666667,-0.471404520791032,-0.471404520791032,0.471404520791032,-0.333333333333333
1.89486237228856,0,-0.14213381090374,0.471404520791032,0.471404520791032,-0.764719112901873,-1.93138891937764,-1.11832284910577,-1.41421356237309,-2.0333142711014,-2.3094010767585,1.33333333333333,-1.88561808316413,-1.88561808316413,-2.35702260395516,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22156380628551,-1.41421356237309,1.13707048722992,0.471404520791032,0.471404520791032,0.611775290321498,0.643796306459214,0.711659994885488,0,0.711659994885488,1.15470053837925,-0.666666666666667,-0.471404520791032,-0.471404520791032,0.471404520791032,2.66666666666667
-1.13937103347471,0,1.13707048722992,0.471404520791032,0.471404520791032,1.98826969354487,0.643796306459214,0.711659994885488,1.41421356237309,0.711659994885488,0,1.33333333333333,0.942809041582063,0.942809041582063,0.471404520791032,-0.333333333333333
-0.0396708760101625,0,-0.14213381090374,0.471404520791032,0.471404520791032,0.611775290321498,-1.07299384409869,0.711659994885488,1.41421356237309,0.711659994885488,1.15470053837925,-0.666666666666667,0.942809041582063,0.942809041582063,0.471404520791032,-0.333333333333333
0.165081836014186,1.41421356237309,-1.4213381090374,-2.35702260395516,-0.942809041582063,-0.764719112901873,0.643796306459214,-0.20333142711014,0,-1.11832284910577,0,-0.666666666666667,-0.471404520791032,-0.471404520791032,0.471404520791032,-0.333333333333333
1.10443341612931,0,-1.4213381090374,0.471404520791032,-2.35702260395516,-0.764719112901873,NA,-2.0333142711014,0,0.711659994885488,0,1.33333333333333,-0.471404520791032,-0.471404520791032,-0.942809041582063,-0.333333333333333
