"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num"
-0.432544948614403,-0.850415343293782,0.957531012158159,0.439799497133543
-0.411974189858743,-0.850415343293782,-1.07722238867793,0.439799497133543
NA,NA,NA,NA
0.481260808409513,0.800390911335325,0.957531012158159,-0.527759396560251
0.546738185656087,0.800390911335325,-0.0598456882598847,1.40735839082734
0.0762554424674382,-0.850415343293782,0.957531012158159,1.40735839082734
NA,NA,NA,NA
0.651457298363068,0.800390911335325,-0.0598456882598847,-0.527759396560251
-1.33512832721228,-0.0250122159792289,-0.0598456882598847,0.439799497133543
NA,NA,NA,NA
-1.19696348577135,-0.0250122159792289,0.957531012158159,-0.527759396560251
NA,NA,NA,NA
-0.269569272669873,0.800390911335325,0.957531012158159,0.439799497133543
-1.13362225649437,-1.67581847060834,0.957531012158159,-0.527759396560251
-0.766930228117241,-1.67581847060834,NA,NA
-0.925199474201971,0.800390911335325,-0.0598456882598847,0.439799497133543
-1.73247552710634,-0.0250122159792289,-0.0598456882598847,1.40735839082734
1.96055789541168,0.800390911335325,-1.07722238867793,0.439799497133543
NA,NA,NA,NA
NA,NA,NA,NA
0.0302732117932312,-1.67581847060834,0.957531012158159,-0.527759396560251
-1.57820029748825,-1.67581847060834,0.957531012158159,1.40735839082734
-0.705240556693875,-0.850415343293782,-2.09459908909597,0.439799497133543
-0.386334894663019,0.800390911335325,0.957531012158159,-0.527759396560251
0.173882660937856,0.800390911335325,-0.0598456882598847,-1.49531829025404
-0.339386662867735,0.800390911335325,-0.0598456882598847,-0.527759396560251
0.662758081854963,-0.0250122159792289,-0.0598456882598847,0.439799497133543
2.03163355039028,0.800390911335325,-1.07722238867793,-1.49531829025404
NA,NA,NA,NA
0.552773795923354,NA,0.957531012158159,-0.527759396560251
0.0253078111711378,0.800390911335325,-1.07722238867793,-1.49531829025404
1.71215947113572,-0.850415343293782,-1.07722238867793,-1.49531829025404
-0.8693659785668,-1.67581847060834,0.957531012158159,1.40735839082734
0.820379393936517,NA,-1.07722238867793,0.439799497133543
0.326656784612278,0.800390911335325,-1.07722238867793,-0.527759396560251
0.455059532226838,0.800390911335325,-1.07722238867793,0.439799497133543
-1.08341284204947,0.800390911335325,0.957531012158159,1.40735839082734
1.20475275935508,0.800390911335325,0.957531012158159,1.40735839082734
-0.956402662022481,0.800390911335325,-1.07722238867793,-0.527759396560251
-0.180708033118255,-1.67581847060834,0.957531012158159,NA
1.46687825284368,0.800390911335325,-2.09459908909597,-1.49531829025404
1.12467470102775,0.800390911335325,0.957531012158159,-1.49531829025404
NA,NA,NA,NA
NA,NA,NA,NA
