"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.55481925697657,0.916909208098004,-0.956182887467515,1.21533266755361,0.677433453496418,-0.977008420918394,-0.430103974842683
-0.179339885097475,-1.48997746315926,-0.956182887467515,-1.33107863589205,-2.30327374188782,0.977008420918394,-0.430103974842683
0.192186541842967,NA,-0.119522860933439,-1.33107863589205,-2.30327374188782,-0.977008420918394,-0.430103974842683
0.662732610373694,-0.286534127530626,1.55379719213471,-0.0578729841692193,-0.812920144195702,0.977008420918394,-0.430103974842683
0.193761333377041,-0.286534127530626,-0.956182887467515,-1.33107863589205,-0.812920144195702,-0.977008420918394,-0.430103974842683
0.215282552971835,-0.286534127530626,1.55379719213471,1.21533266755361,0.677433453496418,-0.977008420918394,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
0.347289710472757,-0.286534127530626,0.717137165600636,1.21533266755361,0.677433453496418,0.977008420918394,-0.430103974842683
-0.00573155597601969,-1.48997746315926,NA,-0.0578729841692193,0.677433453496418,0.977008420918394,1.46235351446512
-1.00187871464645,-0.286534127530626,-0.956182887467515,1.21533266755361,0.677433453496418,-0.977008420918394,3.35481100377293
-0.317514044735981,-0.286534127530626,-0.119522860933439,NA,NA,NA,-0.430103974842683
-2.44437658340676,-0.286534127530626,-0.956182887467515,1.21533266755361,0.677433453496418,-0.977008420918394,1.46235351446512
-0.379804062389391,-1.48997746315926,-0.956182887467515,-0.0578729841692193,0.677433453496418,-0.977008420918394,-0.430103974842683
-1.1362085462455,-0.286534127530626,0.717137165600636,-0.0578729841692193,0.677433453496418,-0.977008420918394,1.46235351446512
-0.418041765331151,-0.286534127530626,-0.956182887467515,-0.0578729841692193,0.677433453496418,0.977008420918394,-0.430103974842683
0.251455035801347,2.12035254372664,0.717137165600636,1.21533266755361,0.677433453496418,0.977008420918394,-0.430103974842683
1.82483482593739,0.916909208098004,-0.956182887467515,-1.33107863589205,-0.812920144195702,-0.977008420918394,-0.430103974842683
0.555992934572717,-0.286534127530626,-0.956182887467515,-1.33107863589205,-0.812920144195702,0.977008420918394,-0.430103974842683
-1.32085537573487,-0.286534127530626,0.717137165600636,-0.0578729841692193,0.677433453496418,-0.977008420918394,-0.430103974842683
1.58964215331764,NA,NA,-1.33107863589205,-0.812920144195702,-0.977008420918394,NA
0.807512472554847,2.12035254372664,1.55379719213471,-0.0578729841692193,0.677433453496418,0.977008420918394,-0.430103974842683
0.520655520511085,-0.286534127530626,-0.119522860933439,-0.0578729841692193,0.677433453496418,0.977008420918394,-0.430103974842683
0.737635944655762,0.916909208098004,-0.119522860933439,1.21533266755361,-0.812920144195702,0.977008420918394,-0.430103974842683
0.859588154151069,0.916909208098004,1.55379719213471,-0.0578729841692193,0.677433453496418,0.977008420918394,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
