"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385703,1,1,1,1,1,19,5,1,19,5,1,"EAECEDABDCACD","DEBCDECDCABDA","BDDEAEBBCDCBC","CBBACDABCBDAB",1,1,0,"63251292112",1.0625,"0.112868",0.372181,256.203268,20.504703,1.0625,-0.040709,0.784661,247.68906,43.85653,1,1,6.08,7,1.0625,"A","C","A","C","A","A","A","A","B","B","A","A","A","E","F","A","C","C","C","C","B","B","B","B","C","B","D","D","C","B","D","A","B","B","B","B","B","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","D","A","B","B","C","B","B","D","B","A","A","A","B","B","B","A","A","C","A","A",1,3,3,3,3,2,1,1,2,1,4,4,3,3,2,3,3,1,3,4,4,4,3,3,3,4,4,2,1,1,1,0,0,0,1,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385704,1,1,1,1,1,16,2,5,16,2,5,"EEBDEEDCBCABB","EBACAEDBCEACD","ABDEBDACCCEAC","DEDAAABCBDACC",1,1,0,"63251292112",1.0625,"0.760218",0.361472,291.867956,19.914708,1.0625,1.229896,0.419041,318.706132,23.421177,1,1,4.99,4,1.0625,"B","C","A","C","A","A","A","C",".",".","B","B","B","D","F","B","B","C","C","C","B","B","B","B","C","C","D","C","C","A","D","A","B","B","B","A","A","B","B","A","A","A","A","A","B","A","A","A","C","C","C","A","D","B","C","C","C","D","C","A","A","B","B","A","B","C","D","B","B","A","C","A",2,2,3,3,3,2,3,3,3,1,4,3,2,2,2,1,2,4,4,3,3,4,3,2,1,3,3,4,1,1,0,1,0,0,1,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385705,1,1,1,1,1,10,3,5,10,3,5,"BBBEDBDCBAABC","EAACACDBBDDCA","AADCDADAAEBBB","CDDACABBADCAC",1,1,0,"63251292112",1.0625,"1.426641",0.355551,328.58344,19.5885,1.0625,0.017597,0.663584,250.947918,37.089255,1,1,5.31,5,1.0625,"A","D","A","A","A","A","A","B","B","B","A","A","A","F","F","B","C","C","C","C","C","B","B","B","B","B","D","B","B","B","D","B","B","B","B","B","A","B","B","B","A","A","A","A","A","A","B","A","B","A","C","D","D","A","A","A","B","B","A","A","A","A","A","B","A","A","A","B","A","A","C","A",2,3,3,3,3,3,2,1,3,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,2,1,1,0,1,0,0,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385706,1,0,0,0,0,15,1,4,15,1,4,".............",".............",".............",".............",0,0,0,"63251292112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385707,1,1,1,1,1,2,2,3,2,2,3,"DCEADADCDDBDB","DCEADADCDEEBA","ABDCBEACAEDBD","BCDDABBCAECCA",1,1,0,"63251292112",1.0625,"-0.210789",0.430488,238.371915,23.717032,1.0625,0.187663,0.516756,260.453303,28.882696,1,1,4.48,3,1.0625,"A","C","A","C","A","A","A","B","B",".",".",".","B","A","F","B","C","C","B","C","B","B","B","B","B","A","D","B","C","B","D","A","B","B","B","A","A","B","B","A","A","A","A","A","B","A","A","A","B","A","C","A","D","B","A","B","C","C","B","A","A","B","B","B","B","C","C","B","B","B","C","A",2,3,3,2,3,2,2,1,3,1,4,3,4,3,2,2,3,4,4,3,3,3,3,2,2,3,3,3,1,1,1,0,0,0,1,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385708,1,1,1,1,1,21,7,3,21,7,3,"CDAAABADCEECD","BDEEDBDCBCBBC","EDDBECDBCDCDA","BEBDCBCADADAB",1,1,0,"63251292112",1.0625,"1.638985",0.394097,340.282185,21.712129,1.0625,1.914989,0.289868,356.997574,16.201397,1,1,4.93,4,1.0625,"A","C","A","A","A","A","A","C","B","B","A","A","B","B","B","B","B","C","B","C","B","B","B","B","B","B","D","B","B","B","D","A","B","B","B","B","A","B","B","B","A","A","A","A","A","A","A","A","C","C","B","A","C","B","C","C","B","B","A","B","A","B","B","A","B","B","B","A","A","A","C","A",2,2,3,2,3,2,3,3,2,1,3,3,2,2,3,3,4,3,4,3,3,4,3,3,3,4,4,4,1,1,1,0,1,0,0,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385709,1,1,1,1,1,5,5,6,5,5,6,"EABCCADBCDECA","EECBDADBDBECA","EEDACABAACCDA","ABCEBDAABBCCB",1,1,0,"63251292112",1.0625,"1.345913",0.360907,324.135863,19.88358,1.0625,0.816324,0.452146,295.59063,25.271492,1,1,6.01,7,1.0625,"B","C","A","A","A","A","A","C","B","B","A","A","B","E","B","B","C","C","C","C","C","B","B","B","C","D","D","C","C","B","D","B","B","B","B","B","A","B","B","B","A","A","A","A","A","A","A","A","C","B","C","A","C","C","C","C","C","C","C","B","B","B","B","B","B","D","C","A","B","A","C","A",2,3,3,3,3,3,3,2,3,1,3,2,2,2,2,2,2,3,3,3,3,3,3,1,2,4,3,4,1,1,0,1,1,0,0,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385710,1,1,1,1,1,20,6,2,20,6,2,"CDBDEBDBACECA","AEEDCEBCBDCBB","EDCEDADBBAEDB","BADCBBACCCEBC",1,1,0,"63251292112",1.0625,"0.266759",0.394818,264.68164,21.751851,1.0625,1.046548,0.402813,308.458385,22.514156,1,1,5.51,6,1.0625,"A","B","A","A","A","A","A","C","B","B","A","A","B","D","D","A","B","C","C","C","B","B","B","B","B","B","D","C","B","B","D","B","B","B","B","B","A","B","B","B","A","A","A","A","B","A","A","A","B","B","D","D","C","B","C","C","C","C","C","B","C","B","B","B","B","B","B","C","B","B","C","A",1,2,3,3,3,2,2,2,4,4,3,3,2,2,2,2,2,3,2,3,3,3,3,3,3,2,3,3,1,1,1,0,1,0,0,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385711,1,1,1,1,1,4,4,5,4,4,5,"BAAEDEBADCAEB","EBBADBAADAACA","BCCAADADBDCBC","DCDEAAABABDAC",1,1,0,"63251292112",1.0625,"0.643414",0.337166,285.432831,18.575609,1.0625,1.973343,0.281214,360.259115,15.717705,1,1,4.48,3,1.0625,"B","C","A","A","A","A","A","A","B","A","A","A","A","B","B","B","C","C","C","C","B","B","B","B","B","A","D","C","B","A","C","B","B","B","B","A","B","B","B","A","A","A","A","A","B","A","A","A","C","D","D","D","C","B","B","B","C","C","C","A","B","A","B","B","B","B","C","B","B","B","C","A",2,3,3,3,3,2,3,4,4,4,3,3,3,3,2,2,2,4,3,4,3,3,3,3,2,3,3,3,1,1,0,1,1,0,0,0,0
2023,3,31,6325129,2,61437701,1,1,1644695,12,52385712,1,1,1,1,1,7,7,1,7,7,1,"BDCAABBDDCDCD","DEDCBCADCEEBC","EBDDECDACECCA","CADABCDBCEEAB",1,1,0,"63251292112",1.0625,"0.692515",0.358642,288.13797,19.758794,1.0625,1.313424,0.407362,323.374706,22.76841,1,1,4.97,4,1.0625,"B","C","A","C","A","A","A","C","A","B","A","A","B","C","B","A","B","C","C","C","A","B","B","B","B","B","D","C","B","B","D","B","B","B","B","A","A","B","A","B","A","A","B","A","B","A","A","A","C","C","D","A","D","C","B","C","C","C","C","B","B","B","B","B","B","C","C","B","B","B","C","A",1,2,3,3,3,1,3,3,4,1,4,2,3,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,1,1,0,1,0,0,1,0,0
