"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
-0.124361357043045,1.01026907030458,-1.50465117395345,0.075987932948638,-1.26532639183236,-2.53620837889486,-0.943756386879238,-1.28389670489001,-0.0847719928300638,-1.23835037147912
-0.487829038082724,-0.985628361272764,0.835917318863029,0.075987932948638,-1.26532639183236,-1.40900465494159,-0.943756386879238,-1.28389670489001,-0.0847719928300638,-1.23835037147912
-0.517933673728637,-0.985628361272764,0.835917318863029,0.075987932948638,-0.163267921526756,-0.281800930988317,-0.943756386879238,-1.28389670489001,-0.0847719928300638,0.586587018069058
0.964366638715914,-0.985628361272764,-2.67493542036169,-2.05167418961322,-2.36738486213796,-1.40900465494159,-2.144900879271,-1.28389670489001,-0.0847719928300638,0.586587018069058
-0.568601407119431,1.01026907030458,-0.334366927545212,0.075987932948638,0.938790548778844,0.845402792964952,0.25738810551252,1.19218979739787,-0.0847719928300638,0.586587018069058
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13579068272975,-0.985628361272764,-0.334366927545212,-0.987843128332291,-1.26532639183236,-0.281800930988317,0.25738810551252,-0.0458534537460721,-2.37361579924178,-1.23835037147912
-0.0106697470789883,1.01026907030458,-1.50465117395345,-0.987843128332291,-0.163267921526756,0.845402792964952,-0.943756386879238,-0.0458534537460721,-0.0847719928300638,0.586587018069058
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.423670971480977,1.01026907030458,0.835917318863029,1.13981899422957,0.938790548778844,0.845402792964952,-0.943756386879238,1.19218979739787,2.20407181358165,-1.23835037147912
-0.675601011874459,-0.985628361272764,0.835917318863029,1.13981899422957,0.938790548778844,0.845402792964952,1.45853259790428,1.19218979739787,-0.0847719928300638,0.586587018069058
-1.49224893246226,NA,0.835917318863029,1.13981899422957,0.938790548778844,0.845402792964952,1.45853259790428,1.19218979739787,2.20407181358165,2.41152440761724
-1.14154506560812,1.01026907030458,-0.334366927545212,1.13981899422957,NA,-0.281800930988317,0.25738810551252,-0.0458534537460721,-0.0847719928300638,0.586587018069058
-1.52223518560977,-0.985628361272764,0.835917318863029,0.075987932948638,0.938790548778844,0.845402792964952,0.25738810551252,1.19218979739787,-0.0847719928300638,0.586587018069058
0.751985957227532,-0.985628361272764,-0.334366927545212,1.13981899422957,-1.26532639183236,-0.281800930988317,0.25738810551252,-0.0458534537460721,-0.0847719928300638,0.586587018069058
2.28701248165866,-0.985628361272764,-0.334366927545212,0.075987932948638,-0.163267921526756,-0.281800930988317,-0.943756386879238,-0.0458534537460721,-0.0847719928300638,-1.23835037147912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.855655785132383,1.01026907030458,0.835917318863029,0.075987932948638,0.938790548778844,0.845402792964952,0.25738810551252,-0.0458534537460721,-0.0847719928300638,-1.23835037147912
1.25139278113093,1.01026907030458,0.835917318863029,1.13981899422957,-1.26532639183236,0.845402792964952,0.25738810551252,1.19218979739787,-0.0847719928300638,0.586587018069058
0.220790062523429,-0.985628361272764,-1.50465117395345,-0.987843128332291,-1.26532639183236,-0.281800930988317,0.25738810551252,-0.0458534537460721,-0.0847719928300638,0.586587018069058
-0.819662330292988,1.01026907030458,-0.334366927545212,0.075987932948638,0.938790548778844,0.845402792964952,0.25738810551252,-0.0458534537460721,-0.0847719928300638,0.586587018069058
-0.428748516712703,1.01026907030458,0.835917318863029,0.075987932948638,-0.163267921526756,-0.281800930988317,0.25738810551252,-0.0458534537460721,-0.0847719928300638,0.586587018069058
-1.63277991050222,1.01026907030458,0.835917318863029,1.13981899422957,0.938790548778844,0.845402792964952,1.45853259790428,1.19218979739787,2.20407181358165,0.586587018069058
-0.389962000377167,-0.985628361272764,-0.334366927545212,-0.987843128332291,0.938790548778844,-1.40900465494159,-0.943756386879238,-1.28389670489001,-0.0847719928300638,0.586587018069058
0.366276159323595,1.01026907030458,0.835917318863029,1.13981899422957,0.938790548778844,0.845402792964952,1.45853259790428,NA,NA,0.586587018069058
1.54455796357534,-0.985628361272764,-1.50465117395345,-0.987843128332291,-0.163267921526756,-1.40900465494159,-0.943756386879238,-1.28389670489001,-0.0847719928300638,-1.23835037147912
0.087856530456572,1.01026907030458,-0.334366927545212,-2.05167418961322,-0.163267921526756,0.845402792964952,0.25738810551252,-1.28389670489001,-0.0847719928300638,-1.23835037147912
0.311420193715261,-0.985628361272764,0.835917318863029,0.075987932948638,-0.163267921526756,0.845402792964952,1.45853259790428,1.19218979739787,-0.0847719928300638,0.586587018069058
0.845927115470768,1.01026907030458,-0.334366927545212,1.13981899422957,0.938790548778844,-0.281800930988317,-0.943756386879238,-0.0458534537460721,-2.37361579924178,0.586587018069058
1.50424037013653,-0.985628361272764,0.835917318863029,-0.987843128332291,-0.163267921526756,-1.40900465494159,-0.943756386879238,-1.28389670489001,-0.0847719928300638,-1.23835037147912
-0.180112003558436,-0.320329217413648,0.835917318863029,-0.987843128332291,0.938790548778844,0.845402792964952,1.45853259790428,1.19218979739787,-0.0847719928300638,-1.23835037147912
