Termo,Item,Categoria,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
TX_RESP_Q24_D,TX_RESP_Q24,D,-21.696041510511513,6.666061396547855,-3.25470172263148,0.001152550320005633,**,-34.76152184774531,-8.630561173277718
TX_RESP_Q23g_C,TX_RESP_Q23g,C,13.814156722636483,4.343647400095134,3.180312638252803,0.0014919024967862268,**,5.30060781845002,22.327705626822947
TX_RESP_Q12c_C,TX_RESP_Q12c,C,-8.39880094770023,2.6644197059946495,-3.152206436847715,0.00164252312909392,**,-13.621063571449744,-3.1765383239507177
TX_RESP_Q19_C,TX_RESP_Q19,C,-24.26053841387792,7.729247215191931,-3.138797057259798,0.0017192107262813232,**,-39.409862955654106,-9.111213872101736
TX_RESP_Q22a_B,TX_RESP_Q22a,B,9.240567733517231,3.013614857178185,3.066273618709754,0.0021941530728065636,**,3.3338826134479893,15.147252853586473
TX_RESP_Q23e_D,TX_RESP_Q23e,D,18.71320528511454,6.20185734887463,3.0173550006773664,0.0025795243530339815,**,6.557564881320266,30.868845688908813
TX_RESP_Q23h_B,TX_RESP_Q23h,B,-11.025031915062485,3.784123758905597,-2.913496655366003,0.0036105749802363314,**,-18.441914482517454,-3.6081493476075144
TX_RESP_Q12b_D,TX_RESP_Q12b,D,20.096488751578153,6.9587093344052455,2.8879620897825276,0.003915834241566501,**,6.457418456143872,33.73555904701244
TX_RESP_Q16_D,TX_RESP_Q16,D,8.013519721048313,2.935321324244468,2.730031514730654,0.006383946840023864,**,2.2602899255291566,13.766749516567469
TX_RESP_Q22f_C,TX_RESP_Q22f,C,11.366566152257212,4.2006045396846075,2.7059357873070917,0.006864476587516687,**,3.133381254475381,19.599751050039043
TX_RESP_Q05c_B,TX_RESP_Q05c,B,-17.332841970574226,6.409236041413148,-2.704353819796684,0.006897134356110858,**,-29.894944611743995,-4.770739329404455
AREA_LOCAL_Urbana_Interior,NA,NA,3.2274204417249694,1.2024448239579333,2.684048679341214,0.007328886890005835,**,0.8706285867674204,5.5842122966825185
TX_RESP_Q15b_B,TX_RESP_Q15b,B,-6.291087961121794,2.3607434081973233,-2.664875792632501,0.0077586772731556425,**,-10.918145041188549,-1.66403088105504
TX_RESP_Q08_C,TX_RESP_Q08,C,14.73443873857973,5.5968249347284305,2.6326424196605096,0.008532380908970258,**,3.7646618665120055,25.704215610647452
TX_RESP_Q02_C,TX_RESP_Q02,C,6.460864306145678,2.4627049156994287,2.6234829292614372,0.008764487060223045,**,1.633962671374797,11.287765940916557
TX_RESP_Q06_E,TX_RESP_Q06,E,-16.950937884179673,6.630277953232057,-2.5565953650429707,0.010637673797855837,*,-29.946282672514506,-3.9555930958448418
TX_RESP_Q21e_B,TX_RESP_Q21e,B,-8.913159462223692,3.533561161545569,-2.522429655165528,0.011725643542151967,*,-15.838939338853008,-1.9873795855943772
TX_RESP_Q21b_D,TX_RESP_Q21b,D,-6.9728685914986155,2.770157193315794,-2.517138236170744,0.011902698037683046,*,-12.40237669039757,-1.5433604925996596
TX_RESP_Q17_C,TX_RESP_Q17,C,-5.775903377526881,2.326840303597727,-2.482294710383116,0.013128975544450049,*,-10.336510372578427,-1.2152963824753362
TX_RESP_Q13e_B,TX_RESP_Q13e,B,-6.206979020798438,2.6095686305089476,-2.37854599730833,0.017467067604675618,*,-11.321733536595975,-1.0922245050009005
TX_RESP_Q12g_C,TX_RESP_Q12g,C,8.842295265846206,3.7972641440673898,2.328596307860453,0.019971804242109575,*,1.399657543474122,16.284932988218287
TX_RESP_Q11b_B,TX_RESP_Q11b,B,-4.757761522032249,2.0546399325823277,-2.3156181511826084,0.020671858328908558,*,-8.784855789893612,-0.7306672541708865
TX_RESP_Q12f_C,TX_RESP_Q12f,C,10.894490156823423,4.728256277268073,2.304124294023699,0.02130962810952424,*,1.627107853378,20.161872460268846
TX_RESP_Q12e_D,TX_RESP_Q12e,D,12.48932596032567,5.492983336052032,2.27368721080121,0.02308200799247276,*,1.7230786216636869,23.255573298987656
TX_RESP_Q08_B,TX_RESP_Q08,B,11.189704741109354,5.3507023856134825,2.091259041279382,0.03662076788655404,*,0.7023280653069293,21.67708141691178
TX_RESP_Q23a_D,TX_RESP_Q23a,D,-20.41252257748706,10.07450251241261,-2.0261568799389513,0.042870712574055274,*,-40.158547501815775,-0.6664976531583449
TX_RESP_Q11a_B,TX_RESP_Q11a,B,4.724650360603781,2.452778241046782,1.9262444038101965,0.05420422440041853,,-0.08279499184791117,9.532095713055472
TX_RESP_Q13i_B,TX_RESP_Q13i,B,4.794209437011483,2.5046253166951784,1.9141423689421866,0.05573324465102354,,-0.11485618371106643,9.703275057734032
TX_RESP_Q13c_B,TX_RESP_Q13c,B,-5.964991011342507,3.1324348407423757,-1.9042665896056838,0.05700748196662085,,-12.104563299197563,0.17458127651254962
TX_RESP_Q12a_B,TX_RESP_Q12a,B,15.037603588344277,8.02960764520121,1.8727694120062397,0.06123446885876123,,-0.7004273962500953,30.77563457293865
TX_RESP_Q15a_B,TX_RESP_Q15a,B,-4.612095505389856,2.476068630925742,-1.8626686868794529,0.0626438079345507,,-9.465190022004311,0.24099901122459766
TX_RESP_Q22h_B,TX_RESP_Q22h,B,6.233774304275006,3.390487077170771,1.8386073040210043,0.06610942443136374,,-0.4115803669797051,12.879128975529717
TX_RESP_Q23g_D,TX_RESP_Q23g,D,10.034144566951033,5.520213899362449,1.8177093768250383,0.06924627788901085,,-0.7854746757993674,20.853763809701434
TX_RESP_Q10f_B,TX_RESP_Q10f,B,6.100147388945527,3.466403400635418,1.7597915429656352,0.07858391267418488,,-0.6940032762998918,12.894298054190946
TX_RESP_Q21c_B,TX_RESP_Q21c,B,9.359213434188307,5.427260244339326,1.724482153578325,0.08476311226849635,,-1.278216644716771,19.996643513093385
TX_RESP_Q09_F,TX_RESP_Q09,F,-8.036180041064164,4.67982279376554,-1.717197508369326,0.08608564542500344,,-17.208632716844622,1.1362726347162955
TX_RESP_Q22b_B,TX_RESP_Q22b,B,6.106899725245621,3.5708444145715945,1.7102116519905237,0.08736955476591166,,-0.8919553273147036,13.105754777805945
TX_RESP_Q22c_C,TX_RESP_Q22c,C,-7.293698473389422,4.287546086351403,-1.7011358773745988,0.08906060776729222,,-15.697288802638173,1.1098918558593285
TX_RESP_Q13g_B,TX_RESP_Q13g,B,-5.075958828087317,3.046546630253565,-1.666135281725474,0.0958306664006908,,-11.047190223384305,0.8952725672096706
TX_RESP_Q12g_B,TX_RESP_Q12g,B,-7.834918038504091,4.742316929683076,-1.6521287283571935,0.09865285260544975,,-17.129859220682917,1.4600231436747375
TX_RESP_Q21d_B,TX_RESP_Q21d,B,-9.51413378249981,5.763110607452019,-1.6508678091649867,0.09891014024861604,,-20.809830573105767,1.781563008106147
TX_RESP_Q22b_C,TX_RESP_Q22b,C,5.945240036925879,3.639768746048559,1.633411475215344,0.10252741983112695,,-1.1887067053292961,13.079186779181054
TX_RESP_Q21a_B,TX_RESP_Q21a,B,5.638122371265851,3.4565583395748822,1.6311376280601926,0.10300625943715638,,-1.1367319743009183,12.41297671683262
TX_RESP_Q12d_C,TX_RESP_Q12d,C,4.579681339473215,3.025705455853464,1.51359126203559,0.1302750301910256,,-1.3507013539995745,10.510064032946005
TX_RESP_Q23g_B,TX_RESP_Q23g,B,5.9748063568466,4.012222536232917,1.4891512878187352,0.13659271479247198,,-1.889149814169917,13.838762527863118
TX_RESP_Q18_C,TX_RESP_Q18,C,-5.557907567263088,3.962381611667261,-1.4026684231770583,0.160858654146967,,-13.324175526130919,2.208360391604743
TX_RESP_Q13f_B,TX_RESP_Q13f,B,4.188634505252095,3.0184077715782336,1.3876967004567395,0.16537176386529912,,-1.7274447270412425,10.104713737545431
TX_RESP_Q23h_C,TX_RESP_Q23h,C,-8.534542374014626,6.481632035685071,-1.316727380855179,0.18806893509123332,,-21.238541163957365,4.169456415928114
TX_RESP_Q22a_D,TX_RESP_Q22a,D,-9.116894839658856,7.161271847696549,-1.2730831943757785,0.20312476299997198,,-23.152987661144092,4.919197981826379
TX_RESP_Q12b_B,TX_RESP_Q12b,B,3.7846966859255784,2.9903669766534233,1.265629508175316,0.20578150029055192,,-2.0764225883151313,9.645815960166289
TX_RESP_Q23f_D,TX_RESP_Q23f,D,-8.682751566612232,6.917099875873972,-1.2552589556927818,0.20951980207094542,,-22.240267323325217,4.874764190100752
TX_RESP_Q22a_C,TX_RESP_Q22a,C,-4.317315954671397,3.4703466105079785,-1.2440590059790717,0.21361208583739802,,-11.119195311267035,2.484563401924241
TX_RESP_Q23h_D,TX_RESP_Q23h,D,-13.202853341049405,10.789190391096819,-1.2237112204400737,0.22119391695414353,,-34.34966650759917,7.943959825500357
TX_RESP_Q23e_C,TX_RESP_Q23e,C,5.419271777692328,4.43005359443203,1.2232971141711715,0.2213501967995055,,-3.263633267394451,14.102176822779107
TX_RESP_Q12f_B,TX_RESP_Q12f,B,3.5042216479049717,2.8993265860472954,1.208632951102739,0.22693545272273719,,-2.178458460747727,9.18690175655767
TX_RESP_Q07d_B,TX_RESP_Q07d,B,-5.840368047133125,4.889730699250954,-1.194415072394027,0.23244606154309277,,-15.424240217664995,3.743504123398746
TX_RESP_Q12e_C,TX_RESP_Q12e,C,3.437112898539924,3.0516331703928667,1.1263191565378845,0.2601548787987597,,-2.5440881154300943,9.418313912509943
TX_RESP_Q22h_C,TX_RESP_Q22h,C,-4.076182411215888,3.725347854398873,-1.0941749792312014,0.27399956918666374,,-11.377864205837678,3.2254993834059027
TX_RESP_Q06_B,TX_RESP_Q06,B,5.62259453357102,5.162957853313345,1.0890258439670781,0.27626330385936027,,-4.496802858923136,15.741991926065175
TX_RESP_Q22f_D,TX_RESP_Q22f,D,-6.162685278396674,5.694833864341198,-1.0821536545578576,0.27930438373998423,,-17.32455965250542,4.999189095712072
TX_RESP_Q10c_C,TX_RESP_Q10c,C,-7.9532044575436265,7.62198584812266,-1.0434556841249643,0.296853416005793,,-22.89229671986404,6.9858878047767865
TX_RESP_Q07b_B,TX_RESP_Q07b,B,3.2946405516598496,3.1847349851277293,1.0345101137285722,0.3010129173892559,,-2.9474400191905,9.5367211225102
TX_RESP_Q16_H,TX_RESP_Q16,H,-5.878005302581773,6.030129763365157,-0.9747726057725016,0.3297816161064253,,-17.697059638777482,5.941049033613936
TX_RESP_Q12f_D,TX_RESP_Q12f,D,7.618601605416319,7.900114165936419,0.964366013628775,0.33496981058219166,,-7.865622159819062,23.1028253706517
TX_RESP_Q23c_C,TX_RESP_Q23c,C,-4.422913140747004,4.617318277935934,-0.9578965266228443,0.3382215470700167,,-13.472856965501435,4.627030684007427
TX_RESP_Q21b_C,TX_RESP_Q21b,C,3.3876151857350107,3.635195681436154,0.931893488714937,0.3514951440737172,,-3.7373683498798513,10.512598721349873
TX_RESP_Q06_D,TX_RESP_Q06,D,-5.674272806319182,6.112638749970262,-0.9282853180791663,0.3533627329541078,,-17.655044756260896,6.306499143622531
TX_RESP_Q09_C,TX_RESP_Q09,C,-4.986620429255995,5.492889366662257,-0.9078319435161143,0.36406772991948144,,-15.752683587914017,5.779442729402028
TX_RESP_Q13h_B,TX_RESP_Q13h,B,2.4097056073912917,2.6821591604786024,0.8984200650349571,0.3690612244208905,,-2.847326347146769,7.666737561929352
TX_RESP_Q12a_C,TX_RESP_Q12a,C,7.707180844899235,8.637194872023889,0.8923245288656165,0.3723178567516402,,-9.221721104267587,24.636082794066056
TX_RESP_Q22e_D,TX_RESP_Q22e,D,-5.034126161688376,5.6558186504635275,-0.890079133155339,0.37352197157101685,,-16.11953071659689,6.051278393220138
TX_RESP_Q10e_C,TX_RESP_Q10e,C,-6.662870197973869,8.042814146259488,-0.8284252348504912,0.40752074018107287,,-22.426785924642466,9.101045528694726
TX_RESP_Q07c_B,TX_RESP_Q07c,B,-3.1771101727175686,3.9231494704214547,-0.8098366367815854,0.41812278438250317,,-10.86648313474362,4.512262789308483
TX_RESP_Q23c_B,TX_RESP_Q23c,B,3.0419322741157835,3.8024172882166982,0.7999995906662901,0.4237985201183856,,-4.410805610788945,10.494670159020512
TX_RESP_Q11c_B,TX_RESP_Q11c,B,-2.7306335835800915,3.576865977701577,-0.7634151239110005,0.4452987743434733,,-9.741290899875183,4.280023732715
TX_RESP_Q23i_B,TX_RESP_Q23i,B,2.7845496661842106,3.688836805747845,0.754858458863076,0.45041575224929686,,-4.445570473081565,10.014669805449987
TX_RESP_Q22d_D,TX_RESP_Q22d,D,-4.394868505734544,5.84028399133384,-0.7525093834916093,0.45182633356238344,,-15.84182512874887,7.052088117279783
TX_RESP_Q23i_D,TX_RESP_Q23i,D,-7.449964328620386,10.266240992873522,-0.7256759639474565,0.468115620900178,,-27.57179667465249,12.671868017411718
AREA_LOCAL_Rural_Interior,NA,NA,1.1839061573938527,1.6475807389396375,0.7185724677479539,0.4724816730418998,,-2.045352090927837,4.413164405715542
TX_RESP_Q16_F,TX_RESP_Q16,F,-3.037141783526186,4.244405331223154,-0.7155635587355511,0.4743377957146355,,-11.356176232723568,5.2818926656711955
TX_RESP_Q10e_B,TX_RESP_Q10e,B,-5.947152628526296,8.354734568232864,-0.7118302299080935,0.47664635704801783,,-22.32243238226271,10.428127125210118
TX_RESP_Q08_E,TX_RESP_Q08,E,4.09580277403595,5.986689712319479,0.6841515045631243,0.493952487860979,,-7.638109062110229,15.82971461018213
TX_RESP_Q22h_D,TX_RESP_Q22h,D,4.542111792356666,6.7337079352350715,0.6745335313088691,0.5000439624719542,,-8.655955760704074,17.740179345417406
TX_RESP_Q08_F,TX_RESP_Q08,F,-3.628948137390713,5.500377483946663,-0.6597634704130977,0.5094755790659183,,-14.409688005926172,7.151791731144746
TX_RESP_Q12d_D,TX_RESP_Q12d,D,-2.8161891473372815,4.4673847267451325,-0.6303887664918247,0.5285065748064932,,-11.572263211757742,5.9398849170831785
TX_RESP_Q22g_B,TX_RESP_Q22g,B,-1.6339603796855207,2.6206275222320414,-0.6234996640399486,0.5330216910638934,,-6.7703903232603215,3.5024695638892807
TX_RESP_Q16_B,TX_RESP_Q16,B,-1.3796872120850143,2.2792739558416697,-0.6053187281629495,0.5450304791112652,,-5.847064165534687,3.0876897413646587
TX_RESP_Q22e_B,TX_RESP_Q22e,B,-3.23168142338892,5.539818080631902,-0.5833551528862292,0.5597148072860179,,-14.089724861427449,7.626362014649608
TX_RESP_Q23a_B,TX_RESP_Q23a,B,1.9674570472236121,3.713535998162648,0.5298069140024639,0.5962999611554778,,-5.311073509175178,9.245987603622403
TX_RESP_Q07e_B,TX_RESP_Q07e,B,1.7124840945019086,3.2652494545431776,0.524457355660593,0.6000139908950246,,-4.687404836402719,8.112373025406537
TX_RESP_Q13d_B,TX_RESP_Q13d,B,1.3997743540706133,2.71740195357473,0.5151149436060486,0.6065251191350336,,-3.9263334749358574,6.7258821830770845
TX_RESP_Q23f_C,TX_RESP_Q23f,C,-2.3321999255293027,4.966918683306454,-0.46954662925481366,0.6387260957636736,,-12.06736054480995,7.402960693751346
TX_RESP_Q23e_B,TX_RESP_Q23e,B,1.9790753466627762,4.240262705350408,0.46673413516704004,0.6407369152138213,,-6.331839555824022,10.289990249149575
TX_RESP_Q07a_B,TX_RESP_Q07a,B,1.9516994769739873,4.33745491153334,0.44996421099027384,0.6527811497308058,,-6.549712149631359,10.453111103579333
TX_RESP_Q21c_C,TX_RESP_Q21c,C,2.1299725963603797,5.187295854558019,0.41061328601274916,0.6813966223207828,,-8.037127278573337,12.297072471294097
TX_RESP_Q14_C,TX_RESP_Q14,C,-1.4285282975541633,3.589202696868936,-0.3980071392458133,0.6906640385090634,,-8.463365583417279,5.606308988308951
TX_RESP_Q22b_D,TX_RESP_Q22b,D,-1.9426564694208002,5.09316836284876,-0.38142396461722594,0.7029259890879345,,-11.925266460604371,8.03995352176277
TX_RESP_Q22f_B,TX_RESP_Q22f,B,1.502924079331815,4.1773429708630445,0.35977991029578044,0.719046705054366,,-6.684668143559752,9.690516302223383
TX_RESP_Q22d_B,TX_RESP_Q22d,B,-1.1741592225631103,3.338406251626766,-0.351712504130064,0.7250879990073339,,-7.7174354757515715,5.36911703062535
TX_RESP_Q22c_D,TX_RESP_Q22c,D,-2.2684564966686818,6.698627173615195,-0.33864498469235066,0.7349099229119804,,-15.397765756954465,10.860852763617102
TX_RESP_Q23i_C,TX_RESP_Q23i,C,1.871912687544493,6.2453717118606225,0.29972798640464143,0.7644133291149541,,-10.369015867702327,14.112841242791312
TX_RESP_Q22g_C,TX_RESP_Q22g,C,-0.7631433276407702,2.738740069677743,-0.27864759277084894,0.7805418104358294,,-6.131073864209147,4.604787208927607
TX_RESP_Q23c_D,TX_RESP_Q23c,D,1.9729941659403742,7.092811317833127,0.27816814483415997,0.7809097638084207,,-11.928916017012554,15.874904348893303
TX_RESP_Q18_B,TX_RESP_Q18,B,-1.8016880548834588,7.367632963012714,-0.24454096233191383,0.8068349798949936,,-16.24224866238838,12.638872552621462
TX_RESP_Q09_B,TX_RESP_Q09,B,-0.9585918385550439,4.797785573802697,-0.19979880797283517,0.8416566369522996,,-10.36225156320833,8.445067886098242
TX_RESP_Q22c_B,TX_RESP_Q22c,B,-0.7239894403281077,4.319030610265042,-0.16762776318542447,0.8668917337470997,,-9.18928943644759,7.741310555791374
TX_RESP_Q21c_D,TX_RESP_Q21c,D,0.873693414502098,5.314214702541874,0.16440687164637824,0.869426152165871,,-9.542167402479976,11.289554231484171
TX_RESP_Q21b_B,TX_RESP_Q21b,B,0.505734471633182,3.352252609350706,0.15086406979667832,0.8800969533313208,,-6.064680642694202,7.076149585960565
TX_RESP_Q17_B,TX_RESP_Q17,B,-0.26978443020916704,1.9911784500458949,-0.13548983025752853,0.8922371593619152,,-4.172494192299121,3.632925331880787
TX_RESP_Q20_B,TX_RESP_Q20,B,-0.8200479756543334,6.480003963896113,-0.1265505361143758,0.8993078618824047,,-13.520855744890715,11.88075979358205
TX_RESP_Q13b_B,TX_RESP_Q13b,B,-0.35607470609477615,3.14446710619729,-0.11323848972469909,0.9098519464878321,,-6.519230234241465,5.807080822051913
TX_RESP_Q02_F,TX_RESP_Q02,F,0.8648107764436942,9.725967163684809,0.08891771500861714,0.9291555023769111,,-18.19808486437853,19.927706417265917
TX_RESP_Q09_D,TX_RESP_Q09,D,-0.3747480961745647,4.8115038481448185,-0.07788585606536658,0.9379260244834127,,-9.805295638538409,9.055799446189278
TX_RESP_Q06_C,TX_RESP_Q06,C,0.3120289842798022,5.572020876602804,0.05599924896010846,0.9553475560479897,,-10.609131933861693,11.233189902421298
TX_RESP_Q23a_C,TX_RESP_Q23a,C,-0.26720498656427194,5.465155108504988,-0.04889247994964351,0.961009477090527,,-10.978908999234049,10.444499026105506
TX_RESP_Q21e_C,TX_RESP_Q21e,C,0.12391057553887927,3.1406843889414655,0.03945336754472232,0.9685325577614041,,-6.031830826786393,6.279651977864152
TX_RESP_Q10c_B,TX_RESP_Q10c,B,-0.18290706739492654,7.575510497462302,-0.024144520353604954,0.9807395494457093,,-15.030907642421038,14.665093507631184
TX_RESP_Q14_B,TX_RESP_Q14,B,0.045768053992476444,2.5253661927056386,0.018123333607884113,0.9855421280598302,,-4.903949683710575,4.995485791695527
TX_RESP_Q08_D,TX_RESP_Q08,D,-0.08999231214936398,4.9834431012596045,-0.01805826018694138,0.9855940346633483,,-9.85754079061819,9.67755616631946
TIPO_ESCOLA_Privada,NA,NA,-0.06244683476132428,4.210050725478803,-0.014832798660453738,0.9881669351885425,,-8.314146256699779,8.18925258717713
TX_RESP_Q22e_C,TX_RESP_Q22e,C,-0.032060063520717136,5.061572475027257,-0.0063340125383751405,0.9949468046587133,,-9.95274211457414,9.888621987532705
TX_RESP_Q23f_B,TX_RESP_Q23f,B,0.013099870052706608,4.7130799846015625,0.0027794711941036693,0.9977825609485684,,-9.224536899766356,9.250736639871768
