"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.382879580489626,-0.2780409700389,1.03842432964408,-0.648324803916263,0.578822806479793,1.85712280409483,-0.303954571760513,1.0288898338175,0.0443990506315931
1.02382583341697,0.813527282706413,-0.226782324864799,0.497049016335802,0.578822806479793,0.619040934698277,0.807051793984809,1.0288898338175,-1.13217579110562
-1.90490399424613,-1.36960922278421,-0.226782324864799,-0.648324803916263,0.578822806479793,1.85712280409483,0.807051793984809,-0.444925333542703,0.0443990506315931
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.6660023392592,-1.36960922278421,-0.226782324864799,-0.648324803916263,-0.699410891163084,0.619040934698277,-0.303954571760513,1.0288898338175,-1.13217579110562
-2.11620901950919,0.813527282706413,1.03842432964408,0.497049016335802,0.578822806479793,1.85712280409483,1.91805815973013,1.0288898338175,0.0443990506315931
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.340511359106327,0.813527282706413,1.03842432964408,1.64242283658787,1.85705650412267,1.85712280409483,1.91805815973013,1.0288898338175,1.22097389236881
-1.32931196305532,-1.36960922278421,1.03842432964408,1.64242283658787,1.85705650412267,1.85712280409483,1.91805815973013,1.0288898338175,0.0443990506315931
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.05462561527464,-0.2780409700389,-0.226782324864799,0.497049016335802,-0.699410891163084,-0.619040934698277,-1.41496093750583,1.0288898338175,-1.13217579110562
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.535054325271582,-1.36960922278421,-0.226782324864799,0.497049016335802,-0.699410891163084,-0.619040934698277,-1.41496093750583,-0.444925333542703,0.0443990506315931
0.47193103277813,-0.2780409700389,-1.49198897937368,-1.79369862416833,0.578822806479793,-0.619040934698277,-0.303954571760513,1.0288898338175,0.0443990506315931
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.67425695487329,-0.2780409700389,-0.226782324864799,-0.648324803916263,1.85705650412267,-0.619040934698277,-0.303954571760513,1.0288898338175,-1.13217579110562
-0.894640265922664,0.813527282706413,1.03842432964408,0.497049016335802,-0.699410891163084,0.619040934698277,0.807051793984809,1.0288898338175,1.22097389236881
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2635395199593,-1.36960922278421,1.03842432964408,0.497049016335802,-0.699410891163084,-0.619040934698277,-1.41496093750583,1.0288898338175,1.22097389236881
-1.12787944061098,-0.2780409700389,1.03842432964408,1.64242283658787,-0.699410891163084,0.619040934698277,0.807051793984809,1.0288898338175,1.22097389236881
0.151464313782928,0.813527282706413,1.03842432964408,1.64242283658787,0.578822806479793,-0.619040934698277,-0.303954571760513,1.0288898338175,1.22097389236881
-0.233922795593984,-0.2780409700389,-1.49198897937368,-1.79369862416833,-0.699410891163084,-0.619040934698277,-0.303954571760513,-0.444925333542703,-1.13217579110562
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0798267569129523,0.813527282706413,-1.49198897937368,1.64242283658787,1.85705650412267,0.619040934698277,0.807051793984809,1.0288898338175,1.22097389236881
-1.3643057716624,-0.2780409700389,1.03842432964408,1.64242283658787,0.578822806479793,0.619040934698277,0.807051793984809,-0.444925333542703,0.0443990506315931
0.654053524855404,0.813527282706413,1.03842432964408,0.497049016335802,-0.699410891163084,-0.619040934698277,-0.303954571760513,1.0288898338175,0.0443990506315931
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.713907850472187,-1.36960922278421,1.03842432964408,0.497049016335802,0.578822806479793,0.619040934698277,1.91805815973013,1.0288898338175,1.22097389236881
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.33278314304051,-0.2780409700389,1.03842432964408,1.64242283658787,0.578822806479793,1.85712280409483,0.807051793984809,1.0288898338175,1.22097389236881
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.41603829916902,0.813527282706413,1.03842432964408,0.497049016335802,1.85705650412267,-0.619040934698277,-0.303954571760513,1.0288898338175,1.22097389236881
-0.495487440814524,0.813527282706413,1.03842432964408,1.64242283658787,1.85705650412267,1.85712280409483,1.91805815973013,1.0288898338175,0.0443990506315931
-1.51862684011547,-1.36960922278421,1.03842432964408,0.497049016335802,1.85705650412267,1.85712280409483,0.807051793984809,1.0288898338175,0.0443990506315931
0.635717582788471,0.813527282706413,-1.49198897937368,-0.648324803916263,-0.699410891163084,-0.619040934698277,-1.41496093750583,-1.91874050090291,-1.13217579110562
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.04850611933427,0.813527282706413,-0.226782324864799,0.497049016335802,-0.699410891163084,0.619040934698277,-0.303954571760513,-0.444925333542703,0.0443990506315931
