"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
0.0909105154527185,1.02726198000925,0.0770991079443883,0.1138989594903
0.217088699365169,-0.0428025825003853,0.0770991079443883,-1.30983803413845
-0.118255542705262,-0.0428025825003853,-0.886639741360465,0.1138989594903
0.893768935270313,-0.0428025825003853,0.0770991079443883,0.1138989594903
0.235904066570221,1.02726198000925,1.04083795724924,0.1138989594903
-1.23744843996509,-2.18293170751965,-1.85037859066532,0.1138989594903
2.04167445448584,-2.18293170751965,-1.85037859066532,1.53763595311905
0.370815013122541,-0.0428025825003853,-0.886639741360465,0.1138989594903
-0.241116516445079,-0.0428025825003853,1.04083795724924,-1.30983803413845
0.408504160479838,1.02726198000925,1.04083795724924,0.1138989594903
0.585891214336109,-0.0428025825003853,0.0770991079443883,0.1138989594903
-1.23344723418651,-0.0428025825003853,0.0770991079443883,0.1138989594903
-1.31655094305457,-2.18293170751965,-1.85037859066532,-2.7335750277672
-0.829343996345117,-0.0428025825003853,1.04083795724924,0.1138989594903
NA,NA,NA,NA
-0.557801543662963,-0.0428025825003853,-0.886639741360465,-1.30983803413845
-1.31779401598908,-0.0428025825003853,-0.886639741360465,0.1138989594903
-0.513561567212814,-0.0428025825003853,0.0770991079443883,0.1138989594903
0.757416481180396,1.02726198000925,1.04083795724924,0.1138989594903
-0.000945096613653173,1.02726198000925,1.04083795724924,0.1138989594903
-0.57644163598019,1.02726198000925,1.04083795724924,1.53763595311905
0.886331638788498,1.02726198000925,1.04083795724924,1.53763595311905
2.72061318617178,1.02726198000925,1.04083795724924,1.53763595311905
-0.26914615208981,-0.0428025825003853,0.0770991079443883,0.1138989594903
-1.11248613209197,-0.0428025825003853,0.0770991079443883,-1.30983803413845
0.115420451118676,-1.11286714501002,-0.886639741360465,0.1138989594903
