"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
-0.485389237038318,-1.26454648384244,0.398962384763224,0.1138989594903,-0.244948974278318
0.961191267523625,-1.26454648384244,0.398962384763224,-1.30983803413845,-0.244948974278318
-1.85024064488507,-0.334732892781822,0.398962384763224,0.1138989594903,-0.244948974278318
0.431513319807387,-0.334732892781822,-0.847795067621851,0.1138989594903,0.979795897113271
1.03890739528901,0.595080698278794,-0.847795067621851,0.1138989594903,-0.244948974278318
0.823519066681843,0.595080698278794,-2.09455252000692,0.1138989594903,-0.244948974278318
0.800232486699238,0.595080698278794,-0.847795067621851,1.53763595311905,-2.6944387170615
0.590819085526772,-0.334732892781822,1.6457198371483,0.1138989594903,0.979795897113271
-1.14841385096116,0.595080698278794,0.398962384763224,-1.30983803413845,-0.244948974278318
0.123155356857241,-1.26454648384244,-0.847795067621851,0.1138989594903,-0.244948974278318
0.589148024357698,-0.334732892781822,-0.847795067621851,0.1138989594903,0.979795897113271
-1.38794233619954,-0.334732892781822,0.398962384763224,0.1138989594903,-0.244948974278318
-1.69988766902608,-0.334732892781822,0.398962384763224,-2.7335750277672,-2.6944387170615
-0.55281214734479,-1.26454648384244,0.398962384763224,0.1138989594903,-0.244948974278318
NA,NA,NA,NA,NA
-0.309386126867548,-1.26454648384244,0.398962384763224,-1.30983803413845,-0.244948974278318
-1.31663993671828,-0.334732892781822,-0.847795067621851,0.1138989594903,0.979795897113271
0.91683733701723,1.52489428933941,0.398962384763224,0.1138989594903,0.979795897113271
-0.001974305745946,1.52489428933941,0.398962384763224,0.1138989594903,-0.244948974278318
0.943747357183269,1.52489428933941,-0.847795067621851,0.1138989594903,0.979795897113271
-0.246198564518121,-0.334732892781822,1.6457198371483,1.53763595311905,0.979795897113271
0.27858763420912,1.52489428933941,1.6457198371483,1.53763595311905,0.979795897113271
2.1002108472689,0.595080698278794,0.398962384763224,1.53763595311905,0.979795897113271
-0.564528778111611,-0.334732892781822,0.398962384763224,0.1138989594903,-0.244948974278318
-0.808534236539802,-1.26454648384244,0.398962384763224,-1.30983803413845,-0.244948974278318
0.774078655534939,1.52489428933941,-2.09455252000692,0.1138989594903,-0.244948974278318
