"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.454198031398141,-1.27893260679867,-0.0629346448383995,-0.295421531557064,-0.717506683235354,-0.068141833063505,0.0468386293548441
-0.892307554435613,0.779836955365041,-0.0629346448383995,-1.65436057671956,-0.717506683235354,-0.068141833063505,-2.10773832096798
-0.0642489400661467,-1.27893260679867,1.32162754160639,1.06351751360543,0.55192821787335,1.4991203273971,1.12412710451625
0.394110269856302,0.779836955365041,-0.0629346448383995,-0.295421531557064,-0.717506683235354,-0.068141833063505,0.0468386293548441
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.524490968465074,0.779836955365041,1.32162754160639,1.06351751360543,0.55192821787335,-0.068141833063505,1.12412710451625
-0.788447662004698,0.779836955365041,-1.44749683128319,-0.295421531557064,-0.717506683235354,-0.068141833063505,1.12412710451625
0.927421173059499,-1.27893260679867,-0.0629346448383995,1.06351751360543,0.55192821787335,-0.068141833063505,0.0468386293548441
-0.949284902064838,0.779836955365041,-1.44749683128319,-1.65436057671956,-1.98694158434406,-1.63540399352411,-1.03044984580657
-0.790989306684558,0.779836955365041,-1.44749683128319,-0.295421531557064,0.55192821787335,-0.068141833063505,0.0468386293548441
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.463519061450928,-1.27893260679867,-1.44749683128319,-0.295421531557064,-1.98694158434406,-0.068141833063505,0.0468386293548441
0.275651952381176,0.0935804346438048,1.32162754160639,1.06351751360543,0.55192821787335,-0.068141833063505,0.0468386293548441
1.33258447759139,0.779836955365041,1.32162754160639,1.06351751360543,0.55192821787335,1.4991203273971,1.12412710451625
0.933820987455952,-1.27893260679867,-0.0629346448383995,-0.295421531557064,0.55192821787335,-0.068141833063505,0.0468386293548441
-0.263548486595509,0.779836955365041,NA,-0.295421531557064,1.82136311898205,1.4991203273971,1.12412710451625
-2.32657662025511,NA,-1.44749683128319,-0.295421531557064,0.55192821787335,-1.63540399352411,-1.03044984580657
0.101362292070205,-1.27893260679867,1.32162754160639,1.06351751360543,0.55192821787335,-0.068141833063505,0.0468386293548441
2.25776579898754,-1.27893260679867,-0.0629346448383995,-0.295421531557064,0.55192821787335,-0.068141833063505,0.0468386293548441
NA,NA,NA,NA,NA,NA,NA
-1.43127416360491,0.779836955365041,-0.0629346448383995,-1.65436057671956,-0.717506683235354,-0.068141833063505,-2.10773832096798
-0.11736690218757,0.779836955365041,-0.0629346448383995,-0.295421531557064,-0.717506683235354,-1.63540399352411,0.0468386293548441
0.290945765786209,0.779836955365041,1.32162754160639,2.42245655876793,1.82136311898205,1.4991203273971,1.12412710451625
0.0121629405616205,0.779836955365041,-0.0629346448383995,-0.295421531557064,-0.717506683235354,-1.63540399352411,-1.03044984580657
1.33882964334609,0.779836955365041,-0.0629346448383995,-0.295421531557064,0.55192821787335,1.4991203273971,1.12412710451625
0.293201235320821,-1.27893260679867,-0.0629346448383995,-0.295421531557064,-0.717506683235354,-0.068141833063505,-1.03044984580657
