"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q23b_num"
0.26551694765758,-0.0517226004211747,0.654723946449762
-1.43673318565883,1.0344520084235,-0.714244305217922
-0.812564676183263,-0.0517226004211747,0.654723946449762
-0.0353689749203149,-0.0517226004211747,-0.714244305217922
NA,NA,NA
NA,NA,NA
-1.09358545277628,1.0344520084235,0.654723946449762
-0.0475208752210191,1.0344520084235,-0.714244305217922
-0.0295218889736718,-0.0517226004211747,-0.714244305217922
0.756918288103995,-1.13789720926585,-2.08321255688561
1.31407068018574,NA,0.654723946449762
NA,NA,NA
NA,NA,NA
1.12174465379497,-1.13789720926585,-0.714244305217922
0.819952013971673,-0.0517226004211747,-0.714244305217922
-0.462573886601687,1.0344520084235,0.654723946449762
1.05773984139805,-0.0517226004211747,-0.714244305217922
-0.961078586851059,-0.0517226004211747,0.654723946449762
-1.3712293016069,NA,0.654723946449762
0.281569338728972,-0.0517226004211747,-0.714244305217922
-1.41888340008484,1.0344520084235,0.654723946449762
NA,NA,NA
-0.726907528185333,1.0344520084235,-0.714244305217922
-0.0363005763888611,-2.22407181811052,0.654723946449762
1.94363289081887,1.0344520084235,2.02369219811745
1.46933988552898,-0.0517226004211747,-0.714244305217922
-0.96986674724264,-2.22407181811052,2.02369219811745
0.37165054050588,-0.0517226004211747,-0.714244305217922
