"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.06451678649396,0.258198889747162,-1.11269728052837,-0.582575265003535,-0.763581350220993,1.3220813740704,-0.0861891607371337,0.385164443259822,-0.32479917717646,-1.2719356603248,0,-2.0768639953785,1.2152872405004
0.524631739410612,0.258198889747162,-1.11269728052837,-0.582575265003535,0.424211861233885,1.3220813740704,-0.0861891607371337,0.385164443259822,-0.32479917717646,0.0978412046403697,0,1.55764799653387,-0.75955452531275
-0.0260624520901543,0.258198889747162,0.83452296039628,0.509753356878094,0.424211861233885,0.165260171758799,-0.0861891607371337,0.385164443259822,-0.32479917717646,0.0978412046403697,0,0.34614399922975,1.2152872405004
1.03577185653432,0.258198889747162,0.83452296039628,0.509753356878094,0.424211861233885,-0.991561030552797,-0.0861891607371337,0.385164443259822,-0.32479917717646,-1.2719356603248,0,0.34614399922975,-0.75955452531275
0.389137136355602,0.258198889747162,-1.11269728052837,-1.67490388688516,0.424211861233885,-0.991561030552797,-0.0861891607371337,NA,0.730798148647035,0.0978412046403697,-2.44948974278318,0.34614399922975,-0.75955452531275
-2.26426519940622,0.258198889747162,0.83452296039628,-0.582575265003535,-0.763581350220993,0.165260171758799,-0.0861891607371337,0.385164443259822,-0.32479917717646,0.0978412046403697,2.44948974278318,0.34614399922975,1.2152872405004
-0.920325701690716,0.258198889747162,NA,-1.67490388688516,-0.763581350220993,NA,NA,NA,NA,NA,NA,NA,NA
0.624543563828019,0.258198889747162,-1.11269728052837,1.60208197875972,2.79979828414364,-0.991561030552797,-1.292837411057,-1.28388147753274,-1.38039650299995,-1.2719356603248,0,0.34614399922975,1.2152872405004
1.40856724200882,0.258198889747162,-1.11269728052837,1.60208197875972,NA,-0.991561030552797,-1.292837411057,-1.28388147753274,-1.38039650299995,-1.2719356603248,0,0.34614399922975,-0.75955452531275
0.0628955470965387,0.258198889747162,0.83452296039628,-0.582575265003535,-0.763581350220993,0.165260171758799,1.12045908958273,2.05421036405238,0.730798148647035,1.46761806960554,0,0.34614399922975,-0.75955452531275
-1.06974671018589,-3.61478445646026,0.83452296039628,-0.582575265003535,-0.763581350220993,1.3220813740704,-0.0861891607371337,0.385164443259822,NA,0.0978412046403697,NA,-2.0768639953785,NA
0.300634480965868,0.258198889747162,0.83452296039628,0.509753356878094,0.424211861233885,1.3220813740704,1.12045908958273,0.385164443259822,1.78639547447053,1.46761806960554,0,0.34614399922975,-0.75955452531275
0.20983795322912,0.258198889747162,0.83452296039628,0.509753356878094,0.424211861233885,0.165260171758799,-0.0861891607371337,0.385164443259822,-0.32479917717646,0.0978412046403697,0,0.34614399922975,1.2152872405004
-0.449564423787267,0.258198889747162,0.83452296039628,0.509753356878094,-0.763581350220993,-0.991561030552797,2.3271073399026,-1.28388147753274,1.78639547447053,1.46761806960554,0,-0.865359998074374,-0.75955452531275
1.2384617542253,0.258198889747162,-1.11269728052837,0.509753356878094,-0.763581350220993,-0.991561030552797,-1.292837411057,-1.28388147753274,-0.32479917717646,0.0978412046403697,0,0.34614399922975,-0.75955452531275
