"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23g_num"
0.763454952950956,1.05995455960423,-0.352418067873516,0.695448813962232,0.391260842978787
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.12086382167351,-0.506934789375936,-0.352418067873516,0.695448813962232,-1.13030910193872
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0200603881466355,-0.506934789375936,-0.352418067873516,0.695448813962232,0.391260842978787
-0.350659535825687,-0.506934789375936,0.978939077426434,-0.43051593245281,0.391260842978787
0.533357086415237,-0.506934789375936,0.978939077426434,0.695448813962232,0.391260842978787
1.22463481471956,-0.506934789375936,-0.352418067873516,0.695448813962232,0.391260842978787
NA,NA,NA,NA,NA
1.59266905277421,1.05995455960423,0.978939077426434,0.695448813962232,0.391260842978787
1.08934607933665,1.05995455960423,0.978939077426434,-0.43051593245281,-1.13030910193872
1.78011638929326,1.05995455960423,0.978939077426434,-0.43051593245281,-2.65187904685623
NA,NA,NA,NA,NA
0.583293149467102,1.05995455960423,-0.352418067873516,0.695448813962232,0.391260842978787
-1.05334964878775,-0.506934789375936,-1.68377521317347,-1.55648067886785,0.391260842978787
1.5493317362883,1.05995455960423,0.978939077426434,0.695448813962232,-1.13030910193872
-0.927545640290835,-0.506934789375936,0.978939077426434,-1.55648067886785,0.391260842978787
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.75108603250763,1.05995455960423,0.978939077426434,0.695448813962232,-1.13030910193872
NA,NA,NA,NA,NA
-1.09231196576828,NA,NA,NA,0.391260842978787
-1.32430678207748,-2.0738241383561,-1.68377521317347,0.695448813962232,0.391260842978787
-0.672444692906908,-2.0738241383561,-1.68377521317347,-2.6824454252829,1.91283078789629
-0.671954485985562,1.05995455960423,-0.352418067873516,-0.43051593245281,0.391260842978787
NA,NA,NA,NA,NA
-1.02164710265633,-0.506934789375936,-0.352418067873516,0.695448813962232,0.391260842978787
NA,NA,NA,NA,NA
0.292215397145025,-0.506934789375936,-0.352418067873516,-0.43051593245281,0.391260842978787
-0.966849482088058,-0.506934789375936,-0.352418067873516,-1.55648067886785,0.391260842978787
-1.3804435527315,1.05995455960423,2.31029622272638,-2.6824454252829,0.391260842978787
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.40220312599291,1.05995455960423,-0.352418067873516,-0.43051593245281,0.391260842978787
-0.0794714440981014,-0.506934789375936,-1.68377521317347,0.695448813962232,-1.13030910193872
1.67357176906871,-0.506934789375936,-0.352418067873516,0.695448813962232,-2.65187904685623
-0.320817076681002,-0.506934789375936,-1.68377521317347,-0.43051593245281,1.91283078789629
-0.36905030759189,1.05995455960423,0.978939077426434,0.695448813962232,0.391260842978787
-0.254997768635392,-0.506934789375936,-0.352418067873516,0.695448813962232,0.391260842978787
0.822633727813085,1.05995455960423,0.978939077426434,0.695448813962232,0.391260842978787
NA,NA,NA,NA,NA
-0.960764264695526,-2.0738241383561,0.978939077426434,0.695448813962232,0.391260842978787
0.122475738796026,-0.506934789375936,-0.352418067873516,0.695448813962232,0.391260842978787
-0.407264400125283,1.05995455960423,-0.352418067873516,-0.43051593245281,0.391260842978787
-1.03284815825519,-0.506934789375936,-0.352418067873516,0.695448813962232,-1.13030910193872
-0.526610958414721,1.05995455960423,-0.352418067873516,0.695448813962232,0.391260842978787
0.896430257212529,-0.506934789375936,0.978939077426434,-0.43051593245281,-1.13030910193872
