"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA
0.342818887392053,0.51946248164932,-0.428746462856272,-0.32394177193585,0.123421938529559,0.824957911384305
2.05794705531784,0.51946248164932,-0.428746462856272,-0.32394177193585,1.23421938529559,-0.235702260395516
-1.04663302619559,0.51946248164932,1.02899151085505,-0.32394177193585,0.123421938529559,-1.29636243217534
0.299701202948658,0.51946248164932,1.02899151085505,-0.32394177193585,0.123421938529559,-0.235702260395516
-1.52371874996005,-1.81811868577262,1.02899151085505,-2.26759240355095,-2.0981729550025,-1.29636243217534
1.21280115044584,0.51946248164932,-0.428746462856272,-0.32394177193585,0.123421938529559,0.824957911384305
-0.200039160843886,0.51946248164932,1.02899151085505,-0.32394177193585,-0.987375508236473,-0.235702260395516
-0.118086183087752,-1.81811868577262,-1.8864844365676,-0.32394177193585,-2.0981729550025,-1.29636243217534
0.385092386669759,0.51946248164932,-1.8864844365676,1.61970885967925,0.123421938529559,-0.235702260395516
NA,NA,NA,NA,NA,NA
0.369251367939452,0.51946248164932,1.02899151085505,1.61970885967925,1.23421938529559,0.824957911384305
-0.415775769953006,-1.81811868577262,-0.428746462856272,-0.32394177193585,-0.987375508236473,0.824957911384305
-1.49746658930453,-1.81811868577262,-0.428746462856272,-0.32394177193585,0.123421938529559,-0.235702260395516
0.0255593284479711,0.51946248164932,-0.428746462856272,-0.32394177193585,1.23421938529559,1.88561808316413
1.65999240677752,0.51946248164932,-0.428746462856272,-0.32394177193585,0.123421938529559,0.824957911384305
-0.256314370943575,0.51946248164932,1.02899151085505,1.61970885967925,0.123421938529559,0.824957911384305
0.437152297341731,0.51946248164932,-0.428746462856272,1.61970885967925,0.123421938529559,0.824957911384305
-0.417724105004385,0.51946248164932,NA,-0.32394177193585,0.123421938529559,-1.29636243217534
-1.31455812798805,0.51946248164932,1.02899151085505,-0.32394177193585,1.23421938529559,-1.29636243217534
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
