"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num"
-1.02340891816244,-1.57486078120781,-0.116037477666989
0.384882680839106,-0.478082737152371,-0.116037477666989
0.401567583511304,1.71547335095851,-1.33443099317037
NA,NA,NA
0.517421181418734,0.618695306903069,1.10235603783639
-0.0784791824380966,-0.478082737152371,-1.33443099317037
-0.957896483484143,-1.57486078120781,-0.116037477666989
-0.804971588293513,0.618695306903069,-0.116037477666989
0.90972648524441,-0.478082737152371,-0.116037477666989
-0.588907255285216,-0.478082737152371,1.10235603783639
-1.74291489646619,0.618695306903069,1.10235603783639
0.154052375033392,NA,-0.116037477666989
-0.618366663858108,-1.57486078120781,-1.33443099317037
1.75897261518385,0.618695306903069,-0.116037477666989
-0.324777219240224,-1.57486078120781,-0.116037477666989
-0.331019364575096,NA,1.10235603783639
NA,-0.478082737152371,1.10235603783639
NA,NA,NA
NA,NA,NA
0.37518046808122,-0.478082737152371,1.10235603783639
NA,NA,NA
-1.70254863685435,-0.478082737152371,1.10235603783639
1.58783918176328,0.618695306903069,-0.116037477666989
1.16244305253103,-0.478082737152371,-0.116037477666989
0.414178192894975,1.71547335095851,-0.116037477666989
NA,NA,NA
-0.0132431986376178,1.71547335095851,1.10235603783639
-0.916484446369307,-0.478082737152371,1.10235603783639
NA,NA,NA
-1.04006130115156,0.618695306903069,-0.116037477666989
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.971356029476399,0.618695306903069,-2.55282450867375
-0.722113763422346,-0.478082737152371,-1.33443099317037
1.10717196801312,-0.478082737152371,-0.116037477666989
0.330248337535089,0.618695306903069,-0.116037477666989
0.838946376670702,0.618695306903069,-1.33443099317037
-1.36494148474045,-1.57486078120781,1.10235603783639
0.514488993724043,0.618695306903069,1.10235603783639
0.620818017362679,0.618695306903069,-1.33443099317037
2.66320961874497,NA,-1.33443099317037
-1.48413507567326,0.618695306903069,1.10235603783639
-0.36967683010327,-0.478082737152371,-1.33443099317037
1.24539843645145,1.71547335095851,-0.116037477666989
0.807395435472886,1.71547335095851,1.10235603783639
-0.486338541016319,0.618695306903069,-0.116037477666989
-0.500560363053339,-0.478082737152371,1.10235603783639
-0.759936862959175,-0.478082737152371,-1.33443099317037
0.131962222077671,-0.478082737152371,-0.116037477666989
-1.06647717624631,-1.57486078120781,1.10235603783639
NA,NA,NA
