"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
0.0221714566758386,0.17052577545624,-0.380840451353681,0.473097181607969
NA,NA,NA,NA
0.148979907897821,-0.633381451694605,1.96767566532735,1.5375658402259
-0.634289117807694,-0.633381451694605,0.793417606986836,0.473097181607969
-0.6667302204431,-0.633381451694605,-0.380840451353681,-0.591371477009961
1.22693718863242,NA,-1.5550985096942,-0.591371477009961
-0.23842052938954,0.17052577545624,-0.380840451353681,1.5375658402259
-0.833585736901294,0.974433002607085,0.793417606986836,0.473097181607969
-1.62469828575997,-0.633381451694605,0.793417606986836,0.473097181607969
NA,NA,NA,NA
0.704025129314749,1.77834022975793,0.793417606986836,-1.65584013562789
0.962265704381404,-0.633381451694605,1.96767566532735,1.5375658402259
-0.421096341925293,-0.633381451694605,0.793417606986836,0.473097181607969
-0.557549256889113,NA,-0.380840451353681,-0.591371477009961
-0.239863319057459,-0.633381451694605,0.793417606986836,0.473097181607969
0.467600887661224,0.17052577545624,0.793417606986836,0.473097181607969
NA,NA,NA,NA
-1.51092634367161,-0.633381451694605,0.793417606986836,0.473097181607969
-0.834819905007007,-0.633381451694605,-0.380840451353681,0.473097181607969
1.00610951115907,1.77834022975793,-0.380840451353681,-0.591371477009961
-1.44421304459861,-0.633381451694605,0.793417606986836,0.473097181607969
2.33250451452651,1.77834022975793,-0.380840451353681,-1.65584013562789
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.263990859184637,-0.633381451694605,-0.380840451353681,1.5375658402259
-0.780301073651222,-0.633381451694605,0.793417606986836,0.473097181607969
-0.159407192623627,-0.633381451694605,0.793417606986836,0.473097181607969
NA,NA,NA,NA
-0.519168668246971,-0.633381451694605,-0.380840451353681,-1.65584013562789
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.59741767070236,1.77834022975793,-0.380840451353681,0.473097181607969
NA,NA,NA,NA
1.85478605113909,-0.633381451694605,-1.5550985096942,-0.591371477009961
NA,NA,NA,NA
1.58172810600685,-0.633381451694605,-1.5550985096942,-0.591371477009961
NA,NA,NA,NA
NA,NA,NA,NA
-0.78960494773982,1.77834022975793,1.96767566532735,-0.591371477009961
-0.846378434480815,NA,-1.5550985096942,1.5375658402259
NA,NA,NA,NA
NA,NA,NA,NA
-0.224857429572004,-0.633381451694605,-0.380840451353681,0.473097181607969
-0.33496713908475,-0.633381451694605,-0.380840451353681,0.473097181607969
-1.02259945810607,-0.633381451694605,0.793417606986836,-0.591371477009961
0.627589431348523,1.77834022975793,-0.380840451353681,-0.591371477009961
NA,NA,NA,NA
0.128757152705761,1.77834022975793,-1.5550985096942,0.473097181607969
0.290645933470067,-0.633381451694605,-0.380840451353681,-1.65584013562789
1.34838297740181,-0.633381451694605,-0.380840451353681,-1.65584013562789
-1.21027094532586,NA,-1.5550985096942,NA
NA,NA,NA,NA
0.857836626442961,-0.633381451694605,-0.380840451353681,-1.65584013562789
