"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.787116142202325,0.276803738468284,-0.392293799509319,-0.829867004575443
1.31328999271533,0.276803738468284,0.682881799145852,0.829867004575443
NA,NA,NA,NA
0.51175365492144,0.276803738468284,0.682881799145852,0.829867004575443
-1.01607131922225,0.276803738468284,-0.392293799509319,0.829867004575443
-0.303547688685421,0.276803738468284,-0.392293799509319,0.829867004575443
0.323499959725135,0.276803738468284,-1.46746939816449,-0.829867004575443
1.29527705013052,0.276803738468284,-0.392293799509319,-0.829867004575443
-1.23606175984069,0.276803738468284,-0.392293799509319,0.829867004575443
-0.0885724726249539,0.276803738468284,-1.46746939816449,-0.829867004575443
NA,NA,NA,NA
0.457879495861625,0.276803738468284,-0.392293799509319,-0.829867004575443
1.07628372561417,0.276803738468284,0.682881799145852,-0.829867004575443
0.819278303369742,NA,NA,NA
0.438777968205478,0.276803738468284,-0.392293799509319,0.829867004575443
-0.184943348024378,0.276803738468284,-0.392293799509319,-0.829867004575443
NA,NA,NA,NA
-2.62962385095966,0.276803738468284,0.682881799145852,-0.829867004575443
-1.06949267517393,0.276803738468284,-0.392293799509319,-0.829867004575443
NA,NA,NA,NA
1.2839933881652,0.276803738468284,1.75805739780102,0.829867004575443
0.723341941376262,0.276803738468284,0.682881799145852,0.829867004575443
1.07458225139479,0.276803738468284,1.75805739780102,-0.829867004575443
-1.48235066455408,0.276803738468284,-0.392293799509319,0.829867004575443
-0.00614722919138522,0.276803738468284,0.682881799145852,0.829867004575443
1.00857596412902,0.276803738468284,0.682881799145852,0.829867004575443
-0.00648339964604321,0.276803738468284,1.75805739780102,0.829867004575443
-0.166845789994075,0.276803738468284,-0.392293799509319,-0.829867004575443
-0.571855062597375,0.276803738468284,0.682881799145852,0.829867004575443
1.24493390834141,-4.84406542319498,-0.392293799509319,0.829867004575443
0.465159902082247,0.276803738468284,-1.46746939816449,0.829867004575443
1.50500608811168,-4.84406542319498,1.75805739780102,0.829867004575443
0.423435015266912,0.276803738468284,-0.392293799509319,-0.829867004575443
1.08607630631019,-2.28363084236335,0.682881799145852,0.829867004575443
0.564411160077986,0.276803738468284,-0.392293799509319,-0.829867004575443
-0.402927015513083,0.276803738468284,-1.46746939816449,-0.829867004575443
0.792950113394165,0.276803738468284,1.75805739780102,0.829867004575443
-0.751178309469237,0.276803738468284,-0.392293799509319,-0.829867004575443
1.40097628739767,0.276803738468284,0.682881799145852,-0.829867004575443
0.513303042288349,0.276803738468284,0.682881799145852,0.829867004575443
-2.32076133329992,0.276803738468284,-0.392293799509319,0.829867004575443
0.926666433014157,0.276803738468284,0.682881799145852,0.829867004575443
1.42754347099857,0.276803738468284,1.75805739780102,0.829867004575443
1.02454667938509,0.276803738468284,0.682881799145852,0.829867004575443
NA,NA,NA,NA
-1.47348883330029,0.276803738468284,-1.46746939816449,0.829867004575443
-0.595695075659831,0.276803738468284,0.682881799145852,0.829867004575443
-0.0704646240798818,0.276803738468284,-0.392293799509319,0.829867004575443
-0.886649847209809,0.276803738468284,-0.392293799509319,-0.829867004575443
-0.361632059449002,0.276803738468284,-0.392293799509319,0.829867004575443
1.39148671428465,0.276803738468284,0.682881799145852,0.829867004575443
NA,NA,NA,NA
NA,NA,NA,NA
-0.542245139491192,0.276803738468284,-0.392293799509319,-0.829867004575443
-1.1171692847661,0.276803738468284,-0.392293799509319,-0.829867004575443
NA,NA,NA,NA
-0.853130428655519,0.276803738468284,-0.392293799509319,-2.48960101372633
-0.280221076156049,0.276803738468284,-1.46746939816449,0.829867004575443
0.723044641653338,0.276803738468284,-1.46746939816449,0.829867004575443
-1.29616665169808,0.276803738468284,-1.46746939816449,-0.829867004575443
0.261802247572699,0.276803738468284,0.682881799145852,-0.829867004575443
-0.63043685597747,0.276803738468284,-1.46746939816449,-4.14933502287722
-0.626400437361112,0.276803738468284,-1.46746939816449,-0.829867004575443
NA,NA,NA,NA
1.42754347099857,0.276803738468284,-0.392293799509319,0.829867004575443
NA,NA,NA,NA
0.607306956082823,-2.28363084236335,-1.46746939816449,-0.829867004575443
-0.932137870939133,0.276803738468284,-1.46746939816449,-0.829867004575443
-1.54848043799708,0.276803738468284,0.682881799145852,-0.829867004575443
-0.160656239713863,0.276803738468284,-0.392293799509319,0.829867004575443
0.0230041624882974,0.276803738468284,0.682881799145852,0.829867004575443
0.941933915358321,0.276803738468284,-0.392293799509319,-0.829867004575443
-0.908946201223717,0.276803738468284,-0.392293799509319,-0.829867004575443
0.896188628759757,0.276803738468284,1.75805739780102,0.829867004575443
-0.453656655125312,0.276803738468284,-0.392293799509319,-0.829867004575443
0.688253700089197,0.276803738468284,1.75805739780102,0.829867004575443
-0.0787741431522953,0.276803738468284,-0.392293799509319,-0.829867004575443
-2.17104915519791,0.276803738468284,1.75805739780102,0.829867004575443
0.838932102290708,0.276803738468284,-0.392293799509319,0.829867004575443
-0.26327499194938,0.276803738468284,1.75805739780102,0.829867004575443
-1.46803909533637,0.276803738468284,0.682881799145852,-0.829867004575443
1.21047342937184,-2.28363084236335,-0.392293799509319,0.829867004575443
-1.45585553501484,0.276803738468284,-0.392293799509319,-0.829867004575443
0.0605497091441742,0.276803738468284,0.682881799145852,0.829867004575443
0.426486920081571,-2.28363084236335,-1.46746939816449,-0.829867004575443
