"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.46284987776302,1.70287466804702,1.06463456294944,-1.56412941619297,-0.480493558906231,-0.700918350261963,-0.415903980675259,-0.6833981028895,-1.41162105137108,-0.8504869866822
0.781143793769608,1.70287466804702,-0.882125780729539,-0.662766701776682,-0.480493558906231,-0.700918350261963,-0.415903980675259,-0.6833981028895,-0.176452631421385,0.1822472114319
0.514268529879476,-0.928840728025648,-0.882125780729539,-1.56412941619297,-1.46974500371318,-1.76753323109539,-1.59429859258849,-1.6401554469348,-1.41162105137108,-1.8832211847963
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2339283667119,0.387016970010687,1.06463456294944,1.13995872705589,1.49800933070766,0.365696530571459,0.762490631237974,1.2301165852011,1.05871578852831,0.1822472114319
-0.825754131860516,-0.928840728025648,-0.882125780729539,NA,0.508757885900715,0.365696530571459,0.762490631237974,0.2733592411558,-0.176452631421385,NA
0.141261808203669,-0.928840728025648,-0.882125780729539,-0.662766701776682,-0.480493558906231,0.365696530571459,0.762490631237974,0.2733592411558,-0.176452631421385,0.1822472114319
-0.634189572117507,-0.928840728025648,0.0912543911099523,1.13995872705589,1.49800933070766,1.43231141140488,-0.415903980675259,-1.6401554469348,1.05871578852831,1.214981409546
-0.953994168675705,1.70287466804702,0.0912543911099523,1.13995872705589,1.49800933070766,1.43231141140488,1.94088524315121,1.2301165852011,-0.176452631421385,1.214981409546
1.23886591629935,-0.928840728025648,2.03801473478893,-1.56412941619297,-1.46974500371318,-1.76753323109539,-1.59429859258849,-1.6401554469348,-0.176452631421385,-1.8832211847963
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.04029178960335,-0.928840728025648,-0.882125780729539,-0.662766701776682,-0.480493558906231,-0.700918350261963,-0.415903980675259,-0.6833981028895,-0.176452631421385,-0.8504869866822
-0.984607802121084,-0.928840728025648,0.0912543911099523,-0.662766701776682,-0.480493558906231,-0.700918350261963,-0.415903980675259,0.2733592411558,-2.64678947132077,-0.8504869866822
