"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA
1.01427795105945,1.70287466804702,1.06463456294944,-0.8504869866822,-0.306476579428413
0.0741701290392411,1.70287466804702,-0.882125780729539,0.1822472114319,-0.306476579428413
0.0349523225974029,-0.928840728025648,-0.882125780729539,-1.8832211847963,-0.306476579428413
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.429894607036336,0.387016970010687,1.06463456294944,0.1822472114319,-0.306476579428413
-1.53256376373671,-0.928840728025648,-0.882125780729539,NA,-0.306476579428413
-1.00369256941408,-0.928840728025648,-0.882125780729539,0.1822472114319,3.1669246540936
-0.572802639543293,-0.928840728025648,0.0912543911099523,1.214981409546,-0.306476579428413
-0.366048516705094,1.70287466804702,0.0912543911099523,1.214981409546,-0.306476579428413
0.392948418573323,-0.928840728025648,2.03801473478893,-1.8832211847963,-0.306476579428413
NA,NA,NA,NA,NA
-1.21192430575728,-0.928840728025648,-0.882125780729539,-0.8504869866822,-0.306476579428413
0.33449582546193,-0.928840728025648,0.0912543911099523,-0.8504869866822,-0.306476579428413
-0.422062634603722,-0.928840728025648,0.0912543911099523,1.214981409546,-0.306476579428413
1.02837064562091,0.387016970010687,-0.882125780729539,0.1822472114319,-0.306476579428413
0.892895453136807,1.70287466804702,2.03801473478893,-0.8504869866822,-0.306476579428413
0.07458866862042,0.387016970010687,-0.882125780729539,0.1822472114319,-0.306476579428413
NA,NA,NA,NA,NA
0.613643162338131,-0.928840728025648,-0.882125780729539,1.214981409546,-0.306476579428413
0.0912719120295084,0.387016970010687,1.06463456294944,-0.8504869866822,-0.306476579428413
NA,NA,NA,NA,NA
-0.970273593595905,-0.928840728025648,-0.882125780729539,1.214981409546,-0.306476579428413
1.56807780875282,0.387016970010687,2.03801473478893,-1.8832211847963,-0.306476579428413
-1.24813841713545,1.70287466804702,0.0912543911099523,1.214981409546,3.1669246540936
-0.447486500388671,NA,NA,0.1822472114319,NA
NA,NA,NA,NA,NA
1.51138008182302,0.387016970010687,-0.882125780729539,0.1822472114319,-0.306476579428413
1.70785671399642,-0.928840728025648,1.06463456294944,-0.8504869866822,-0.306476579428413
2.29587896629327,0.387016970010687,0.0912543911099523,1.214981409546,-0.306476579428413
1.66486540592764,0.387016970010687,1.06463456294944,0.1822472114319,-0.306476579428413
-1.18042572909087,0.387016970010687,NA,1.214981409546,-0.306476579428413
NA,NA,NA,NA,NA
-0.538001565753604,-0.928840728025648,-0.882125780729539,0.1822472114319,-0.306476579428413
-1.25114885390554,-0.928840728025648,-0.882125780729539,0.1822472114319,3.1669246540936
-1.04696243034569,0.387016970010687,0.0912543911099523,0.1822472114319,-0.306476579428413
-0.759572394267926,-0.928840728025648,-0.882125780729539,1.214981409546,-0.306476579428413
0.622830591307097,1.70287466804702,1.06463456294944,-0.8504869866822,-0.306476579428413
-0.368454728037125,0.387016970010687,0.0912543911099523,0.1822472114319,-0.306476579428413
-0.611246642553047,0.387016970010687,-0.882125780729539,0.1822472114319,-0.306476579428413
-0.0610655161691846,-0.928840728025648,NA,0.1822472114319,-0.306476579428413
-0.760527862610555,-0.928840728025648,-0.882125780729539,-1.8832211847963,-0.306476579428413
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
