"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
-0.498648625206726,-0.343592135468139,1.08653373420044,0.687184270936277,0.58309518948453,0.123421938529559
NA,NA,NA,NA,NA,NA
-0.367609313236454,1.20257247413848,1.08653373420044,-0.343592135468139,1.74928556845359,0.123421938529559
-1.22884891642816,-1.88975674507476,-0.869226987360353,-0.343592135468139,-0.58309518948453,-2.0981729550025
1.35745221862391,-0.343592135468139,1.08653373420044,1.71796067734069,0.58309518948453,1.23421938529559
0.0323774382155265,1.20257247413848,1.08653373420044,0.687184270936277,0.58309518948453,0.123421938529559
NA,NA,NA,NA,NA,NA
-0.971743581881119,-0.343592135468139,0.108653373420044,-1.37436854187255,0.58309518948453,0.123421938529559
NA,NA,NA,NA,NA,NA
-1.31470347718255,-0.343592135468139,0.108653373420044,-0.343592135468139,0.58309518948453,0.123421938529559
-0.359990318599366,-0.343592135468139,0.108653373420044,-0.343592135468139,-0.58309518948453,-2.0981729550025
0.335127116178074,1.20257247413848,-0.869226987360353,1.71796067734069,-0.58309518948453,1.23421938529559
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.23298157755152,1.20257247413848,-0.869226987360353,-0.343592135468139,-0.58309518948453,-0.987375508236473
-0.232725702855589,1.20257247413848,-0.869226987360353,-0.343592135468139,0.58309518948453,0.123421938529559
1.93123231254239,-0.343592135468139,-0.869226987360353,-1.37436854187255,-1.74928556845359,1.23421938529559
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.845694982073298,-1.88975674507476,1.08653373420044,-0.343592135468139,0.58309518948453,0.123421938529559
-1.24417879747475,-0.343592135468139,1.08653373420044,-1.37436854187255,0.58309518948453,-0.987375508236473
0.174627879765115,-0.343592135468139,1.08653373420044,0.687184270936277,0.58309518948453,0.123421938529559
1.41324321377134,1.20257247413848,-1.84710734814075,-0.343592135468139,-1.74928556845359,0.123421938529559
1.2623441008293,-0.343592135468139,-0.869226987360353,1.71796067734069,0.58309518948453,1.23421938529559
NA,NA,NA,NA,NA,NA
0.790721012563873,-0.343592135468139,-0.869226987360353,-0.343592135468139,-1.74928556845359,0.123421938529559
