"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23i_num"
-0.921865948187465,-0.218811060712983,-1.46024171574622,-0.591110619686267,1.32508269773783
0.141359216281661,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
0.749780514078311,2.03181699233484,1.87291872237015,1.64197394357296,1.32508269773783
-0.331542781070018,0.906502965810928,-0.349188236374095,NA,-0.458682472293863
-0.610258651026439,-1.34412508723689,-0.349188236374095,-0.591110619686267,-0.458682472293863
1.30414966269166,2.03181699233484,-0.349188236374095,-0.591110619686267,1.32508269773783
0.717428344566626,-0.218811060712983,-0.349188236374095,1.64197394357296,1.32508269773783
0.186141974902519,-0.218811060712983,-0.349188236374095,0.525431661943348,-0.458682472293863
0.928514799662175,-0.218811060712983,-0.349188236374095,-0.591110619686267,1.32508269773783
0.214530787068799,-0.218811060712983,0.761865242998026,0.525431661943348,-0.458682472293863
0.791084378968,-0.218811060712983,-1.46024171574622,-1.70765290131588,-0.458682472293863
-0.237940818252135,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
0.527414985112646,-0.218811060712983,-0.349188236374095,0.525431661943348,-0.458682472293863
-1.20985487637449,2.03181699233484,1.87291872237015,1.64197394357296,1.32508269773783
-0.486052493995669,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
0.562313665242406,2.03181699233484,1.87291872237015,1.64197394357296,1.32508269773783
1.11897488551814,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
0.891304560621086,0.906502965810928,0.761865242998026,0.525431661943348,-0.458682472293863
0.286420596208072,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
1.90446771164884,0.906502965810928,0.761865242998026,0.525431661943348,1.32508269773783
-0.528986261782347,-1.34412508723689,NA,NA,NA
-1.57353022471079,-0.218811060712983,0.761865242998026,0.525431661943348,-0.458682472293863
-0.646487788832055,0.906502965810928,-0.349188236374095,-0.591110619686267,-0.458682472293863
1.79777904481831,0.906502965810928,0.761865242998026,0.525431661943348,-0.458682472293863
-2.09685207618867,-0.218811060712983,-1.46024171574622,-0.591110619686267,-2.24244764232555
-0.0787373738443607,-1.34412508723689,-0.349188236374095,-0.591110619686267,-0.458682472293863
0.220903117475905,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
-0.861467031802318,-1.34412508723689,-0.349188236374095,-0.591110619686267,-2.24244764232555
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.615756993784145,-1.34412508723689,0.761865242998026,0.525431661943348,-0.458682472293863
NA,NA,NA,NA,NA
0.538533388603652,-1.34412508723689,1.87291872237015,1.64197394357296,-0.458682472293863
NA,NA,NA,NA,NA
-2.62349705597242,-0.218811060712983,-1.46024171574622,-1.70765290131588,1.32508269773783
0.347338067845927,-0.218811060712983,-0.349188236374095,-0.591110619686267,1.32508269773783
-1.13722740195094,-0.218811060712983,-1.46024171574622,-1.70765290131588,-0.458682472293863
NA,NA,NA,NA,NA
-0.271840125088732,-0.218811060712983,-0.349188236374095,-0.591110619686267,-0.458682472293863
0.663137598102799,-1.34412508723689,-0.349188236374095,0.525431661943348,1.32508269773783
0.340320603445475,0.906502965810928,1.87291872237015,1.64197394357296,-0.458682472293863
NA,NA,NA,NA,NA
