"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23i_num"
1.17095411830971,0.534522483824848,0.639214863443028,0.693888666488711,-2.30226413950859,-0.630126037812604,-2.17881911760769,-0.482450640677008
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.116805472274075,-1.33630620956212,-1.15058675419745,-2.42861033271049,-1.19082627905617,-0.630126037812604,-0.272352389700961,1.44735192203102
NA,NA,NA,NA,NA,NA,NA,NA
-1.18248220371165,0.534522483824848,0.639214863443028,0.693888666488711,1.03204944184868,0.630126037812604,-0.272352389700961,1.44735192203102
0.566831581860439,-1.33630620956212,0.639214863443028,0.693888666488711,-1.19082627905617,-0.630126037812604,1.63411433820577,-0.482450640677008
NA,NA,NA,NA,NA,NA,NA,NA
-0.538703405809561,-1.33630620956212,0.639214863443028,0.693888666488711,-0.0793884186037447,0.630126037812604,-0.272352389700961,1.44735192203102
-0.231486597920721,0.534522483824848,0.639214863443028,-0.867360833110888,-0.0793884186037447,-0.630126037812604,-0.272352389700961,-0.482450640677008
NA,NA,NA,NA,NA,NA,NA,NA
-1.18795556947692,0.534522483824848,0.639214863443028,0.693888666488711,1.03204944184868,0.630126037812604,1.63411433820577,1.44735192203102
1.6771416850534,0.534522483824848,0.639214863443028,-0.867360833110888,-1.19082627905617,-0.630126037812604,-0.272352389700961,-0.482450640677008
-0.173610814177731,NA,NA,NA,NA,NA,NA,NA
NA,0.534522483824848,0.639214863443028,0.693888666488711,1.03204944184868,0.630126037812604,-0.272352389700961,1.44735192203102
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.47204005073032,0.534522483824848,0.639214863443028,0.693888666488711,1.03204944184868,0.630126037812604,1.63411433820577,1.44735192203102
-0.69338920799723,0.534522483824848,0.639214863443028,-0.867360833110888,1.03204944184868,-0.630126037812604,-0.272352389700961,1.44735192203102
NA,NA,NA,NA,NA,NA,NA,NA
-0.0015626529927295,-1.33630620956212,-1.15058675419745,-0.867360833110888,1.03204944184868,0.630126037812604,-0.272352389700961,-0.482450640677008
-0.193484617293983,0.534522483824848,0.639214863443028,0.693888666488711,-0.0793884186037447,-0.630126037812604,-0.272352389700961,-0.482450640677008
0.449231782610545,0.534522483824848,0.639214863443028,0.693888666488711,-1.19082627905617,-0.630126037812604,-0.272352389700961,-0.482450640677008
NA,NA,NA,NA,NA,NA,NA,NA
-0.912278815482226,0.534522483824848,-1.15058675419745,NA,-0.0793884186037447,1.89037811343781,1.63411433820577,1.44735192203102
1.32824772440348,-3.20713490294909,-2.94038837183793,-0.867360833110888,1.03204944184868,-0.630126037812604,-2.17881911760769,-0.482450640677008
-0.613425987866936,0.534522483824848,0.639214863443028,0.693888666488711,-1.19082627905617,0.630126037812604,-0.272352389700961,-2.41225320338504
0.210291928820904,0.534522483824848,-1.15058675419745,-2.42861033271049,-0.0793884186037447,-0.630126037812604,-0.272352389700961,-0.482450640677008
1.08805152167845,0.534522483824848,0.639214863443028,0.693888666488711,-1.19082627905617,0.630126037812604,1.63411433820577,-0.482450640677008
0.089207124730449,0.534522483824848,-1.15058675419745,0.693888666488711,1.03204944184868,1.89037811343781,-0.272352389700961,-0.482450640677008
2.0287948625371,0.534522483824848,-1.15058675419745,-0.867360833110888,-0.0793884186037447,-1.89037811343781,-0.272352389700961,-0.482450640677008
1.02182678029602,-1.33630620956212,-1.15058675419745,-0.867360833110888,-0.0793884186037447,-0.630126037812604,-0.272352389700961,-0.482450640677008
-1.20400527264648,0.534522483824848,0.639214863443028,0.693888666488711,1.03204944184868,-0.630126037812604,1.63411433820577,-0.482450640677008
-0.340383321790937,0.534522483824848,0.639214863443028,0.693888666488711,-0.0793884186037447,1.89037811343781,-0.272352389700961,-0.482450640677008
1.0737837133654,-1.33630620956212,0.639214863443028,-0.867360833110888,1.03204944184868,0.630126037812604,-0.272352389700961,-0.482450640677008
-1.2332753863772,0.534522483824848,0.639214863443028,0.693888666488711,1.03204944184868,0.630126037812604,-0.272352389700961,-0.482450640677008
NA,NA,NA,NA,NA,NA,NA,NA
0.68456027128107,0.534522483824848,-1.15058675419745,0.693888666488711,-1.19082627905617,-0.630126037812604,-0.272352389700961,-0.482450640677008
-1.52764466294643,0.534522483824848,0.639214863443028,0.693888666488711,-0.0793884186037447,-1.89037811343781,-0.272352389700961,-0.482450640677008
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
